Item,Frequency,Formal_IPA,Casual_IPA
실례할게요 여기,5,[sil.ɾje.hal.ke.jo.jʌ.ki],[sil.ɾje.hal.ke.jo.jʌ.gi]
누구 안에,5,[nu.ku.an.e],[nu.gu.an.e]
실례합니다 방해해서,5,[sil.ɾje.hap̚.ni.ta.paŋ.hɛ.hɛ.sʌ],[sil.ɾje.hap̚.ni.da.baŋ.hɛ.hɛ.sʌ]
실례합니다 무슨 일이죠,5,[sil.ɾje.hap̚.ni.ta.mu.sɯn.il.i.tʃjo],[sil.ɾje.hap̚.ni.da.mu.sɯn.il.i.dʒjo]
누구 얼굴을,5,[nu.ku.ʌl.kul.ɯl],[nu.gu.ʌl.kul.ɯl]
실례합니다 잠깐,5,[sil.ɾje.hap̚.ni.ta.tʃam.k͈an],[sil.ɾje.hap̚.ni.da.dʒam.k͈an]
실례합니다 이거,5,[sil.ɾje.hap̚.ni.ta.i.kʌ],[sil.ɾje.hap̚.ni.da.i.gʌ]
실례합니다 저희는,5,[sil.ɾje.hap̚.ni.ta.tʃʌ.hɯi.nɯn],[sil.ɾje.hap̚.ni.da.dʒʌ.hɯi.nɯn]
누구 였나,5,[nu.ku.jʌt̚.na],[nu.gu.jʌt̚.na]
누구 여기,5,[nu.ku.jʌ.ki],[nu.gu.jʌ.gi]
그걸 모두에게,5,[kɯ.kʌl.mo.tu.e.ke],[gɯ.gʌl.mo.du.e.ge]
거 싫어하는 줄,5,[kʌ.sil.ʌ.ha.nɯn.tʃul],[gʌ.sil.ʌ.ha.nɯn.dʒul]
누구 온다,5,[nu.ku.on.ta],[nu.gu.on.ta]
누구 오기로 했어요,5,[nu.ku.o.ki.ɾo.hɛt̚.ʌ.jo],[nu.gu.o.gi.ɾo.hɛt̚.ʌ.jo]
누구 올 사람 있어,5,[nu.ku.ol.sa.ɾam.it̚.ʌ],[nu.gu.ol.sa.ɾam.it̚.ʌ]
누구 올 사람,5,[nu.ku.ol.sa.ɾam],[nu.gu.ol.sa.ɾam]
그걸 모르는 것 같아,5,[kɯ.kʌl.mo.ɾɯ.nɯŋ.kʌt̚.kat̚.a],[gɯ.gʌl.mo.ɾɯ.nɯn.gʌt̚.gat̚.a]
누구 왔다,5,[nu.ku.wat̚.ta],[nu.gu.wat̚.ta]
실리 부스에요,5,[sil.ɾi.pu.sɯ.e.jo],[sil.ɾi.bu.sɯ.e.jo]
