Item,Frequency,Formal_IPA,Casual_IPA
복귀했다지 그랬습니다 한가지만 묻겠네,20,[pok̚.kwi.hɛt̚.ta.tʃi.kɯ.ɾɛt̚.sɯp̚.ni.ta.haŋ.ka.tʃi.man.mut̚.ket̚.ne],[bok̚.kwi.hɛt̚.ta.dʒi.gɯ.ɾɛt̚.sɯp̚.ni.da.haŋ.ka.dʒi.man.mut̚.ket̚.ne]
얘야 우리,20,[jɛ.ja.u.ɾi],[jɛ.ja.u.ɾi]
순순히 저 멋진,20,[sun.sun.hi.tʃʌ.mʌt̚.tʃin],[sun.sun.hi.dʒʌ.mʌt̚.tʃin]
씨가 제,20,[s͈i.ka.tʃe],[s͈i.ga.dʒe]
번 전화를,20,[pʌn.tʃʌn.hwa.ɾɯl],[bʌn.dʒʌn.hwa.ɾɯl]
저 기억하세요,20,[tʃʌ.ki.ʌk̚.ha.se.jo],[dʒʌ.gi.ʌk̚.ha.se.jo]
이 전시회를 통하여,20,[i.tʃʌn.si.hwe.ɾɯl.tʰoŋ.ha.jʌ],[i.dʒʌn.si.hwe.ɾɯl.tʰoŋ.ha.jʌ]
이 전시회를 통하여 새로운,20,[i.tʃʌn.si.hwe.ɾɯl.tʰoŋ.ha.jʌ.sɛ.ɾo.un],[i.dʒʌn.si.hwe.ɾɯl.tʰoŋ.ha.jʌ.sɛ.ɾo.un]
지하철을 타고,20,[tʃi.ha.tʃʰʌl.ɯl.tʰa.ko],[dʒi.ha.tʃʰʌl.ɯl.tʰa.go]
하나 이상,20,[ha.na.i.saŋ],[ha.na.i.saŋ]
아주 옛날,20,[a.tʃu.jet̚.nal],[a.dʒu.jet̚.nal]
하나 열고싶습니다,20,[ha.na.jʌl.ko.sip̚.sɯp̚.ni.ta],[ha.na.jʌl.ko.sip̚.sɯp̚.ni.da]
아니야 아니지,20,[a.ni.ja.a.ni.tʃi],[a.ni.ja.a.ni.dʒi]
아주 예쁘네,20,[a.tʃu.je.p͈ɯ.ne],[a.dʒu.je.p͈ɯ.ne]
내가 돌봐,20,[nɛ.ka.tol.pwa],[nɛ.ga.dol.pwa]
선물을 남겨줬지 나를,20,[sʌn.mul.ɯl.lam.kjʌ.tʃwʌt̚.tʃi.na.ɾɯl],[sʌn.mul.ɯl.lam.kjʌ.dʒwʌt̚.tʃi.na.ɾɯl]
씨는 잘못을,20,[s͈i.nɯn.tʃal.mot̚.ɯl],[s͈i.nɯn.dʒal.mot̚.ɯl]
씨는 잘못을 저지른 적이,20,[s͈i.nɯn.tʃal.mot̚.ɯl.tʃʌ.tʃi.ɾɯn.tʃʌk̚.i],[s͈i.nɯn.dʒal.mot̚.ɯl.dʒʌ.dʒi.ɾɯn.dʒʌk̚.i]
위해 뭐든지 할,20,[wi.hɛ.mwʌ.tɯn.tʃi.hal],[wi.hɛ.mwʌ.dɯn.tʃi.hal]
난 더이상 그런사람이,20,[nan.tʌ.i.saŋ.kɯ.ɾʌn.sa.ɾam.i],[nan.dʌ.i.saŋ.gɯ.ɾʌn.sa.ɾam.i]
우리는 더 큰,20,[u.ɾi.nɯn.tʌ.kʰɯn],[u.ɾi.nɯn.dʌ.kʰɯn]
무슨 의미라도,20,[mu.sɯn.ɯi.mi.ɾa.to],[mu.sɯn.ɯi.mi.ɾa.do]
모든 걸 말이야,20,[mo.tɯŋ.kʌl.mal.i.ja],[mo.dɯn.gʌl.mal.i.ja]
준비해 뒀어요,20,[tʃum.pi.hɛ.twʌt̚.ʌ.jo],[dʒum.pi.hɛ.dwʌt̚.ʌ.jo]
볼 수 있겠어,20,[pol.su.it̚.ket̚.ʌ],[bol.su.it̚.ket̚.ʌ]
지금 나한테 지아나,20,[tʃi.kɯm.na.han.tʰe.tʃi.a.na],[dʒi.gɯm.na.han.tʰe.dʒi.a.na]
백인 우월주의,20,[pɛk̚.in.u.wʌl.tʃu.ɯi],[bɛk̚.in.u.wʌl.tʃu.ɯi]
정신은 깨어있고,20,[tʃʌŋ.sin.ɯŋ.k͈ɛ.ʌ.it̚.ko],[dʒʌŋ.sin.ɯŋ.k͈ɛ.ʌ.it̚.ko]
살아남을 수 없어,20,[sal.a.nam.ɯl.su.ʌp̚.ʌ],[sal.a.nam.ɯl.su.ʌp̚.ʌ]
하라는 거지,20,[ha.ɾa.nɯŋ.kʌ.tʃi],[ha.ɾa.nɯn.gʌ.dʒi]
있으면 좋은,20,[it̚.ɯ.mjʌn.tʃot̚.ɯn],[it̚.ɯ.mjʌn.dʒot̚.ɯn]
난 도와주려고 여기 있는,20,[nan.to.wa.tʃu.ɾjʌ.ko.jʌ.ki.it̚.nɯn],[nan.do.wa.dʒu.ɾjʌ.go.jʌ.gi.it̚.nɯn]
열고싶습니다 계좌주는요,20,[jʌl.ko.sip̚.sɯp̚.ni.ta.kje.tʃwa.tʃu.nɯn.jo],[jʌl.ko.sip̚.sɯp̚.ni.da.gje.dʒwa.dʒu.nɯn.jo]
데 있잖아,20,[te.it̚.tʃan.a],[de.it̚.tʃan.a]
이상의 의미가,20,[i.saŋ.ɯi.ɯi.mi.ka],[i.saŋ.ɯi.ɯi.mi.ga]
이야기는 적어도,20,[i.ja.ki.nɯn.tʃʌk̚.ʌ.to],[i.ja.gi.nɯn.dʒʌk̚.ʌ.do]
하나 있었다,20,[ha.na.it̚.ʌt̚.ta],[ha.na.it̚.ʌt̚.ta]
위해 얼마나 희생을,20,[wi.hɛ.ʌl.ma.na.hɯi.sɛŋ.ɯl],[wi.hɛ.ʌl.ma.na.hɯi.sɛŋ.ɯl]
저 나무에,20,[tʃʌ.na.mu.e],[dʒʌ.na.mu.e]
수 있었단,20,[su.it̚.ʌt̚.tan],[su.it̚.ʌt̚.tan]
And he''s,20,,
건배 합시다 그리고,20,[kʌm.pɛ.hap̚.si.ta.kɯ.ɾi.ko],[gʌm.pɛ.hap̚.si.da.gɯ.ɾi.go]
가게 될 겁니다,20,[ka.ke.twel.kʌp̚.ni.ta],[ga.ge.dwel.gʌp̚.ni.da]
끝나면 난,20,[k͈ɯt̚.na.mjʌn.nan],[k͈ɯt̚.na.mjʌn.nan]
하나 주고 끝낼것인가,20,[ha.na.tʃu.ko.k͈ɯt̚.nɛl.kʌt̚.iŋ.ka],[ha.na.dʒu.go.k͈ɯt̚.nɛl.kʌt̚.iŋ.ka]
그리고 자유로워지게 그다음,20,[kɯ.ɾi.ko.tʃa.ju.ɾo.wʌ.tʃi.ke.kɯ.ta.ɯm],[gɯ.ɾi.go.dʒa.ju.ɾo.wʌ.dʒi.ge.gɯ.da.ɯm]
둘러보게 내가 도움이 필요해,20,[tul.ɾʌ.po.ke.nɛ.ka.to.um.i.pʰil.jo.hɛ],[dul.ɾʌ.bo.ge.nɛ.ga.do.um.i.pʰil.jo.hɛ]
대단한 것 같아,20,[tɛ.tan.haŋ.kʌt̚.kat̚.a],[dɛ.dan.han.gʌt̚.gat̚.a]
둘러보게 내가 도움이,20,[tul.ɾʌ.po.ke.nɛ.ka.to.um.i],[dul.ɾʌ.bo.ge.nɛ.ga.do.um.i]
불을 뿜는,20,[pul.ɯl.p͈um.nɯn],[bul.ɯl.p͈um.nɯn]
묻겠네 자네 교황을 암살하러,20,[mut̚.ket̚.ne.tʃa.ne.kjo.hwaŋ.ɯl.am.sal.ha.ɾʌ],[mut̚.ket̚.ne.dʒa.ne.gjo.hwaŋ.ɯl.am.sal.ha.ɾʌ]
네가 이긴,20,[ne.ka.i.kin],[ne.ga.i.gin]
비행사 이론가 대답을,20,[pi.hɛŋ.sa.i.ɾoŋ.ka.tɛ.tap̚.ɯl],[bi.hɛŋ.sa.i.ɾoŋ.ka.dɛ.dap̚.ɯl]
난 그 여자가,20,[naŋ.kɯ.jʌ.tʃa.ka],[nan.gɯ.jʌ.dʒa.ga]
들은 거 있어요,20,[tɯl.ɯŋ.kʌ.it̚.ʌ.jo],[dɯl.ɯn.gʌ.it̚.ʌ.jo]
직시해야 해,20,[tʃik̚.si.hɛ.ja.hɛ],[dʒik̚.si.hɛ.ja.hɛ]
못했습니다 하지만,20,[mot̚.hɛt̚.sɯp̚.ni.ta.ha.tʃi.man],[mot̚.hɛt̚.sɯp̚.ni.da.ha.dʒi.man]
우리는 무슨 일이,20,[u.ɾi.nɯn.mu.sɯn.il.i],[u.ɾi.nɯn.mu.sɯn.il.i]
아 기대되는군 그래도,20,[a.ki.tɛ.twe.nɯŋ.kuŋ.kɯ.ɾɛ.to],[a.gi.dɛ.dwe.nɯŋ.kun.gɯ.ɾɛ.do]
보자 c,20,[po.tʃa],[bo.dʒa]
범죄 조직이,20,[pʌn.tʃwe.tʃo.tʃik̚.i],[bʌn.tʃwe.dʒo.dʒik̚.i]
