Item,Frequency,Formal_IPA,Casual_IPA
For once I,5,,
For me to,5,,
어찌나 좋은지,5,[ʌ.tʃ͈i.na.tʃot̚.ɯn.tʃi],[ʌ.tʃ͈i.na.dʒot̚.ɯn.tʃi]
어찌하실 겁니까,5,[ʌ.tʃ͈i.ha.sil.kʌp̚.ni.k͈a],[ʌ.tʃ͈i.ha.sil.gʌp̚.ni.k͈a]
어찌하면 좋습니까,5,[ʌ.tʃ͈i.ha.mjʌn.tʃot̚.sɯp̚.ni.k͈a],[ʌ.tʃ͈i.ha.mjʌn.dʒot̚.sɯp̚.ni.k͈a]
대해서 꽤,5,[tɛ.hɛ.sʌ.k͈wɛ],[dɛ.hɛ.sʌ.k͈wɛ]
어찌할 바를 몰랐어요,5,[ʌ.tʃ͈i.hal.pa.ɾɯl.mol.ɾat̚.ʌ.jo],[ʌ.tʃ͈i.hal.ba.ɾɯl.mol.ɾat̚.ʌ.jo]
어찌할 줄,5,[ʌ.tʃ͈i.hal.tʃul],[ʌ.tʃ͈i.hal.dʒul]
어찌할 바를 모르겠어,5,[ʌ.tʃ͈i.hal.pa.ɾɯl.mo.ɾɯ.ket̚.ʌ],[ʌ.tʃ͈i.hal.ba.ɾɯl.mo.ɾɯ.get̚.ʌ]
어차피 갈 거면 그냥,5,[ʌ.tʃʰa.pʰi.kal.kʌ.mjʌŋ.kɯ.njaŋ],[ʌ.tʃʰa.pʰi.gal.gʌ.mjʌn.gɯ.njaŋ]
어차피 가야,5,[ʌ.tʃʰa.pʰi.ka.ja],[ʌ.tʃʰa.pʰi.ga.ja]
어차피 가봐야,5,[ʌ.tʃʰa.pʰi.ka.pwa.ja],[ʌ.tʃʰa.pʰi.ga.bwa.ja]
대해서 널,5,[tɛ.hɛ.sʌ.nʌl],[dɛ.hɛ.sʌ.nʌl]
거야 해변에,5,[kʌ.ja.hɛ.pjʌn.e],[gʌ.ja.hɛ.bjʌn.e]
어차피 갈 데도,5,[ʌ.tʃʰa.pʰi.kal.te.to],[ʌ.tʃʰa.pʰi.gal.de.do]
어차피 결국엔,5,[ʌ.tʃʰa.pʰi.kjʌl.kuk̚.en],[ʌ.tʃʰa.pʰi.gjʌl.kuk̚.en]
대해서 더 많이,5,[tɛ.hɛ.sʌ.tʌ.man.i],[dɛ.hɛ.sʌ.dʌ.man.i]
대해서 당신,5,[tɛ.hɛ.sʌ.taŋ.sin],[dɛ.hɛ.sʌ.daŋ.sin]
어차피 그렇게 될,5,[ʌ.tʃʰa.pʰi.kɯ.ɾʌt̚.ke.twel],[ʌ.tʃʰa.pʰi.gɯ.ɾʌt̚.ke.dwel]
어차피 그럴,5,[ʌ.tʃʰa.pʰi.kɯ.ɾʌl],[ʌ.tʃʰa.pʰi.gɯ.ɾʌl]
어차피 나쁜,5,[ʌ.tʃʰa.pʰi.na.p͈ɯn],[ʌ.tʃʰa.pʰi.na.p͈ɯn]
대해서 들어본 적,5,[tɛ.hɛ.sʌ.tɯl.ʌ.pon.tʃʌk̚],[dɛ.hɛ.sʌ.dɯl.ʌ.bon.dʒʌk̚]
어차피 날 죽일,5,[ʌ.tʃʰa.pʰi.nal.tʃuk̚.il],[ʌ.tʃʰa.pʰi.nal.dʒuk̚.il]
대해서 만약,5,[tɛ.hɛ.sʌ.man.jak̚],[dɛ.hɛ.sʌ.man.jak̚]
그랬는데 근데,5,[kɯ.ɾɛt̚.nɯn.te.kɯn.te],[gɯ.ɾɛt̚.nɯn.te.gɯn.te]
거야 해산,5,[kʌ.ja.hɛ.san],[gʌ.ja.hɛ.san]
you could run,5,,
어차피 널,5,[ʌ.tʃʰa.pʰi.nʌl],[ʌ.tʃʰa.pʰi.nʌl]
어차피 담배,5,[ʌ.tʃʰa.pʰi.tam.pɛ],[ʌ.tʃʰa.pʰi.dam.pɛ]
어차피 달라질,5,[ʌ.tʃʰa.pʰi.tal.ɾa.tʃil],[ʌ.tʃʰa.pʰi.dal.ɾa.dʒil]
어차피 다 죽은,5,[ʌ.tʃʰa.pʰi.ta.tʃuk̚.ɯn],[ʌ.tʃʰa.pʰi.da.dʒuk̚.ɯn]
대해서 말씀 좀,5,[tɛ.hɛ.sʌ.mal.s͈ɯn.tʃom],[dɛ.hɛ.sʌ.mal.s͈ɯm.dʒom]
대해서 말이야 그건,5,[tɛ.hɛ.sʌ.mal.i.ja.kɯ.kʌn],[dɛ.hɛ.sʌ.mal.i.ja.gɯ.gʌn]
어차피 두,5,[ʌ.tʃʰa.pʰi.tu],[ʌ.tʃʰa.pʰi.du]
어차피 돈은,5,[ʌ.tʃʰa.pʰi.ton.ɯn],[ʌ.tʃʰa.pʰi.don.ɯn]
그랬는데 이,5,[kɯ.ɾɛt̚.nɯn.te.i],[gɯ.ɾɛt̚.nɯn.te.i]
어차피 못 들어요 브랜드,5,[ʌ.tʃʰa.pʰi.mot̚.tɯl.ʌ.jo.pɯ.ɾɛn.tɯ],[ʌ.tʃʰa.pʰi.mot̚.dɯl.ʌ.jo.bɯ.ɾɛn.tɯ]
어차피 못 들어요,5,[ʌ.tʃʰa.pʰi.mot̚.tɯl.ʌ.jo],[ʌ.tʃʰa.pʰi.mot̚.dɯl.ʌ.jo]
그랬는데 저,5,[kɯ.ɾɛt̚.nɯn.te.tʃʌ],[gɯ.ɾɛt̚.nɯn.te.dʒʌ]
거야 행복하게,5,[kʌ.ja.hɛm.pok̚.ha.ke],[gʌ.ja.hɛŋ.bok̚.ha.ge]
거야 해피,5,[kʌ.ja.hɛ.pʰi],[gʌ.ja.hɛ.pʰi]
어차피 별로,5,[ʌ.tʃʰa.pʰi.pjʌl.ɾo],[ʌ.tʃʰa.pʰi.bjʌl.ɾo]
어차피 뭐,5,[ʌ.tʃʰa.pʰi.mwʌ],[ʌ.tʃʰa.pʰi.mwʌ]
대해서 말이야 그의,5,[tɛ.hɛ.sʌ.mal.i.ja.kɯ.ɯi],[dɛ.hɛ.sʌ.mal.i.ja.gɯ.ɯi]
어차피 아무 데도,5,[ʌ.tʃʰa.pʰi.a.mu.te.to],[ʌ.tʃʰa.pʰi.a.mu.de.do]
어차피 시간,5,[ʌ.tʃʰa.pʰi.si.kan],[ʌ.tʃʰa.pʰi.si.gan]
어차피 아무 데도 못,5,[ʌ.tʃʰa.pʰi.a.mu.te.to.mot̚],[ʌ.tʃʰa.pʰi.a.mu.de.do.mot̚]
어차피 세상은,5,[ʌ.tʃʰa.pʰi.se.saŋ.ɯn],[ʌ.tʃʰa.pʰi.se.saŋ.ɯn]
대해서 말이야 그리고 나는,5,[tɛ.hɛ.sʌ.mal.i.ja.kɯ.ɾi.ko.na.nɯn],[dɛ.hɛ.sʌ.mal.i.ja.gɯ.ɾi.go.na.nɯn]
