Item,Frequency,Formal_IPA,Casual_IPA
그 타르가르옌,6,[kɯ.tʰa.ɾɯ.ka.ɾɯ.jen],[gɯ.tʰa.ɾɯ.ga.ɾɯ.jen]
네가 저지른 일,6,[ne.ka.tʃʌ.tʃi.ɾɯn.il],[ne.ga.dʒʌ.dʒi.ɾɯn.il]
crashed my car into,6,,
수 있을거야 왜,6,[su.it̚.ɯl.kʌ.ja.wɛ],[su.it̚.ɯl.kʌ.ja.wɛ]
그 타르가르옌 년에,6,[kɯ.tʰa.ɾɯ.ka.ɾɯ.jen.njʌn.e],[gɯ.tʰa.ɾɯ.ga.ɾɯ.jen.njʌn.e]
수 있을거야 우리가,6,[su.it̚.ɯl.kʌ.ja.u.ɾi.ka],[su.it̚.ɯl.kʌ.ja.u.ɾi.ga]
네가 저질렀던,6,[ne.ka.tʃʌ.tʃil.ɾʌt̚.tʌn],[ne.ga.dʒʌ.dʒil.ɾʌt̚.tʌn]
crazy for,6,,
그 타르가르옌 년에 대해,6,[kɯ.tʰa.ɾɯ.ka.ɾɯ.jen.njʌn.e.tɛ.hɛ],[gɯ.tʰa.ɾɯ.ga.ɾɯ.jen.njʌn.e.dɛ.hɛ]
수 있을것 같아요,6,[su.it̚.ɯl.kʌt̚.kat̚.a.jo],[su.it̚.ɯl.kʌt̚.gat̚.a.jo]
그 탐정,6,[kɯ.tʰan.tʃʌŋ],[gɯ.tʰan.tʃʌŋ]
the taste of,6,,
네가 전화했어,6,[ne.ka.tʃʌn.hwa.hɛt̚.ʌ],[ne.ga.dʒʌn.hwa.hɛt̚.ʌ]
수 있을리가,6,[su.it̚.ɯl.ɾi.ka],[su.it̚.ɯl.ɾi.ga]
수 있을수록,6,[su.it̚.ɯl.su.ɾok̚],[su.it̚.ɯl.su.ɾok̚]
그 태도가,6,[kɯ.tʰɛ.to.ka],[gɯ.tʰɛ.do.ga]
수 있을지 모르겠소,6,[su.it̚.ɯl.tʃi.mo.ɾɯ.ket̚.so],[su.it̚.ɯl.tʃi.mo.ɾɯ.get̚.so]
그 태도를,6,[kɯ.tʰɛ.to.ɾɯl],[gɯ.tʰɛ.do.ɾɯl]
네가 정말 보고,6,[ne.ka.tʃʌŋ.mal.po.ko],[ne.ga.dʒʌŋ.mal.bo.go]
