Item,Frequency,Formal_IPA,Casual_IPA
분 더 있어야,6,[pun.tʌ.it̚.ʌ.ja],[bun.dʌ.it̚.ʌ.ja]
내가 여기서 나가게,6,[nɛ.ka.jʌ.ki.sʌ.na.ka.ke],[nɛ.ga.jʌ.gi.sʌ.na.ga.ge]
환자에게 공격을,6,[hwan.tʃa.e.ke.koŋ.kjʌk̚.ɯl],[hwan.tʃa.e.ge.goŋ.gjʌk̚.ɯl]
관한 것이고,6,[kwan.haŋ.kʌt̚.i.ko],[gwan.han.gʌt̚.i.go]
분 도착,6,[pun.to.tʃʰak̚],[bun.do.tʃʰak̚]
분 동안 원하는,6,[pun.toŋ.an.wʌn.ha.nɯn],[bun.doŋ.an.wʌn.ha.nɯn]
내가 여기서 뭘 하는지,6,[nɛ.ka.jʌ.ki.sʌ.mwʌl.ha.nɯn.tʃi],[nɛ.ga.jʌ.gi.sʌ.mwʌl.ha.nɯn.tʃi]
관한 것이었습니다,6,[kwan.haŋ.kʌt̚.i.ʌt̚.sɯp̚.ni.ta],[gwan.han.gʌt̚.i.ʌt̚.sɯp̚.ni.da]
환한 빛,6,[hwan.ham.pit̚],[hwan.han.bit̚]
내가 여기선,6,[nɛ.ka.jʌ.ki.sʌn],[nɛ.ga.jʌ.gi.sʌn]
갖고 싶긴,6,[kat̚.ko.sip̚.kin],[gat̚.ko.sip̚.kin]
분 뒤에 봐,6,[pun.twi.e.pwa],[bun.dwi.e.bwa]
환호와 갈채에,6,[hwan.ho.wa.kal.tʃʰɛ.e],[hwan.ho.wa.gal.tʃʰɛ.e]
환호와 갈채에 눈멀지 않으리,6,[hwan.ho.wa.kal.tʃʰɛ.e.nun.mʌl.tʃi.an.ɯ.ɾi],[hwan.ho.wa.gal.tʃʰɛ.e.nun.mʌl.tʃi.an.ɯ.ɾi]
환호와 갈채에 눈멀지,6,[hwan.ho.wa.kal.tʃʰɛ.e.nun.mʌl.tʃi],[hwan.ho.wa.gal.tʃʰɛ.e.nun.mʌl.tʃi]
분 뒤에 올,6,[pun.twi.e.ol],[bun.dwi.e.ol]
관한 것일,6,[kwan.haŋ.kʌt̚.il],[gwan.han.gʌt̚.il]
분 뒤에 우리 모두,6,[pun.twi.e.u.ɾi.mo.tu],[bun.dwi.e.u.ɾi.mo.du]
활과 화살로,6,[hwal.kwa.hwa.sal.ɾo],[hwal.kwa.hwa.sal.ɾo]
관한 것인지,6,[kwan.haŋ.kʌt̚.in.tʃi],[gwan.han.gʌt̚.in.tʃi]
분 또는,6,[pun.t͈o.nɯn],[bun.t͈o.nɯn]
관한 게 아니라,6,[kwan.haŋ.ke.a.ni.ɾa],[gwan.han.ge.a.ni.ɾa]
활동을 하면,6,[hwal.toŋ.ɯl.ha.mjʌn],[hwal.toŋ.ɯl.ha.mjʌn]
내가 여깄는 걸,6,[nɛ.ka.jʌ.kit̚.nɯŋ.kʌl],[nɛ.ga.jʌ.git̚.nɯn.gʌl]
분 말씀이,6,[pun.mal.s͈ɯm.i],[bun.mal.s͈ɯm.i]
내가 여덟 살,6,[nɛ.ka.jʌ.tʌl.sal],[nɛ.ga.jʌ.dʌl.sal]
활보하는 한,6,[hwal.po.ha.nɯn.han],[hwal.po.ha.nɯn.han]
활보하는 건,6,[hwal.po.ha.nɯŋ.kʌn],[hwal.po.ha.nɯn.gʌn]
내가 여덟 살 때,6,[nɛ.ka.jʌ.tʌl.sal.t͈ɛ],[nɛ.ga.jʌ.dʌl.sal.t͈ɛ]
활성화 할,6,[hwal.sʌŋ.hwa.hal],[hwal.sʌŋ.hwa.hal]
활성화될 거고,6,[hwal.sʌŋ.hwa.twel.kʌ.ko],[hwal.sʌŋ.hwa.dwel.gʌ.go]
활용하는 게,6,[hwal.joŋ.ha.nɯŋ.ke],[hwal.joŋ.ha.nɯn.ge]
활용할 겁니다,6,[hwal.joŋ.hal.kʌp̚.ni.ta],[hwal.joŋ.hal.gʌp̚.ni.da]
Do you ever,6,,
활용할 수 있어요,6,[hwal.joŋ.hal.su.it̚.ʌ.jo],[hwal.joŋ.hal.su.it̚.ʌ.jo]
활용해야 해,6,[hwal.joŋ.hɛ.ja.hɛ],[hwal.joŋ.hɛ.ja.hɛ]
분 비행,6,[pum.pi.hɛŋ],[bun.bi.hɛŋ]
관한 그의 발견에,6,[kwan.haŋ.kɯ.ɯi.pal.kjʌn.e],[gwan.han.gɯ.ɯi.bal.kjʌn.e]
내가 여자가,6,[nɛ.ka.jʌ.tʃa.ka],[nɛ.ga.jʌ.dʒa.ga]
관한 그의 발견에 대해서는,6,[kwan.haŋ.kɯ.ɯi.pal.kjʌn.e.tɛ.hɛ.sʌ.nɯn],[gwan.han.gɯ.ɯi.bal.kjʌn.e.dɛ.hɛ.sʌ.nɯn]
관한 기록은,6,[kwan.haŋ.ki.ɾok̚.ɯn],[gwan.han.gi.ɾok̚.ɯn]
활짝 열린,6,[hwal.tʃ͈ak̚.jʌl.ɾin],[hwal.tʃ͈ak̚.jʌl.ɾin]
활짝 열어요,6,[hwal.tʃ͈ak̚.jʌl.ʌ.jo],[hwal.tʃ͈ak̚.jʌl.ʌ.jo]
분 성함이,6,[pun.sʌŋ.ham.i],[bun.sʌŋ.ham.i]
분 쉬고,6,[pun.swi.ko],[bun.swi.go]
내가 여자라고,6,[nɛ.ka.jʌ.tʃa.ɾa.ko],[nɛ.ga.jʌ.dʒa.ɾa.go]
분 쉬죠,6,[pun.swi.tʃjo],[bun.swi.dʒjo]
활활 타오를,6,[hwal.hwal.tʰa.o.ɾɯl],[hwal.hwal.tʰa.o.ɾɯl]
내가 여자처럼,6,[nɛ.ka.jʌ.tʃa.tʃʰʌ.ɾʌm],[nɛ.ga.jʌ.dʒa.tʃʰʌ.ɾʌm]
황 대표님,6,[hwaŋ.tɛ.pʰjo.nim],[hwaŋ.dɛ.pʰjo.nim]
분 아닌가요,6,[pun.a.niŋ.ka.jo],[bun.a.niŋ.ka.jo]
내가 여자한테,6,[nɛ.ka.jʌ.tʃa.han.tʰe],[nɛ.ga.jʌ.dʒa.han.tʰe]
황금 물고기는 외로운 남자를,6,[hwaŋ.kɯm.mul.ko.ki.nɯn.we.ɾo.un.nan.tʃa.ɾɯl],[hwaŋ.gɯm.mul.ko.gi.nɯn.we.ɾo.un.nan.tʃa.ɾɯl]
황금 물고기는 외로운,6,[hwaŋ.kɯm.mul.ko.ki.nɯn.we.ɾo.un],[hwaŋ.gɯm.mul.ko.gi.nɯn.we.ɾo.un]
내가 역겨워,6,[nɛ.ka.jʌk̚.kjʌ.wʌ],[nɛ.ga.jʌk̚.kjʌ.wʌ]
황금 장미 그대로야 네,6,[hwaŋ.kɯn.tʃaŋ.mi.kɯ.tɛ.ɾo.ja.ne],[hwaŋ.gɯm.dʒaŋ.mi.gɯ.dɛ.ɾo.ja.ne]
황금 장미 그대로야,6,[hwaŋ.kɯn.tʃaŋ.mi.kɯ.tɛ.ɾo.ja],[hwaŋ.gɯm.dʒaŋ.mi.gɯ.dɛ.ɾo.ja]
분 안녕,6,[pun.an.njʌŋ],[bun.an.njʌŋ]
분 안에 도착해요,6,[pun.an.e.to.tʃʰak̚.hɛ.jo],[bun.an.e.do.tʃʰak̚.hɛ.jo]
분 안에 도착해야,6,[pun.an.e.to.tʃʰak̚.hɛ.ja],[bun.an.e.do.tʃʰak̚.hɛ.ja]
황제 폐하 납시오,6,[hwaŋ.tʃe.pʰje.ha.nap̚.si.o],[hwaŋ.dʒe.pʰje.ha.nap̚.si.o]
