Item,Frequency,Formal_IPA,Casual_IPA
돼 생일,5,[twɛ.sɛŋ.il],[dwɛ.sɛŋ.il]
그럼 음식을,5,[kɯ.ɾʌm.ɯm.sik̚.ɯl],[gɯ.ɾʌm.ɯm.sik̚.ɯl]
돼 설명해봐,5,[twɛ.sʌl.mjʌŋ.hɛ.pwa],[dwɛ.sʌl.mjʌŋ.hɛ.bwa]
그럼 응,5,[kɯ.ɾʌm.ɯŋ],[gɯ.ɾʌm.ɯŋ]
그럼 음악,5,[kɯ.ɾʌm.ɯm.ak̚],[gɯ.ɾʌm.ɯm.ak̚]
그럼 음,5,[kɯ.ɾʌm.ɯm],[gɯ.ɾʌm.ɯm]
그럼 윌이,5,[kɯ.ɾʌm.wil.i],[gɯ.ɾʌm.wil.i]
오지 않았잖아요,5,[o.tʃi.an.at̚.tʃan.a.jo],[o.dʒi.an.at̚.tʃan.a.jo]
오지 않으면 이,5,[o.tʃi.an.ɯ.mjʌn.i],[o.dʒi.an.ɯ.mjʌn.i]
돼 섹시한,5,[twɛ.sek̚.si.han],[dwɛ.sek̚.si.han]
그럼 의자,5,[kɯ.ɾʌm.ɯi.tʃa],[gɯ.ɾʌm.ɯi.dʒa]
돼 순순히 저 멋진,5,[twɛ.sun.sun.hi.tʃʌ.mʌt̚.tʃin],[dwɛ.sun.sun.hi.dʒʌ.mʌt̚.tʃin]
돼 순순히 저,5,[twɛ.sun.sun.hi.tʃʌ],[dwɛ.sun.sun.hi.dʒʌ]
오지 않죠,5,[o.tʃi.an.tʃjo],[o.dʒi.an.tʃjo]
오지는 않았을,5,[o.tʃi.nɯn.an.at̚.ɯl],[o.dʒi.nɯn.an.at̚.ɯl]
돼 쉿,5,[twɛ.swit̚],[dwɛ.swit̚]
돼 숨길,5,[twɛ.sum.kil],[dwɛ.sum.kil]
그럼 이 남자가,5,[kɯ.ɾʌm.i.nan.tʃa.ka],[gɯ.ɾʌm.i.nan.tʃa.ga]
그럼 의사,5,[kɯ.ɾʌm.ɯi.sa],[gɯ.ɾʌm.ɯi.sa]
걱정되니까 전화,5,[kʌk̚.tʃʌŋ.twe.ni.k͈a.tʃʌn.hwa],[gʌk̚.tʃʌŋ.dwe.ni.k͈a.dʒʌn.hwa]
걱정되는 일,5,[kʌk̚.tʃʌŋ.twe.nɯn.il],[gʌk̚.tʃʌŋ.dwe.nɯn.il]
오지도 못하게,5,[o.tʃi.to.mot̚.ha.ke],[o.dʒi.do.mot̚.ha.ge]
오지도 않았죠,5,[o.tʃi.to.an.at̚.tʃjo],[o.dʒi.do.an.at̚.tʃjo]
그럼 이 사람도,5,[kɯ.ɾʌm.i.sa.ɾan.to],[gɯ.ɾʌm.i.sa.ɾan.to]
