Item,Frequency,Formal_IPA,Casual_IPA
곧 때가,7,[kot̚.t͈ɛ.ka],[got̚.t͈ɛ.ga]
이런 일에 끌어들여서,7,[i.ɾʌn.il.e.k͈ɯl.ʌ.tɯl.jʌ.sʌ],[i.ɾʌn.il.e.k͈ɯl.ʌ.dɯl.jʌ.sʌ]
하잖아요 무슨,7,[ha.tʃan.a.jo.mu.sɯn],[ha.dʒan.a.jo.mu.sɯn]
현재 이스라엘과,7,[hjʌn.tʃɛ.i.sɯ.ɾa.el.kwa],[hjʌn.tʃɛ.i.sɯ.ɾa.el.kwa]
벗어나지 못하게,7,[pʌt̚.ʌ.na.tʃi.mot̚.ha.ke],[bʌt̚.ʌ.na.dʒi.mot̚.ha.ge]
현재 이스라엘과 아랍,7,[hjʌn.tʃɛ.i.sɯ.ɾa.el.kwa.a.ɾap̚],[hjʌn.tʃɛ.i.sɯ.ɾa.el.kwa.a.ɾap̚]
현재 이스라엘과 아랍 여러,7,[hjʌn.tʃɛ.i.sɯ.ɾa.el.kwa.a.ɾap̚.jʌ.ɾʌ],[hjʌn.tʃɛ.i.sɯ.ɾa.el.kwa.a.ɾap̚.jʌ.ɾʌ]
하잖아요 제,7,[ha.tʃan.a.jo.tʃe],[ha.dʒan.a.jo.dʒe]
곧 떠나야,7,[kot̚.t͈ʌ.na.ja],[got̚.t͈ʌ.na.ja]
하죠 가끔,7,[ha.tʃjo.ka.k͈ɯm],[ha.dʒjo.ga.k͈ɯm]
곧 떠난다고,7,[kot̚.t͈ʌ.nan.ta.ko],[got̚.t͈ʌ.nan.ta.go]
벗어나지 않으면,7,[pʌt̚.ʌ.na.tʃi.an.ɯ.mjʌn],[bʌt̚.ʌ.na.dʒi.an.ɯ.mjʌn]
하죠 그는,7,[ha.tʃjo.kɯ.nɯn],[ha.dʒjo.gɯ.nɯn]
벗어나지 않을,7,[pʌt̚.ʌ.na.tʃi.an.ɯl],[bʌt̚.ʌ.na.dʒi.an.ɯl]
내 아이를 돌려줘,7,[nɛ.a.i.ɾɯl.tol.ɾjʌ.tʃwʌ],[nɛ.a.i.ɾɯl.dol.ɾjʌ.dʒwʌ]
벗어난 것 같아,7,[pʌt̚.ʌ.naŋ.kʌt̚.kat̚.a],[bʌt̚.ʌ.nan.gʌt̚.gat̚.a]
own little,7,,
하죠 그러죠,7,[ha.tʃjo.kɯ.ɾʌ.tʃjo],[ha.dʒjo.gɯ.ɾʌ.dʒjo]
벗어난 줄,7,[pʌt̚.ʌ.nan.tʃul],[bʌt̚.ʌ.nan.dʒul]
부기 슈즈를 Just,7,[pu.ki.sju.tʃɯ.ɾɯl],[bu.gi.sju.dʒɯ.ɾɯl]
현재 확인된,7,[hjʌn.tʃɛ.hwak̚.in.twen],[hjʌn.tʃɛ.hwak̚.in.twen]
감옥에 있는 줄,7,[kam.ok̚.e.it̚.nɯn.tʃul],[gam.ok̚.e.it̚.nɯn.dʒul]
아무리 그래도 어떻게,7,[a.mu.ɾi.kɯ.ɾɛ.to.ʌ.t͈ʌt̚.ke],[a.mu.ɾi.gɯ.ɾɛ.do.ʌ.t͈ʌt̚.ke]
부기 춤을 추기,7,[pu.ki.tʃʰum.ɯl.tʃʰu.ki],[bu.gi.tʃʰum.ɯl.tʃʰu.gi]
하죠 날,7,[ha.tʃjo.nal],[ha.dʒjo.nal]
곧 떠날 것이다,7,[kot̚.t͈ʌ.nal.kʌt̚.i.ta],[got̚.t͈ʌ.nal.gʌt̚.i.da]
부기 슈즈를 Just to,7,[pu.ki.sju.tʃɯ.ɾɯl],[bu.gi.sju.dʒɯ.ɾɯl]
내 아이한테,7,[nɛ.a.i.han.tʰe],[nɛ.a.i.han.tʰe]
내 아일,7,[nɛ.a.il],[nɛ.a.il]
벗어날 수 없다면,7,[pʌt̚.ʌ.nal.su.ʌp̚.ta.mjʌn],[bʌt̚.ʌ.nal.su.ʌp̚.ta.mjʌn]
