Item,Frequency,Formal_IPA,Casual_IPA
노출됐어요 그들을,26,[no.tʃʰul.twɛt̚.ʌ.jo.kɯ.tɯl.ɯl],[no.tʃʰul.twɛt̚.ʌ.jo.gɯ.dɯl.ɯl]
같은 날은,26,[kat̚.ɯn.nal.ɯn],[gat̚.ɯn.nal.ɯn]
사람 잘못 건드렸어,26,[sa.ɾan.tʃal.mot̚.kʌn.tɯ.ɾjʌt̚.ʌ],[sa.ɾam.dʒal.mot̚.gʌn.tɯ.ɾjʌt̚.ʌ]
과거에 방문한 사람,26,[kwa.kʌ.e.paŋ.mun.han.sa.ɾam],[gwa.gʌ.e.baŋ.mun.han.sa.ɾam]
아무것도 하지마,26,[a.mu.kʌt̚.to.ha.tʃi.ma],[a.mu.gʌt̚.to.ha.dʒi.ma]
같아요 어쨌든,26,[kat̚.a.jo.ʌ.tʃ͈ɛt̚.tɯn],[gat̚.a.jo.ʌ.tʃ͈ɛt̚.tɯn]
제가 실수를,26,[tʃe.ka.sil.su.ɾɯl],[dʒe.ga.sil.su.ɾɯl]
고대 세계의,26,[ko.tɛ.se.kje.ɯi],[go.dɛ.se.gje.ɯi]
최대한 세게,26,[tʃʰwe.tɛ.han.se.ke],[tʃʰwe.dɛ.han.se.ge]
싶은 거 알아,26,[sip̚.ɯŋ.kʌ.al.a],[sip̚.ɯn.gʌ.al.a]
됐다고 생각해,26,[twɛt̚.ta.ko.sɛŋ.kak̚.hɛ],[dwɛt̚.ta.go.sɛŋ.gak̚.hɛ]
I''m just saying,26,,
그렇겠지 넌,26,[kɯ.ɾʌt̚.ket̚.tʃi.nʌn],[gɯ.ɾʌt̚.ket̚.tʃi.nʌn]
대해 들어본 적,26,[tɛ.hɛ.tɯl.ʌ.pon.tʃʌk̚],[dɛ.hɛ.dɯl.ʌ.bon.dʒʌk̚]
거야 용기 있는 한,26,[kʌ.ja.joŋ.ki.it̚.nɯn.han],[gʌ.ja.joŋ.gi.it̚.nɯn.han]
나쁜 일이야,26,[na.p͈ɯn.il.i.ja],[na.p͈ɯn.il.i.ja]
귀중한 시간을,26,[kwi.tʃuŋ.han.si.kan.ɯl],[gwi.dʒuŋ.han.si.gan.ɯl]
어떻게 갈,26,[ʌ.t͈ʌt̚.ke.kal],[ʌ.t͈ʌt̚.ke.gal]
잃으면 안 돼,26,[il.ɯ.mjʌn.an.twɛ],[il.ɯ.mjʌn.an.dwɛ]
근데 만약에,26,[kɯn.te.man.jak̚.e],[gɯn.te.man.jak̚.e]
화장실 좀 쓸게요,26,[hwa.tʃaŋ.sil.tʃom.s͈ɯl.ke.jo],[hwa.dʒaŋ.sil.dʒom.s͈ɯl.ke.jo]
막을 수 있죠,26,[mak̚.ɯl.su.it̚.tʃjo],[mak̚.ɯl.su.it̚.tʃjo]
여러 군데,26,[jʌ.ɾʌ.kun.te],[jʌ.ɾʌ.gun.te]
와 아,26,[wa.a],[wa.a]
Next to me,26,,
와 앉아,26,[wa.an.a],[wa.an.a]
모습을 보이고,26,[mo.sɯp̚.ɯl.po.i.ko],[mo.sɯp̚.ɯl.bo.i.go]
수 없어요 왜,26,[su.ʌp̚.ʌ.jo.wɛ],[su.ʌp̚.ʌ.jo.wɛ]
주는 게 좋을,26,[tʃu.nɯŋ.ke.tʃot̚.ɯl],[dʒu.nɯn.ge.dʒot̚.ɯl]
좋아 어,26,[tʃot̚.a.ʌ],[dʒot̚.a.ʌ]
여유 없어,26,[jʌ.ju.ʌp̚.ʌ],[jʌ.ju.ʌp̚.ʌ]
