Item,Frequency,Formal_IPA,Casual_IPA
서있지만 말고,7,[sʌ.it̚.tʃi.man.mal.ko],[sʌ.it̚.tʃi.man.mal.ko]
서장님 말씀이,7,[sʌ.tʃaŋ.nim.mal.s͈ɯm.i],[sʌ.dʒaŋ.nim.mal.s͈ɯm.i]
서장님 이,7,[sʌ.tʃaŋ.nim.i],[sʌ.dʒaŋ.nim.i]
널 좋아했는데,7,[nʌl.tʃot̚.a.hɛt̚.nɯn.te],[nʌl.dʒot̚.a.hɛt̚.nɯn.te]
널 좋아했던,7,[nʌl.tʃot̚.a.hɛt̚.tʌn],[nʌl.dʒot̚.a.hɛt̚.tʌn]
서장님이 왜,7,[sʌ.tʃaŋ.nim.i.wɛ],[sʌ.dʒaŋ.nim.i.wɛ]
널 좋은,7,[nʌl.tʃot̚.ɯn],[nʌl.dʒot̚.ɯn]
서정은 씨,7,[sʌ.tʃʌŋ.ɯn.s͈i],[sʌ.dʒʌŋ.ɯn.s͈i]
서재에 있어,7,[sʌ.tʃɛ.e.it̚.ʌ],[sʌ.dʒɛ.e.it̚.ʌ]
서준의 웃음,7,[sʌ.tʃun.ɯi.ut̚.ɯm],[sʌ.dʒun.ɯi.ut̚.ɯm]
널 죽여 버리겠어,7,[nʌl.tʃuk̚.jʌ.pʌ.ɾi.ket̚.ʌ],[nʌl.dʒuk̚.jʌ.bʌ.ɾi.get̚.ʌ]
서질 않아,7,[sʌ.tʃil.an.a],[sʌ.dʒil.an.a]
그 사람은 항상,7,[kɯ.sa.ɾam.ɯn.haŋ.saŋ],[gɯ.sa.ɾam.ɯn.haŋ.saŋ]
널 죽여도,7,[nʌl.tʃuk̚.jʌ.to],[nʌl.dʒuk̚.jʌ.do]
서쪽에 있어요,7,[sʌ.tʃ͈ok̚.e.it̚.ʌ.jo],[sʌ.tʃ͈ok̚.e.it̚.ʌ.jo]
널 죽여서,7,[nʌl.tʃuk̚.jʌ.sʌ],[nʌl.dʒuk̚.jʌ.sʌ]
그 사람을 더,7,[kɯ.sa.ɾam.ɯl.tʌ],[gɯ.sa.ɾam.ɯl.dʌ]
서커스 공연,7,[sʌ.kʰʌ.sɯ.koŋ.jʌn],[sʌ.kʰʌ.sɯ.goŋ.jʌn]
널 죽여주마,7,[nʌl.tʃuk̚.jʌ.tʃu.ma],[nʌl.dʒuk̚.jʌ.dʒu.ma]
the blackness,7,,
널 죽여주지,7,[nʌl.tʃuk̚.jʌ.tʃu.tʃi],[nʌl.dʒuk̚.jʌ.dʒu.dʒi]
널 죽였는데,7,[nʌl.tʃuk̚.jʌt̚.nɯn.te],[nʌl.dʒuk̚.jʌt̚.nɯn.te]
같이 떨어질,7,[kat̚.i.t͈ʌl.ʌ.tʃil],[gat̚.i.t͈ʌl.ʌ.dʒil]
서트클리프 박사의,7,[sʌ.tʰɯ.kʰɯl.ɾi.pʰɯ.pak̚.sa.ɯi],[sʌ.tʰɯ.kʰɯl.ɾi.pʰɯ.bak̚.sa.ɯi]
널 죽였어야 했어,7,[nʌl.tʃuk̚.jʌt̚.ʌ.ja.hɛt̚.ʌ],[nʌl.dʒuk̚.jʌt̚.ʌ.ja.hɛt̚.ʌ]
석 달밖에,7,[sʌk̚.tal.pak̚.e],[sʌk̚.dal.pak̚.e]
석 달에,7,[sʌk̚.tal.e],[sʌk̚.dal.e]
석 달이,7,[sʌk̚.tal.i],[sʌk̚.dal.i]
그 사람을 사랑하는,7,[kɯ.sa.ɾam.ɯl.sa.ɾaŋ.ha.nɯn],[gɯ.sa.ɾam.ɯl.sa.ɾaŋ.ha.nɯn]
그 사람을 사랑하지,7,[kɯ.sa.ɾam.ɯl.sa.ɾaŋ.ha.tʃi],[gɯ.sa.ɾam.ɯl.sa.ɾaŋ.ha.dʒi]
석 잔 주세요,7,[sʌk̚.tʃan.tʃu.se.jo],[sʌk̚.dʒan.dʒu.se.jo]
그 사람을 사랑해,7,[kɯ.sa.ɾam.ɯl.sa.ɾaŋ.hɛ],[gɯ.sa.ɾam.ɯl.sa.ɾaŋ.hɛ]
석달 전,7,[sʌk̚.tal.tʃʌn],[sʌk̚.tal.dʒʌn]
그 사람을 안,7,[kɯ.sa.ɾam.ɯl.an],[gɯ.sa.ɾam.ɯl.an]
그 사람을 알 수,7,[kɯ.sa.ɾam.ɯl.al.su],[gɯ.sa.ɾam.ɯl.al.su]
그 사람을 알아,7,[kɯ.sa.ɾam.ɯl.al.a],[gɯ.sa.ɾam.ɯl.al.a]
석연치 않은,7,[sʌk̚.jʌn.tʃʰi.an.ɯn],[sʌk̚.jʌn.tʃʰi.an.ɯn]
석유 시추,7,[sʌk̚.ju.si.tʃʰu],[sʌk̚.ju.si.tʃʰu]
있던 놈이,7,[it̚.tʌn.nom.i],[it̚.tʌn.nom.i]
석진이 형,7,[sʌk̚.tʃin.i.hjʌŋ],[sʌk̚.tʃin.i.hjʌŋ]
널 죽이러 왔어,7,[nʌl.tʃuk̚.i.ɾʌ.wat̚.ʌ],[nʌl.dʒuk̚.i.ɾʌ.wat̚.ʌ]
널 죽이려 들,7,[nʌl.tʃuk̚.i.ɾjʌ.tɯl],[nʌl.dʒuk̚.i.ɾjʌ.dɯl]
섞는 게,7,[sʌk̚.nɯŋ.ke],[sʌk̚.nɯn.ge]
널 죽이려 할,7,[nʌl.tʃuk̚.i.ɾjʌ.hal],[nʌl.dʒuk̚.i.ɾjʌ.hal]
섞어놔서 전부,7,[sʌk̚.ʌ.nwa.sʌ.tʃʌm.pu],[sʌk̚.ʌ.nwa.sʌ.dʒʌm.pu]
섞어놔서 전부 다시 쳐야,7,[sʌk̚.ʌ.nwa.sʌ.tʃʌm.pu.ta.si.tʃʰjʌ.ja],[sʌk̚.ʌ.nwa.sʌ.dʒʌm.pu.da.si.tʃʰjʌ.ja]
같이 마시자고,7,[kat̚.i.ma.si.tʃa.ko],[gat̚.i.ma.si.dʒa.go]
그 사람을 좋아하잖아요,7,[kɯ.sa.ɾam.ɯl.tʃot̚.a.ha.tʃan.a.jo],[gɯ.sa.ɾam.ɯl.dʒot̚.a.ha.dʒan.a.jo]
섞여 있을,7,[sʌk̚.jʌ.it̚.ɯl],[sʌk̚.jʌ.it̚.ɯl]
섞여야 해,7,[sʌk̚.jʌ.ja.hɛ],[sʌk̚.jʌ.ja.hɛ]
섞은 거죠,7,[sʌk̚.ɯŋ.kʌ.tʃjo],[sʌk̚.ɯn.gʌ.dʒjo]
그 사람을 죽인,7,[kɯ.sa.ɾam.ɯl.tʃuk̚.in],[gɯ.sa.ɾam.ɯl.dʒuk̚.in]
carrying my,7,,
그 사람을 죽일,7,[kɯ.sa.ɾam.ɯl.tʃuk̚.il],[gɯ.sa.ɾam.ɯl.dʒuk̚.il]
섞인 게,7,[sʌk̚.iŋ.ke],[sʌk̚.in.ge]
섞인 드문 조합이죠,7,[sʌk̚.in.tɯ.mun.tʃo.hap̚.i.tʃjo],[sʌk̚.in.dɯ.mun.dʒo.hap̚.i.dʒjo]
섞인 드문,7,[sʌk̚.in.tɯ.mun],[sʌk̚.in.dɯ.mun]
같이 마실까,7,[kat̚.i.ma.sil.k͈a],[gat̚.i.ma.sil.k͈a]
그 사람을 찾아서,7,[kɯ.sa.ɾam.ɯl.tʃʰat̚.a.sʌ],[gɯ.sa.ɾam.ɯl.tʃʰat̚.a.sʌ]
그 사람을 한번도,7,[kɯ.sa.ɾam.ɯl.ham.pʌn.to],[gɯ.sa.ɾam.ɯl.ham.pʌn.to]
섞지 말라고,7,[sʌk̚.tʃi.mal.ɾa.ko],[sʌk̚.tʃi.mal.ɾa.go]
그 사람을 한번도 본,7,[kɯ.sa.ɾam.ɯl.ham.pʌn.to.pon],[gɯ.sa.ɾam.ɯl.ham.pʌn.to.bon]
선 걸,7,[sʌŋ.kʌl],[sʌn.gʌl]
선 건,7,[sʌŋ.kʌn],[sʌn.gʌn]
선 넘지,7,[sʌn.nʌn.tʃi],[sʌn.nʌn.tʃi]
선 지켜,7,[sʌn.tʃi.kʰjʌ],[sʌn.dʒi.kʰjʌ]
선 좀,7,[sʌn.tʃom],[sʌn.dʒom]
선거 결과는,7,[sʌŋ.kʌ.kjʌl.kwa.nɯn],[sʌŋ.kʌ.gjʌl.kwa.nɯn]
