Item,Frequency,Formal_IPA,Casual_IPA
넌 내 인생을,33,[nʌn.nɛ.in.sɛŋ.ɯl],[nʌn.nɛ.in.sɛŋ.ɯl]
위에 앉아서,33,[wi.e.an.a.sʌ],[wi.e.an.a.sʌ]
넌 특별해,33,[nʌn.tʰɯk̚.pjʌl.hɛ],[nʌn.tʰɯk̚.pjʌl.hɛ]
소식은 내가,33,[so.sik̚.ɯn.nɛ.ka],[so.sik̚.ɯn.nɛ.ga]
정말 무서웠어요,33,[tʃʌŋ.mal.mu.sʌ.wʌt̚.ʌ.jo],[dʒʌŋ.mal.mu.sʌ.wʌt̚.ʌ.jo]
우리 학교는,33,[u.ɾi.hak̚.kjo.nɯn],[u.ɾi.hak̚.kjo.nɯn]
위해 잘,33,[wi.hɛ.tʃal],[wi.hɛ.dʒal]
화상을 입는 한,33,[hwa.saŋ.ɯl.ip̚.nɯn.han],[hwa.saŋ.ɯl.ip̚.nɯn.han]
고는 소리,33,[ko.nɯn.so.ɾi],[go.nɯn.so.ɾi]
소식이 없다,33,[so.sik̚.i.ʌp̚.ta],[so.sik̚.i.ʌp̚.ta]
kiss로 kissで kiss로 kissで,33,[ɾo.ɾo],[ɾo.ɾo]
그 목소리를,33,[kɯ.mok̚.so.ɾi.ɾɯl],[gɯ.mok̚.so.ɾi.ɾɯl]
네 예전,33,[ne.je.tʃʌn],[ne.je.dʒʌn]
원한다면 말이야,33,[wʌn.han.ta.mjʌn.mal.i.ja],[wʌn.han.ta.mjʌn.mal.i.ja]
기다려 줄래,33,[ki.ta.ɾjʌ.tʃul.ɾɛ],[gi.da.ɾjʌ.dʒul.ɾɛ]
하는지 알아야,33,[ha.nɯn.tʃi.al.a.ja],[ha.nɯn.tʃi.al.a.ja]
그동안 얼마나,33,[kɯ.toŋ.an.ʌl.ma.na],[gɯ.doŋ.an.ʌl.ma.na]
여기 맞아,33,[jʌ.ki.mat̚.a],[jʌ.gi.mat̚.a]
화상을 입는 한 넌,33,[hwa.saŋ.ɯl.ip̚.nɯn.han.nʌn],[hwa.saŋ.ɯl.ip̚.nɯn.han.nʌn]
좀 썼어,33,[tʃom.s͈ʌt̚.ʌ],[dʒom.s͈ʌt̚.ʌ]
짓을 하는 거지,33,[tʃit̚.ɯl.ha.nɯŋ.kʌ.tʃi],[dʒit̚.ɯl.ha.nɯn.gʌ.dʒi]
알아서 해결해,33,[al.a.sʌ.hɛ.kjʌl.hɛ],[al.a.sʌ.hɛ.gjʌl.hɛ]
파티가 될,33,[pʰa.tʰi.ka.twel],[pʰa.tʰi.ga.dwel]
있는 건지도,33,[it̚.nɯŋ.kʌn.tʃi.to],[it̚.nɯn.gʌn.tʃi.do]
다시 하게,33,[ta.si.ha.ke],[da.si.ha.ge]
이해하게 될 거야,33,[i.hɛ.ha.ke.twel.kʌ.ja],[i.hɛ.ha.ge.dwel.gʌ.ja]
싶어요 오늘,33,[sip̚.ʌ.jo.o.nɯl],[sip̚.ʌ.jo.o.nɯl]
당신이 총을,33,[taŋ.sin.i.tʃʰoŋ.ɯl],[daŋ.sin.i.tʃʰoŋ.ɯl]
낯이 익다,33,[nat̚.i.ik̚.ta],[nat̚.i.ik̚.ta]
신용도 없고 이력 없음,33,[sin.joŋ.to.ʌp̚.ko.i.ɾjʌk̚.ʌp̚.ɯm],[sin.joŋ.do.ʌp̚.ko.i.ɾjʌk̚.ʌp̚.ɯm]
그게 진실이야,33,[kɯ.ke.tʃin.sil.i.ja],[gɯ.ge.dʒin.sil.i.ja]
왜 왔니,33,[wɛ.wat̚.ni],[wɛ.wat̚.ni]
