Item,Frequency,Formal_IPA,Casual_IPA
학부모 모임 있어요,5,[hak̚.pu.mo.mo.im.it̚.ʌ.jo],[hak̚.pu.mo.mo.im.it̚.ʌ.jo]
병수의 환호성,5,[pjʌŋ.su.ɯi.hwan.ho.sʌŋ],[bjʌŋ.su.ɯi.hwan.ho.sʌŋ]
내 일을 잘한다,5,[nɛ.il.ɯl.tʃal.han.ta],[nɛ.il.ɯl.dʒal.han.ta]
혼자 또 한켠에 서서,5,[hon.tʃa.t͈o.haŋ.kʰjʌn.e.sʌ.sʌ],[hon.tʃa.t͈o.haŋ.kʰjʌn.e.sʌ.sʌ]
학부모들 말이야 방금 통화했잖아,5,[hak̚.pu.mo.tɯl.mal.i.ja.paŋ.kɯn.tʰoŋ.hwa.hɛt̚.tʃan.a],[hak̚.pu.mo.dɯl.mal.i.ja.baŋ.gɯn.tʰoŋ.hwa.hɛt̚.tʃan.a]
학부모들 말이야 방금,5,[hak̚.pu.mo.tɯl.mal.i.ja.paŋ.kɯm],[hak̚.pu.mo.dɯl.mal.i.ja.baŋ.gɯm]
혼자 마셔요,5,[hon.tʃa.ma.sjʌ.jo],[hon.tʃa.ma.sjʌ.jo]
학부모의 밤,5,[hak̚.pu.mo.ɯi.pam],[hak̚.pu.mo.ɯi.bam]
학부모들 말이야,5,[hak̚.pu.mo.tɯl.mal.i.ja],[hak̚.pu.mo.dɯl.mal.i.ja]
학생 비자가,5,[hak̚.sɛm.pi.tʃa.ka],[hak̚.sɛŋ.bi.dʒa.ga]
학살할 겁니다,5,[hak̚.sal.hal.kʌp̚.ni.ta],[hak̚.sal.hal.gʌp̚.ni.da]
내 일을 하고 있어,5,[nɛ.il.ɯl.ha.ko.it̚.ʌ],[nɛ.il.ɯl.ha.go.it̚.ʌ]
골프를 칠,5,[kol.pʰɯ.ɾɯl.tʃʰil],[gol.pʰɯ.ɾɯl.tʃʰil]
학생 수는,5,[hak̚.sɛŋ.su.nɯn],[hak̚.sɛŋ.su.nɯn]
혼자 말이야,5,[hon.tʃa.mal.i.ja],[hon.tʃa.mal.i.ja]
학생 안녕하세요,5,[hak̚.sɛŋ.an.njʌŋ.ha.se.jo],[hak̚.sɛŋ.an.njʌŋ.ha.se.jo]
학생 식당에서,5,[hak̚.sɛŋ.sik̚.taŋ.e.sʌ],[hak̚.sɛŋ.sik̚.taŋ.e.sʌ]
학생 세,5,[hak̚.sɛŋ.se],[hak̚.sɛŋ.se]
학생 어디,5,[hak̚.sɛŋ.ʌ.ti],[hak̚.sɛŋ.ʌ.di]
학생 앞에서,5,[hak̚.sɛŋ.ap̚.e.sʌ],[hak̚.sɛŋ.ap̚.e.sʌ]
학생 인권 보장하라,5,[hak̚.sɛŋ.iŋ.kwʌm.po.tʃaŋ.ha.ɾa],[hak̚.sɛŋ.iŋ.kwʌn.bo.dʒaŋ.ha.ɾa]
학생 인권,5,[hak̚.sɛŋ.iŋ.kwʌn],[hak̚.sɛŋ.iŋ.kwʌn]
병실이 어디죠,5,[pjʌŋ.sil.i.ʌ.ti.tʃjo],[bjʌŋ.sil.i.ʌ.di.dʒjo]
병실에 있는,5,[pjʌŋ.sil.e.it̚.nɯn],[bjʌŋ.sil.e.it̚.nɯn]
곪아터진 아보카도랑,5,[kom.a.tʰʌ.tʃin.a.po.kʰa.to.ɾaŋ],[gom.a.tʰʌ.dʒin.a.bo.kʰa.do.ɾaŋ]
학생 중에서,5,[hak̚.sɛŋ.tʃuŋ.e.sʌ],[hak̚.sɛŋ.dʒuŋ.e.sʌ]
병에 걸렸다,5,[pjʌŋ.e.kʌl.ɾjʌt̚.ta],[bjʌŋ.e.gʌl.ɾjʌt̚.ta]
병에 걸렸는데,5,[pjʌŋ.e.kʌl.ɾjʌt̚.nɯn.te],[bjʌŋ.e.gʌl.ɾjʌt̚.nɯn.te]
곪아터진 아보카도랑 떡친,5,[kom.a.tʰʌ.tʃin.a.po.kʰa.to.ɾaŋ.t͈ʌk̚.tʃʰin],[gom.a.tʰʌ.dʒin.a.bo.kʰa.do.ɾaŋ.t͈ʌk̚.tʃʰin]
내 일을 한 거야,5,[nɛ.il.ɯl.haŋ.kʌ.ja],[nɛ.il.ɯl.han.gʌ.ja]
학생들에게 보여줬어요,5,[hak̚.sɛŋ.tɯl.e.ke.po.jʌ.tʃwʌt̚.ʌ.jo],[hak̚.sɛŋ.dɯl.e.ge.bo.jʌ.dʒwʌt̚.ʌ.jo]
학생들에게 보여줬어요 달 착륙에,5,[hak̚.sɛŋ.tɯl.e.ke.po.jʌ.tʃwʌt̚.ʌ.jo.tal.tʃʰak̚.ɾjuk̚.e],[hak̚.sɛŋ.dɯl.e.ge.bo.jʌ.dʒwʌt̚.ʌ.jo.dal.tʃʰak̚.ɾjuk̚.e]
학생들에게 보여줬어요 달,5,[hak̚.sɛŋ.tɯl.e.ke.po.jʌ.tʃwʌt̚.ʌ.jo.tal],[hak̚.sɛŋ.dɯl.e.ge.bo.jʌ.dʒwʌt̚.ʌ.jo.dal]
내 일을 한 것뿐이야,5,[nɛ.il.ɯl.haŋ.kʌt̚.p͈un.i.ja],[nɛ.il.ɯl.han.gʌt̚.p͈un.i.ja]
곪아터진 아보카도랑 떡친 아보카도처럼,5,[kom.a.tʰʌ.tʃin.a.po.kʰa.to.ɾaŋ.t͈ʌk̚.tʃʰin.a.po.kʰa.to.tʃʰʌ.ɾʌm],[gom.a.tʰʌ.dʒin.a.bo.kʰa.do.ɾaŋ.t͈ʌk̚.tʃʰin.a.bo.kʰa.do.tʃʰʌ.ɾʌm]
감정을 조절할,5,[kan.tʃʌŋ.ɯl.tʃo.tʃʌl.hal],[gan.tʃʌŋ.ɯl.dʒo.dʒʌl.hal]
감정을 전혀,5,[kan.tʃʌŋ.ɯl.tʃʌn.hjʌ],[gan.tʃʌŋ.ɯl.dʒʌn.hjʌ]
pick up the TARDIS,5,,
pick up that,5,,
pick up my,5,,
학생들은 다,5,[hak̚.sɛŋ.tɯl.ɯn.ta],[hak̚.sɛŋ.dɯl.ɯn.da]
학생들의 기합,5,[hak̚.sɛŋ.tɯl.ɯi.ki.hap̚],[hak̚.sɛŋ.dɯl.ɯi.gi.hap̚]
병에 걸리거나,5,[pjʌŋ.e.kʌl.ɾi.kʌ.na],[bjʌŋ.e.gʌl.ɾi.gʌ.na]
학생들의 발소리,5,[hak̚.sɛŋ.tɯl.ɯi.pal.so.ɾi],[hak̚.sɛŋ.dɯl.ɯi.bal.so.ɾi]
병에 걸렸죠,5,[pjʌŋ.e.kʌl.ɾjʌt̚.tʃjo],[bjʌŋ.e.gʌl.ɾjʌt̚.tʃjo]
학생들의 의아한 신음,5,[hak̚.sɛŋ.tɯl.ɯi.ɯi.a.han.sin.ɯm],[hak̚.sɛŋ.dɯl.ɯi.ɯi.a.han.sin.ɯm]
학생들의 의아한,5,[hak̚.sɛŋ.tɯl.ɯi.ɯi.a.han],[hak̚.sɛŋ.dɯl.ɯi.ɯi.a.han]
학생들의 즐거운 목소리,5,[hak̚.sɛŋ.tɯl.ɯi.tʃɯl.kʌ.un.mok̚.so.ɾi],[hak̚.sɛŋ.dɯl.ɯi.dʒɯl.kʌ.un.mok̚.so.ɾi]
병에 넣고,5,[pjʌŋ.e.nʌt̚.ko],[bjʌŋ.e.nʌt̚.ko]
병에 걸린 게,5,[pjʌŋ.e.kʌl.ɾiŋ.ke],[bjʌŋ.e.gʌl.ɾin.ge]
학생들이 시끌벅적하다,5,[hak̚.sɛŋ.tɯl.i.si.k͈ɯl.pʌk̚.tʃʌk̚.ha.ta],[hak̚.sɛŋ.dɯl.i.si.k͈ɯl.pʌk̚.tʃʌk̚.ha.da]
학생들이 수업을,5,[hak̚.sɛŋ.tɯl.i.su.ʌp̚.ɯl],[hak̚.sɛŋ.dɯl.i.su.ʌp̚.ɯl]
학생들이 수군거린다,5,[hak̚.sɛŋ.tɯl.i.su.kuŋ.kʌ.ɾin.ta],[hak̚.sɛŋ.dɯl.i.su.guŋ.kʌ.ɾin.ta]
내 일을 해야 해,5,[nɛ.il.ɯl.hɛ.ja.hɛ],[nɛ.il.ɯl.hɛ.ja.hɛ]
내 일을 할 거야,5,[nɛ.il.ɯl.hal.kʌ.ja],[nɛ.il.ɯl.hal.gʌ.ja]
학생들이 이,5,[hak̚.sɛŋ.tɯl.i.i],[hak̚.sɛŋ.dɯl.i.i]
학생들이 우리,5,[hak̚.sɛŋ.tɯl.i.u.ɾi],[hak̚.sɛŋ.dɯl.i.u.ɾi]
학생들이 정말,5,[hak̚.sɛŋ.tɯl.i.tʃʌŋ.mal],[hak̚.sɛŋ.dɯl.i.dʒʌŋ.mal]
학생에 대한,5,[hak̚.sɛŋ.e.tɛ.han],[hak̚.sɛŋ.e.dɛ.han]
학생들이 즐겁게,5,[hak̚.sɛŋ.tɯl.i.tʃɯl.kʌp̚.ke],[hak̚.sɛŋ.dɯl.i.dʒɯl.kʌp̚.ke]
병에 뭐가,5,[pjʌŋ.e.mwʌ.ka],[bjʌŋ.e.mwʌ.ga]
병에 든 거,5,[pjʌŋ.e.tɯŋ.kʌ],[bjʌŋ.e.dɯn.gʌ]
학생이 몇,5,[hak̚.sɛŋ.i.mjʌt̚],[hak̚.sɛŋ.i.mjʌt̚]
학생이 남아공,5,[hak̚.sɛŋ.i.nam.a.koŋ],[hak̚.sɛŋ.i.nam.a.goŋ]
학생이 아니야,5,[hak̚.sɛŋ.i.a.ni.ja],[hak̚.sɛŋ.i.a.ni.ja]
병에 접근할,5,[pjʌŋ.e.tʃʌp̚.kɯn.hal],[bjʌŋ.e.dʒʌp̚.kɯn.hal]
병에 있는,5,[pjʌŋ.e.it̚.nɯn],[bjʌŋ.e.it̚.nɯn]
학생이 한,5,[hak̚.sɛŋ.i.han],[hak̚.sɛŋ.i.han]
학생이 아닌,5,[hak̚.sɛŋ.i.a.nin],[hak̚.sɛŋ.i.a.nin]
학생이었을 때,5,[hak̚.sɛŋ.i.ʌt̚.ɯl.t͈ɛ],[hak̚.sɛŋ.i.ʌt̚.ɯl.t͈ɛ]
병에서 나온,5,[pjʌŋ.e.sʌ.na.on],[bjʌŋ.e.sʌ.na.on]
내 일이 그래,5,[nɛ.il.i.kɯ.ɾɛ],[nɛ.il.i.gɯ.ɾɛ]
내 일을 했을 뿐이야,5,[nɛ.il.ɯl.hɛt̚.ɯl.p͈un.i.ja],[nɛ.il.ɯl.hɛt̚.ɯl.p͈un.i.ja]
학생회장 선거에,5,[hak̚.sɛŋ.hwe.tʃaŋ.sʌŋ.kʌ.e],[hak̚.sɛŋ.hwe.dʒaŋ.sʌŋ.kʌ.e]
학생일 때,5,[hak̚.sɛŋ.il.t͈ɛ],[hak̚.sɛŋ.il.t͈ɛ]
학습 계획을,5,[hak̚.sɯp̚.kje.hwek̚.ɯl],[hak̚.sɯp̚.gje.hwek̚.ɯl]
