Item,Frequency,Formal_IPA,Casual_IPA
일은 나쁜,7,[il.ɯn.na.p͈ɯn],[il.ɯn.na.p͈ɯn]
가문에 영원히,7,[ka.mun.e.jʌŋ.wʌn.hi],[ga.mun.e.jʌŋ.wʌn.hi]
일은 내가 알아서 하니까,7,[il.ɯn.nɛ.ka.al.a.sʌ.ha.ni.k͈a],[il.ɯn.nɛ.ga.al.a.sʌ.ha.ni.k͈a]
일은 내가 알아서 해요,7,[il.ɯn.nɛ.ka.al.a.sʌ.hɛ.jo],[il.ɯn.nɛ.ga.al.a.sʌ.hɛ.jo]
마지막 대화는,7,[ma.tʃi.mak̚.tɛ.hwa.nɯn],[ma.dʒi.mak̚.dɛ.hwa.nɯn]
검을 뽑을,7,[kʌm.ɯl.p͈op̚.ɯl],[gʌm.ɯl.p͈op̚.ɯl]
일은 내게도,7,[il.ɯn.nɛ.ke.to],[il.ɯn.nɛ.ge.do]
일은 니가,7,[il.ɯn.ni.ka],[il.ɯn.ni.ga]
검의 힘을,7,[kʌm.ɯi.him.ɯl],[gʌm.ɯi.him.ɯl]
마지막 문제,7,[ma.tʃi.mak̚.mun.tʃe],[ma.dʒi.mak̚.mun.tʃe]
마지막 문제는,7,[ma.tʃi.mak̚.mun.tʃe.nɯn],[ma.dʒi.mak̚.mun.tʃe.nɯn]
가문에 저지른,7,[ka.mun.e.tʃʌ.tʃi.ɾɯn],[ga.mun.e.dʒʌ.dʒi.ɾɯn]
일은 대체,7,[il.ɯn.tɛ.tʃʰe],[il.ɯn.dɛ.tʃʰe]
마지막 방문,7,[ma.tʃi.mak̚.paŋ.mun],[ma.dʒi.mak̚.baŋ.mun]
마지막 부분에,7,[ma.tʃi.mak̚.pu.pun.e],[ma.dʒi.mak̚.bu.bun.e]
일은 많은데,7,[il.ɯn.man.ɯn.te],[il.ɯn.man.ɯn.te]
기적에 가까운,7,[ki.tʃʌk̚.e.ka.k͈a.un],[gi.dʒʌk̚.e.ga.k͈a.un]
일은 말,7,[il.ɯn.mal],[il.ɯn.mal]
일은 물론,7,[il.ɯn.mul.ɾon],[il.ɯn.mul.ɾon]
일은 뭐든 할,7,[il.ɯn.mwʌ.tɯn.hal],[il.ɯn.mwʌ.dɯn.hal]
검진을 받으러,7,[kʌn.tʃin.ɯl.pat̚.ɯ.ɾʌ],[gʌn.tʃin.ɯl.bat̚.ɯ.ɾʌ]
기적을 불러 깨워 닫혀버린,7,[ki.tʃʌk̚.ɯl.pul.ɾʌ.k͈ɛ.wʌ.tat̚.hjʌ.pʌ.ɾin],[gi.dʒʌk̚.ɯl.bul.ɾʌ.k͈ɛ.wʌ.dat̚.hjʌ.bʌ.ɾin]
일은 보통,7,[il.ɯm.po.tʰoŋ],[il.ɯn.bo.tʰoŋ]
일은 사과하고,7,[il.ɯn.sa.kwa.ha.ko],[il.ɯn.sa.gwa.ha.go]
마지막 선물을,7,[ma.tʃi.mak̚.sʌn.mul.ɯl],[ma.dʒi.mak̚.sʌn.mul.ɯl]
일은 살아남으면서,7,[il.ɯn.sal.a.nam.ɯ.mjʌn.sʌ],[il.ɯn.sal.a.nam.ɯ.mjʌn.sʌ]
일은 살아남으면서 지구의 시험대에,7,[il.ɯn.sal.a.nam.ɯ.mjʌn.sʌ.tʃi.ku.ɯi.si.hʌn.tɛ.e],[il.ɯn.sal.a.nam.ɯ.mjʌn.sʌ.dʒi.gu.ɯi.si.hʌn.tɛ.e]
일은 살아남으면서 지구의,7,[il.ɯn.sal.a.nam.ɯ.mjʌn.sʌ.tʃi.ku.ɯi],[il.ɯn.sal.a.nam.ɯ.mjʌn.sʌ.dʒi.gu.ɯi]
마지막 수단이,7,[ma.tʃi.mak̚.su.tan.i],[ma.dʒi.mak̚.su.dan.i]
뭔 짓을 할지,7,[mwʌn.tʃit̚.ɯl.hal.tʃi],[mwʌn.dʒit̚.ɯl.hal.tʃi]
내 이름으로 너를,7,[nɛ.i.ɾɯm.ɯ.ɾo.nʌ.ɾɯl],[nɛ.i.ɾɯm.ɯ.ɾo.nʌ.ɾɯl]
He already,7,,
일은 아니네,7,[il.ɯn.a.ni.ne],[il.ɯn.a.ni.ne]
가문은 이,7,[ka.mun.ɯn.i],[ga.mun.ɯn.i]
일은 아니란,7,[il.ɯn.a.ni.ɾan],[il.ɯn.a.ni.ɾan]
기적이 일어나길,7,[ki.tʃʌk̚.i.il.ʌ.na.kil],[gi.dʒʌk̚.i.il.ʌ.na.gil]
기적이 일어난,7,[ki.tʃʌk̚.i.il.ʌ.nan],[gi.dʒʌk̚.i.il.ʌ.nan]
일은 아닐 겁니다,7,[il.ɯn.a.nil.kʌp̚.ni.ta],[il.ɯn.a.nil.gʌp̚.ni.da]
일은 아무나,7,[il.ɯn.a.mu.na],[il.ɯn.a.mu.na]
일은 아무도 몰라,7,[il.ɯn.a.mu.to.mol.ɾa],[il.ɯn.a.mu.do.mol.ɾa]
기적적으로 아무도,7,[ki.tʃʌk̚.tʃʌk̚.ɯ.ɾo.a.mu.to],[gi.dʒʌk̚.tʃʌk̚.ɯ.ɾo.a.mu.do]
일은 안됐구나,7,[il.ɯn.an.twɛt̚.ku.na],[il.ɯn.an.twɛt̚.ku.na]
마지막 위치가,7,[ma.tʃi.mak̚.wi.tʃʰi.ka],[ma.dʒi.mak̚.wi.tʃʰi.ga]
기절시킬 수,7,[ki.tʃʌl.si.kʰil.su],[gi.dʒʌl.si.kʰil.su]
마지막 인간이,7,[ma.tʃi.mak̚.iŋ.kan.i],[ma.dʒi.mak̚.iŋ.kan.i]
마지막 인사도,7,[ma.tʃi.mak̚.in.sa.to],[ma.dʒi.mak̚.in.sa.do]
Isola del,7,,
마지막 임무가,7,[ma.tʃi.mak̚.im.mu.ka],[ma.dʒi.mak̚.im.mu.ga]
기절하는 줄,7,[ki.tʃʌl.ha.nɯn.tʃul],[gi.dʒʌl.ha.nɯn.dʒul]
일은 어쩌고요,7,[il.ɯn.ʌ.tʃ͈ʌ.ko.jo],[il.ɯn.ʌ.tʃ͈ʌ.go.jo]
마지막 잎이,7,[ma.tʃi.mak̚.ip̚.i],[ma.dʒi.mak̚.ip̚.i]
마지막 장면에,7,[ma.tʃi.mak̚.tʃaŋ.mjʌn.e],[ma.dʒi.mak̚.dʒaŋ.mjʌn.e]
일은 없네요,7,[il.ɯn.ʌp̚.ne.jo],[il.ɯn.ʌp̚.ne.jo]
일은 없단다,7,[il.ɯn.ʌp̚.tan.ta],[il.ɯn.ʌp̚.tan.ta]
마지막 전화가,7,[ma.tʃi.mak̚.tʃʌn.hwa.ka],[ma.dʒi.mak̚.dʒʌn.hwa.ga]
일은 없어 이,7,[il.ɯn.ʌp̚.ʌ.i],[il.ɯn.ʌp̚.ʌ.i]
검토 중이고,7,[kʌn.tʰo.tʃuŋ.i.ko],[gʌn.tʰo.dʒuŋ.i.go]
마지막 조각이,7,[ma.tʃi.mak̚.tʃo.kak̚.i],[ma.dʒi.mak̚.dʒo.gak̚.i]
마지막 주소는,7,[ma.tʃi.mak̚.tʃu.so.nɯn],[ma.dʒi.mak̚.dʒu.so.nɯn]
마지막 주문,7,[ma.tʃi.mak̚.tʃu.mun],[ma.dʒi.mak̚.dʒu.mun]
기절할 것 같아,7,[ki.tʃʌl.hal.kʌt̚.kat̚.a],[gi.dʒʌl.hal.gʌt̚.gat̚.a]
뭔가 건저 올렸어,7,[mwʌŋ.ka.kʌn.tʃʌ.ol.ɾjʌt̚.ʌ],[mwʌŋ.ka.gʌn.tʃʌ.ol.ɾjʌt̚.ʌ]
일은 없으면,7,[il.ɯn.ʌp̚.ɯ.mjʌn],[il.ɯn.ʌp̚.ɯ.mjʌn]
마지막 질문이,7,[ma.tʃi.mak̚.tʃil.mun.i],[ma.dʒi.mak̚.dʒil.mun.i]
일은 없을 거라,7,[il.ɯn.ʌp̚.ɯl.kʌ.ɾa],[il.ɯn.ʌp̚.ɯl.gʌ.ɾa]
하지만 이럼,7,[ha.tʃi.man.i.ɾʌm],[ha.dʒi.man.i.ɾʌm]
마지막 키스 하나 불어줘,7,[ma.tʃi.mak̚.kʰi.sɯ.ha.na.pul.ʌ.tʃwʌ],[ma.dʒi.mak̚.kʰi.sɯ.ha.na.bul.ʌ.dʒwʌ]
집에 발,7,[tʃip̚.e.pal],[dʒip̚.e.bal]
일은 여기에,7,[il.ɯn.jʌ.ki.e],[il.ɯn.jʌ.gi.e]
마지막 탑승 안내입니다,7,[ma.tʃi.mak̚.tʰap̚.sɯŋ.an.nɛ.ip̚.ni.ta],[ma.dʒi.mak̚.tʰap̚.sɯŋ.an.nɛ.ip̚.ni.da]
일은 우리 둘,7,[il.ɯn.u.ɾi.tul],[il.ɯn.u.ɾi.dul]
일은 우리와는,7,[il.ɯn.u.ɾi.wa.nɯn],[il.ɯn.u.ɾi.wa.nɯn]
일은 우리한테,7,[il.ɯn.u.ɾi.han.tʰe],[il.ɯn.u.ɾi.han.tʰe]
집에 불쑥,7,[tʃip̚.e.pul.s͈uk̚],[dʒip̚.e.bul.s͈uk̚]
가문의 대너리스 스톰본,7,[ka.mun.ɯi.tɛ.nʌ.ɾi.sɯ.sɯ.tʰom.pon],[ga.mun.ɯi.dɛ.nʌ.ɾi.sɯ.sɯ.tʰom.pon]
일은 유감이구나,7,[il.ɯn.ju.kam.i.ku.na],[il.ɯn.ju.gam.i.gu.na]
일은 이제 없을,7,[il.ɯn.i.tʃe.ʌp̚.ɯl],[il.ɯn.i.dʒe.ʌp̚.ɯl]
마지막 한 방,7,[ma.tʃi.mak̚.ham.paŋ],[ma.dʒi.mak̚.han.baŋ]
마지막 한 방을,7,[ma.tʃi.mak̚.ham.paŋ.ɯl],[ma.dʒi.mak̚.han.baŋ.ɯl]
a disguise,7,,
일은 일어나지 않았어요,7,[il.ɯn.il.ʌ.na.tʃi.an.at̚.ʌ.jo],[il.ɯn.il.ʌ.na.dʒi.an.at̚.ʌ.jo]
일은 일어난,7,[il.ɯn.il.ʌ.nan],[il.ɯn.il.ʌ.nan]
기준에 따라,7,[ki.tʃun.e.t͈a.ɾa],[gi.dʒun.e.t͈a.ɾa]
검토한 후에,7,[kʌn.tʰo.han.hu.e],[gʌn.tʰo.han.hu.e]
일은 일이야,7,[il.ɯn.il.i.ja],[il.ɯn.il.i.ja]
마지막 훈련을,7,[ma.tʃi.mak̚.hul.ljʌn.ɯl],[ma.dʒi.mak̚.hul.ljʌn.ɯl]
기준에 맞지,7,[ki.tʃun.e.mat̚.tʃi],[gi.dʒun.e.mat̚.tʃi]
일은 잊을,7,[il.ɯn.it̚.ɯl],[il.ɯn.it̚.ɯl]
일은 잘 돼,7,[il.ɯn.tʃal.twɛ],[il.ɯn.dʒal.dwɛ]
마지막 희망이라고,7,[ma.tʃi.mak̚.hɯi.maŋ.i.ɾa.ko],[ma.dʒi.mak̚.hɯi.maŋ.i.ɾa.go]
일은 잘되고,7,[il.ɯn.tʃal.twe.ko],[il.ɯn.dʒal.twe.go]
기준에 부합하는,7,[ki.tʃun.e.pu.hap̚.ha.nɯn],[gi.dʒun.e.bu.hap̚.ha.nɯn]
일은 저절로,7,[il.ɯn.tʃʌ.tʃʌl.ɾo],[il.ɯn.dʒʌ.dʒʌl.ɾo]
마지막까지 살아남은,7,[ma.tʃi.mak̚.k͈a.tʃi.sal.a.nam.ɯn],[ma.dʒi.mak̚.k͈a.dʒi.sal.a.nam.ɯn]
오지 않았을까,7,[o.tʃi.an.at̚.ɯl.k͈a],[o.dʒi.an.at̚.ɯl.k͈a]
마지막에 그,7,[ma.tʃi.mak̚.e.kɯ],[ma.dʒi.mak̚.e.gɯ]
Isola del Garda,7,,
마지막에 내가,7,[ma.tʃi.mak̚.e.nɛ.ka],[ma.dʒi.mak̚.e.nɛ.ga]
마지막에 만난,7,[ma.tʃi.mak̚.e.man.nan],[ma.dʒi.mak̚.e.man.nan]
검토해 보았다,7,[kʌn.tʰo.hɛ.po.at̚.ta],[gʌn.tʰo.hɛ.bo.at̚.ta]
기준이 좀,7,[ki.tʃun.i.tʃom],[gi.dʒun.i.dʒom]
일은 정말 죄송합니다,7,[il.ɯn.tʃʌŋ.mal.tʃwe.soŋ.hap̚.ni.ta],[il.ɯn.dʒʌŋ.mal.dʒwe.soŋ.hap̚.ni.da]
마지막으로 가장,7,[ma.tʃi.mak̚.ɯ.ɾo.ka.tʃaŋ],[ma.dʒi.mak̚.ɯ.ɾo.ga.dʒaŋ]
일은 제가 할,7,[il.ɯn.tʃe.ka.hal],[il.ɯn.dʒe.ga.hal]
마지막으로 그가,7,[ma.tʃi.mak̚.ɯ.ɾo.kɯ.ka],[ma.dʒi.mak̚.ɯ.ɾo.gɯ.ga]
집에 안 와요,7,[tʃip̚.e.an.wa.jo],[dʒip̚.e.an.wa.jo]
일은 지금,7,[il.ɯn.tʃi.kɯm],[il.ɯn.dʒi.gɯm]
검토해 봤어요,7,[kʌn.tʰo.hɛ.pwat̚.ʌ.jo],[gʌn.tʰo.hɛ.bwat̚.ʌ.jo]
일은 하나밖에,7,[il.ɯn.ha.na.pak̚.e],[il.ɯn.ha.na.bak̚.e]
일은 하나야,7,[il.ɯn.ha.na.ja],[il.ɯn.ha.na.ja]
기지 전체를,7,[ki.tʃi.tʃʌn.tʃʰe.ɾɯl],[gi.dʒi.dʒʌn.tʃʰe.ɾɯl]
마지막으로 널 봤을,7,[ma.tʃi.mak̚.ɯ.ɾo.nʌl.pwat̚.ɯl],[ma.dʒi.mak̚.ɯ.ɾo.nʌl.bwat̚.ɯl]
마지막으로 네가,7,[ma.tʃi.mak̚.ɯ.ɾo.ne.ka],[ma.dʒi.mak̚.ɯ.ɾo.ne.ga]
마지막으로 당신,7,[ma.tʃi.mak̚.ɯ.ɾo.taŋ.sin],[ma.dʒi.mak̚.ɯ.ɾo.daŋ.sin]
오지도 마,7,[o.tʃi.to.ma],[o.dʒi.do.ma]
일을 겪게 할,7,[il.ɯl.kjʌk̚.ke.hal],[il.ɯl.gjʌk̚.ke.hal]
일을 겪고 나니,7,[il.ɯl.kjʌk̚.ko.na.ni],[il.ɯl.gjʌk̚.ko.na.ni]
일을 겪고 있는데,7,[il.ɯl.kjʌk̚.ko.it̚.nɯn.te],[il.ɯl.gjʌk̚.ko.it̚.nɯn.te]
일을 겪는 건,7,[il.ɯl.kjʌk̚.nɯŋ.kʌn],[il.ɯl.gjʌk̚.nɯn.gʌn]
기지에 대해,7,[ki.tʃi.e.tɛ.hɛ],[gi.dʒi.e.dɛ.hɛ]
마지막으로 마지막으로 마지막으로 마지막으로,7,[ma.tʃi.mak̚.ɯ.ɾo.ma.tʃi.mak̚.ɯ.ɾo.ma.tʃi.mak̚.ɯ.ɾo.ma.tʃi.mak̚.ɯ.ɾo],[ma.dʒi.mak̚.ɯ.ɾo.ma.dʒi.mak̚.ɯ.ɾo.ma.dʒi.mak̚.ɯ.ɾo.ma.dʒi.mak̚.ɯ.ɾo]
오지도 않을,7,[o.tʃi.to.an.ɯl],[o.dʒi.do.an.ɯl]
마지막으로 말할,7,[ma.tʃi.mak̚.ɯ.ɾo.mal.hal],[ma.dʒi.mak̚.ɯ.ɾo.mal.hal]
기지에 있던,7,[ki.tʃi.e.it̚.tʌn],[gi.dʒi.e.it̚.tʌn]
일을 겪은 거야,7,[il.ɯl.kjʌk̚.ɯŋ.kʌ.ja],[il.ɯl.gjʌk̚.ɯn.gʌ.ja]
마지막으로 무슨,7,[ma.tʃi.mak̚.ɯ.ɾo.mu.sɯn],[ma.dʒi.mak̚.ɯ.ɾo.mu.sɯn]
마지막으로 목격된 곳이,7,[ma.tʃi.mak̚.ɯ.ɾo.mok̚.kjʌk̚.tweŋ.kot̚.i],[ma.dʒi.mak̚.ɯ.ɾo.mok̚.kjʌk̚.twen.got̚.i]
기차 놓치겠어,7,[ki.tʃʰa.not̚.tʃʰi.ket̚.ʌ],[gi.tʃʰa.not̚.tʃʰi.get̚.ʌ]
걱정된다는 거야,7,[kʌk̚.tʃʌŋ.twen.ta.nɯŋ.kʌ.ja],[gʌk̚.tʃʌŋ.dwen.ta.nɯn.gʌ.ja]
마지막으로 물어볼게요,7,[ma.tʃi.mak̚.ɯ.ɾo.mul.ʌ.pol.ke.jo],[ma.dʒi.mak̚.ɯ.ɾo.mul.ʌ.bol.ke.jo]
일을 계획하고,7,[il.ɯl.kje.hwek̚.ha.ko],[il.ɯl.gje.hwek̚.ha.go]
일을 구할 수,7,[il.ɯl.ku.hal.su],[il.ɯl.gu.hal.su]
마지막으로 보게,7,[ma.tʃi.mak̚.ɯ.ɾo.po.ke],[ma.dʒi.mak̚.ɯ.ɾo.bo.ge]
일을 구했어요,7,[il.ɯl.ku.hɛt̚.ʌ.jo],[il.ɯl.gu.hɛt̚.ʌ.jo]
뭔가 놓친 게 있을,7,[mwʌŋ.ka.not̚.tʃʰiŋ.ke.it̚.ɯl],[mwʌŋ.ka.not̚.tʃʰin.ge.it̚.ɯl]
겁 안나요,7,[kʌp̚.an.na.jo],[gʌp̚.an.na.jo]
기차 타는,7,[ki.tʃʰa.tʰa.nɯn],[gi.tʃʰa.tʰa.nɯn]
일을 기억하게,7,[il.ɯl.ki.ʌk̚.ha.ke],[il.ɯl.gi.ʌk̚.ha.ge]
기차 타면,7,[ki.tʃʰa.tʰa.mjʌn],[gi.tʃʰa.tʰa.mjʌn]
일을 꾸민 거야,7,[il.ɯl.k͈u.miŋ.kʌ.ja],[il.ɯl.k͈u.min.gʌ.ja]
일을 꾸미든,7,[il.ɯl.k͈u.mi.tɯn],[il.ɯl.k͈u.mi.dɯn]
마지막으로 본 이후로,7,[ma.tʃi.mak̚.ɯ.ɾo.pon.i.hu.ɾo],[ma.dʒi.mak̚.ɯ.ɾo.bon.i.hu.ɾo]
오직 당신을,7,[o.tʃik̚.taŋ.sin.ɯl],[o.dʒik̚.daŋ.sin.ɯl]
기차가 와,7,[ki.tʃʰa.ka.wa],[gi.tʃʰa.ga.wa]
기차는 이미,7,[ki.tʃʰa.nɯn.i.mi],[gi.tʃʰa.nɯn.i.mi]
오직 유일한,7,[o.tʃik̚.ju.il.han],[o.dʒik̚.ju.il.han]
겁나 잘,7,[kʌp̚.na.tʃal],[gʌp̚.na.dʒal]
마지막으로 부탁,7,[ma.tʃi.mak̚.ɯ.ɾo.pu.tʰak̚],[ma.dʒi.mak̚.ɯ.ɾo.bu.tʰak̚]
it''s got to be,7,,
겁나 죽겠어,7,[kʌp̚.na.tʃuk̚.ket̚.ʌ],[gʌp̚.na.dʒuk̚.ket̚.ʌ]
마지막으로 술,7,[ma.tʃi.mak̚.ɯ.ɾo.sul],[ma.dʒi.mak̚.ɯ.ɾo.sul]
일을 다 하고,7,[il.ɯl.ta.ha.ko],[il.ɯl.da.ha.go]
오직 하나만,7,[o.tʃik̚.ha.na.man],[o.dʒik̚.ha.na.man]
일을 당해야,7,[il.ɯl.taŋ.hɛ.ja],[il.ɯl.daŋ.hɛ.ja]
오직 하나다,7,[o.tʃik̚.ha.na.ta],[o.dʒik̚.ha.na.da]
일을 당했을 때,7,[il.ɯl.taŋ.hɛt̚.ɯl.t͈ɛ],[il.ɯl.daŋ.hɛt̚.ɯl.t͈ɛ]
일을 대신해,7,[il.ɯl.tɛ.sin.hɛ],[il.ɯl.dɛ.sin.hɛ]
일을 되돌릴 수,7,[il.ɯl.twe.tol.ɾil.su],[il.ɯl.dwe.dol.ɾil.su]
He and,7,,
마지막으로 전화를,7,[ma.tʃi.mak̚.ɯ.ɾo.tʃʌn.hwa.ɾɯl],[ma.dʒi.mak̚.ɯ.ɾo.dʒʌn.hwa.ɾɯl]
집에 왔니,7,[tʃip̚.e.wat̚.ni],[dʒip̚.e.wat̚.ni]
일을 막지,7,[il.ɯl.mak̚.tʃi],[il.ɯl.mak̚.tʃi]
일을 많이 했어,7,[il.ɯl.man.i.hɛt̚.ʌ],[il.ɯl.man.i.hɛt̚.ʌ]
일을 많이 해서,7,[il.ɯl.man.i.hɛ.sʌ],[il.ɯl.man.i.hɛ.sʌ]
일을 많이 했어요,7,[il.ɯl.man.i.hɛt̚.ʌ.jo],[il.ɯl.man.i.hɛt̚.ʌ.jo]
마지막으로 하실,7,[ma.tʃi.mak̚.ɯ.ɾo.ha.sil],[ma.dʒi.mak̚.ɯ.ɾo.ha.sil]
돼 아이를,7,[twɛ.a.i.ɾɯl],[dwɛ.a.i.ɾɯl]
마지막으로 한 가지만 더,7,[ma.tʃi.mak̚.ɯ.ɾo.haŋ.ka.tʃi.man.tʌ],[ma.dʒi.mak̚.ɯ.ɾo.han.ga.dʒi.man.dʌ]
일을 망쳤어요,7,[il.ɯl.maŋ.tʃʰjʌt̚.ʌ.jo],[il.ɯl.maŋ.tʃʰjʌt̚.ʌ.jo]
일을 망친 건,7,[il.ɯl.maŋ.tʃʰiŋ.kʌn],[il.ɯl.maŋ.tʃʰin.gʌn]
일을 망칠까,7,[il.ɯl.maŋ.tʃʰil.k͈a],[il.ɯl.maŋ.tʃʰil.k͈a]
일을 맡겨,7,[il.ɯl.mat̚.kjʌ],[il.ɯl.mat̚.kjʌ]
마지막으로 한마디 하죠,7,[ma.tʃi.mak̚.ɯ.ɾo.han.ma.ti.ha.tʃjo],[ma.dʒi.mak̚.ɯ.ɾo.han.ma.di.ha.dʒjo]
일을 맡기려고,7,[il.ɯl.mat̚.ki.ɾjʌ.ko],[il.ɯl.mat̚.ki.ɾjʌ.go]
일을 맡았다,7,[il.ɯl.mat̚.at̚.ta],[il.ɯl.mat̚.at̚.ta]
기타 곡을,7,[ki.tʰa.kok̚.ɯl],[gi.tʰa.gok̚.ɯl]
기타 곡을 쓴 적이,7,[ki.tʰa.kok̚.ɯl.s͈ɯn.tʃʌk̚.i],[gi.tʰa.gok̚.ɯl.s͈ɯn.dʒʌk̚.i]
기타 곡을 쓴,7,[ki.tʰa.kok̚.ɯl.s͈ɯn],[gi.tʰa.gok̚.ɯl.s͈ɯn]
기타 누락자가,7,[ki.tʰa.nu.ɾak̚.tʃa.ka],[gi.tʰa.nu.ɾak̚.tʃa.ga]
일을 못 해서,7,[il.ɯl.mot̚.hɛ.sʌ],[il.ɯl.mot̚.hɛ.sʌ]
일을 무척,7,[il.ɯl.mu.tʃʰʌk̚],[il.ɯl.mu.tʃʰʌk̚]
일을 무척 복잡하게,7,[il.ɯl.mu.tʃʰʌk̚.pok̚.tʃap̚.ha.ke],[il.ɯl.mu.tʃʰʌk̚.bok̚.tʃap̚.ha.ge]
마지막의 마지막까지,7,[ma.tʃi.mak̚.ɯi.ma.tʃi.mak̚.k͈a.tʃi],[ma.dʒi.mak̚.ɯi.ma.dʒi.mak̚.k͈a.dʒi]
뭔가 들려,7,[mwʌŋ.ka.tɯl.ɾjʌ],[mwʌŋ.ka.dɯl.ɾjʌ]
일을 바꿀 순,7,[il.ɯl.pa.k͈ul.sun],[il.ɯl.ba.k͈ul.sun]
겁내면 안,7,[kʌp̚.nɛ.mjʌn.an],[gʌp̚.nɛ.mjʌn.an]
기타 미국드라마 갤러리 Dexter,7,[ki.tʰa.mi.kuk̚.tɯ.ɾa.ma.kɛl.ɾʌ.ɾi],[gi.tʰa.mi.guk̚.tɯ.ɾa.ma.gɛl.ɾʌ.ɾi]
마지막이 될지도 몰라,7,[ma.tʃi.mak̚.i.twel.tʃi.to.mol.ɾa],[ma.dʒi.mak̚.i.dwel.tʃi.do.mol.ɾa]
마지막인 줄,7,[ma.tʃi.mak̚.in.tʃul],[ma.dʒi.mak̚.in.dʒul]
일을 벌이는지,7,[il.ɯl.pʌl.i.nɯn.tʃi],[il.ɯl.bʌl.i.nɯn.tʃi]
일을 벌이지,7,[il.ɯl.pʌl.i.tʃi],[il.ɯl.bʌl.i.dʒi]
