Item,Frequency,Formal_IPA,Casual_IPA
to call me,13,,
내가 아빠야,13,[nɛ.ka.a.p͈a.ja],[nɛ.ga.a.p͈a.ja]
쏟아질 거야,13,[s͈ot̚.a.tʃil.kʌ.ja],[s͈ot̚.a.dʒil.gʌ.ja]
내가 생각한 건,13,[nɛ.ka.sɛŋ.kak̚.haŋ.kʌn],[nɛ.ga.sɛŋ.gak̚.han.gʌn]
눈치챌 수,13,[nun.tʃʰi.tʃʰɛl.su],[nun.tʃʰi.tʃʰɛl.su]
쏠 테면,13,[s͈ol.tʰe.mjʌn],[s͈ol.tʰe.mjʌn]
할 것이라는 것을,13,[hal.kʌt̚.i.ɾa.nɯŋ.kʌt̚.ɯl],[hal.gʌt̚.i.ɾa.nɯn.gʌt̚.ɯl]
쏴 내가,13,[s͈wa.nɛ.ka],[s͈wa.nɛ.ga]
메시지를 보내,13,[me.si.tʃi.ɾɯl.po.nɛ],[me.si.dʒi.ɾɯl.bo.nɛ]
그때까지 멈추지 않을,13,[kɯ.t͈ɛ.k͈a.tʃi.mʌn.tʃʰu.tʃi.an.ɯl],[gɯ.t͈ɛ.k͈a.dʒi.mʌn.tʃʰu.dʒi.an.ɯl]
to celebrate,13,,
귀한 거야,13,[kwi.haŋ.kʌ.ja],[gwi.han.gʌ.ja]
뉴 햄프셔,13,[nju.hɛm.pʰɯ.sjʌ],[nju.hɛm.pʰɯ.sjʌ]
같은 노래를,13,[kat̚.ɯn.no.ɾɛ.ɾɯl],[gat̚.ɯn.no.ɾɛ.ɾɯl]
쐈을 거예요,13,[s͈wat̚.ɯl.kʌ.je.jo],[s͈wat̚.ɯl.gʌ.je.jo]
전화 받으러,13,[tʃʌn.hwa.pat̚.ɯ.ɾʌ],[dʒʌn.hwa.bat̚.ɯ.ɾʌ]
계속해도 될까요,13,[kje.sok̚.hɛ.to.twel.k͈a.jo],[gje.sok̚.hɛ.do.dwel.k͈a.jo]
것들 옳았던 것들,13,[kʌt̚.tɯl.ol.at̚.tʌŋ.kʌt̚.tɯl],[gʌt̚.tɯl.ol.at̚.tʌn.gʌt̚.tɯl]
산을 지나 좋았던,13,[san.ɯl.tʃi.na.tʃot̚.at̚.tʌn],[san.ɯl.dʒi.na.dʒot̚.at̚.tʌn]
산을 지나 좋았던 것들,13,[san.ɯl.tʃi.na.tʃot̚.at̚.tʌŋ.kʌt̚.tɯl],[san.ɯl.dʒi.na.dʒot̚.at̚.tʌn.gʌt̚.tɯl]
산을 지나,13,[san.ɯl.tʃi.na],[san.ɯl.dʒi.na]
잘 견뎌,13,[tʃal.kjʌn.tjʌ],[dʒal.gjʌn.tjʌ]
당신이 그랬던,13,[taŋ.sin.i.kɯ.ɾɛt̚.tʌn],[daŋ.sin.i.gɯ.ɾɛt̚.tʌn]
뉴스에서 본,13,[nju.sɯ.e.sʌ.pon],[nju.sɯ.e.sʌ.bon]
말하지 못하게,13,[mal.ha.tʃi.mot̚.ha.ke],[mal.ha.dʒi.mot̚.ha.ge]
어서 꺼내,13,[ʌ.sʌ.k͈ʌ.nɛ],[ʌ.sʌ.k͈ʌ.nɛ]
말하지 못한,13,[mal.ha.tʃi.mot̚.han],[mal.ha.dʒi.mot̚.han]
쓰기 시작했어,13,[s͈ɯ.ki.si.tʃak̚.hɛt̚.ʌ],[s͈ɯ.gi.si.dʒak̚.hɛt̚.ʌ]
쓰기 싫어,13,[s͈ɯ.ki.sil.ʌ],[s͈ɯ.gi.sil.ʌ]
쓰기 싫어요,13,[s͈ɯ.ki.sil.ʌ.jo],[s͈ɯ.gi.sil.ʌ.jo]
최종 점검,13,[tʃʰwe.tʃoŋ.tʃʌm.kʌm],[tʃʰwe.dʒoŋ.dʒʌm.kʌm]
쓰는 거라고,13,[s͈ɯ.nɯŋ.kʌ.ɾa.ko],[s͈ɯ.nɯn.gʌ.ɾa.go]
뉴욕 경찰서의,13,[nju.jok̚.kjʌŋ.tʃʰal.sʌ.ɯi],[nju.jok̚.gjʌŋ.tʃʰal.sʌ.ɯi]
잘 곳,13,[tʃal.kot̚],[dʒal.got̚]
쓰는 겁니까,13,[s͈ɯ.nɯŋ.kʌp̚.ni.k͈a],[s͈ɯ.nɯn.gʌp̚.ni.k͈a]
계속해서 내,13,[kje.sok̚.hɛ.sʌ.nɛ],[gje.sok̚.hɛ.sʌ.nɛ]
할 게 있나,13,[hal.ke.it̚.na],[hal.ge.it̚.na]
전화를 받는다고,13,[tʃʌn.hwa.ɾɯl.pat̚.nɯn.ta.ko],[dʒʌn.hwa.ɾɯl.bat̚.nɯn.ta.go]
뉴욕 북부,13,[nju.jok̚.puk̚.pu],[nju.jok̚.buk̚.pu]
쓰는 법도,13,[s͈ɯ.nɯm.pʌp̚.to],[s͈ɯ.nɯn.bʌp̚.to]
내 하루는,13,[nɛ.ha.ɾu.nɯn],[nɛ.ha.ɾu.nɯn]
쓰는 사람도,13,[s͈ɯ.nɯn.sa.ɾan.to],[s͈ɯ.nɯn.sa.ɾan.to]
쓰는 수밖에,13,[s͈ɯ.nɯn.su.pak̚.e],[s͈ɯ.nɯn.su.bak̚.e]
뉴욕 시에,13,[nju.jok̚.si.e],[nju.jok̚.si.e]
그것을 가질 수,13,[kɯ.kʌt̚.ɯl.ka.tʃil.su],[gɯ.gʌt̚.ɯl.ga.dʒil.su]
쓰던 건데,13,[s͈ɯ.tʌŋ.kʌn.te],[s͈ɯ.dʌn.gʌn.te]
뭐 그것도,13,[mwʌ.kɯ.kʌt̚.to],[mwʌ.gɯ.gʌt̚.to]
지키기 위해 거대한 장벽이,13,[tʃi.kʰi.ki.wi.hɛ.kʌ.tɛ.han.tʃam.pjʌk̚.i],[dʒi.kʰi.gi.wi.hɛ.gʌ.dɛ.han.dʒaŋ.bjʌk̚.i]
그것을 그에게,13,[kɯ.kʌt̚.ɯl.kɯ.e.ke],[gɯ.gʌt̚.ɯl.gɯ.e.ge]
쓰러지고 這い上がって走り続けて 기어올라,13,[s͈ɯ.ɾʌ.tʃi.ko.ki.ʌ.ol.ɾa],[s͈ɯ.ɾʌ.dʒi.go.gi.ʌ.ol.ɾa]
쓰러지고 這い上がって走り続けて,13,[s͈ɯ.ɾʌ.tʃi.ko],[s͈ɯ.ɾʌ.dʒi.go]
애는 죽었어,13,[ɛ.nɯn.tʃuk̚.ʌt̚.ʌ],[ɛ.nɯn.dʒuk̚.ʌt̚.ʌ]
쓰러지고 這い上がって走り続けて 기어올라 계속,13,[s͈ɯ.ɾʌ.tʃi.ko.ki.ʌ.ol.ɾa.kje.sok̚],[s͈ɯ.ɾʌ.dʒi.go.gi.ʌ.ol.ɾa.gje.sok̚]
말하지 않았느냐,13,[mal.ha.tʃi.an.at̚.nɯ.nja],[mal.ha.dʒi.an.at̚.nɯ.nja]
그는 괜찮을 거야,13,[kɯ.nɯŋ.kwɛn.tʃʰan.ɯl.kʌ.ja],[gɯ.nɯn.gwɛn.tʃʰan.ɯl.gʌ.ja]
이대론 못,13,[i.tɛ.ɾon.mot̚],[i.dɛ.ɾon.mot̚]
쓰레기 더미에,13,[s͈ɯ.ɾe.ki.tʌ.mi.e],[s͈ɯ.ɾe.gi.dʌ.mi.e]
그것을 놓치지,13,[kɯ.kʌt̚.ɯl.lot̚.tʃʰi.tʃi],[gɯ.gʌt̚.ɯl.lot̚.tʃʰi.dʒi]
to convince,13,,
쓰레기 봉투,13,[s͈ɯ.ɾe.ki.poŋ.tʰu],[s͈ɯ.ɾe.gi.boŋ.tʰu]
거 줄게,13,[kʌ.tʃul.ke],[gʌ.dʒul.ke]
뉴욕으로 가요,13,[nju.jok̚.ɯ.ɾo.ka.jo],[nju.jok̚.ɯ.ɾo.ga.jo]
최후의 수단을,13,[tʃʰwe.hu.ɯi.su.tan.ɯl],[tʃʰwe.hu.ɯi.su.dan.ɯl]
쓰면 그,13,[s͈ɯ.mjʌŋ.kɯ],[s͈ɯ.mjʌn.gɯ]
바구니 안에,13,[pa.ku.ni.an.e],[ba.gu.ni.an.e]
잘 던졌어,13,[tʃal.tʌn.tʃjʌt̚.ʌ],[dʒal.dʌn.tʃjʌt̚.ʌ]
쓰시면 돼요,13,[s͈ɯ.si.mjʌn.twɛ.jo],[s͈ɯ.si.mjʌn.dwɛ.jo]
할 곳에서,13,[hal.kot̚.e.sʌ],[hal.got̚.e.sʌ]
추가 단서를 찾을 수,13,[tʃʰu.ka.tan.sʌ.ɾɯl.tʃʰat̚.ɯl.su],[tʃʰu.ga.dan.sʌ.ɾɯl.tʃʰat̚.ɯl.su]
쓰여 있을,13,[s͈ɯ.jʌ.it̚.ɯl],[s͈ɯ.jʌ.it̚.ɯl]
느껴본 적 있어,13,[nɯ.k͈jʌ.pon.tʃʌk̚.it̚.ʌ],[nɯ.k͈jʌ.bon.dʒʌk̚.it̚.ʌ]
그것을 말할 수,13,[kɯ.kʌt̚.ɯl.mal.hal.su],[gɯ.gʌt̚.ɯl.mal.hal.su]
추가 비용을,13,[tʃʰu.ka.pi.joŋ.ɯl],[tʃʰu.ga.bi.joŋ.ɯl]
느껴야 해요,13,[nɯ.k͈jʌ.ja.hɛ.jo],[nɯ.k͈jʌ.ja.hɛ.jo]
그것을 믿었다,13,[kɯ.kʌt̚.ɯl.mit̚.ʌt̚.ta],[gɯ.gʌt̚.ɯl.mit̚.ʌt̚.ta]
올 사람 있어,13,[ol.sa.ɾam.it̚.ʌ],[ol.sa.ɾam.it̚.ʌ]
잘 되겠지,13,[tʃal.twe.ket̚.tʃi],[dʒal.dwe.get̚.tʃi]
쓰지 않기로,13,[s͈ɯ.tʃi.aŋ.ki.ɾo],[s͈ɯ.dʒi.aŋ.ki.ɾo]
느껴지는 것,13,[nɯ.k͈jʌ.tʃi.nɯŋ.kʌt̚],[nɯ.k͈jʌ.dʒi.nɯn.gʌt̚]
너무 좋잖아,13,[nʌ.mu.tʃot̚.tʃan.a],[nʌ.mu.dʒot̚.tʃan.a]
쓰지 않으셔도,13,[s͈ɯ.tʃi.an.ɯ.sjʌ.to],[s͈ɯ.dʒi.an.ɯ.sjʌ.do]
거 처음 봐요,13,[kʌ.tʃʰʌ.ɯm.pwa.jo],[gʌ.tʃʰʌ.ɯm.bwa.jo]
같은 놈에게,13,[kat̚.ɯn.nom.e.ke],[gat̚.ɯn.nom.e.ge]
거 처음 봤어요,13,[kʌ.tʃʰʌ.ɯm.pwat̚.ʌ.jo],[gʌ.tʃʰʌ.ɯm.bwat̚.ʌ.jo]
그것을 발견,13,[kɯ.kʌt̚.ɯl.pal.kjʌn],[gɯ.gʌt̚.ɯl.bal.kjʌn]
너무 죄송합니다,13,[nʌ.mu.tʃwe.soŋ.hap̚.ni.ta],[nʌ.mu.dʒwe.soŋ.hap̚.ni.da]
잘 되는지,13,[tʃal.twe.nɯn.tʃi],[dʒal.dwe.nɯn.tʃi]
잘 되진,13,[tʃal.twe.tʃin],[dʒal.dwe.dʒin]
애들 있어요,13,[ɛ.tɯl.it̚.ʌ.jo],[ɛ.dɯl.it̚.ʌ.jo]
당신이 나한테 한,13,[taŋ.sin.i.na.han.tʰe.han],[daŋ.sin.i.na.han.tʰe.han]
I don''t get it,13,,
쓴 이,13,[s͈ɯn.i],[s͈ɯn.i]
쓴 자가,13,[s͈ɯn.tʃa.ka],[s͈ɯn.dʒa.ga]
쓴 적 없어요,13,[s͈ɯn.tʃʌk̚.ʌp̚.ʌ.jo],[s͈ɯn.dʒʌk̚.ʌp̚.ʌ.jo]
느끼게 할,13,[nɯ.k͈i.ke.hal],[nɯ.k͈i.ge.hal]
애들 집에,13,[ɛ.tɯl.tʃip̚.e],[ɛ.dɯl.dʒip̚.e]
쓴 책을,13,[s͈ɯn.tʃʰɛk̚.ɯl],[s͈ɯn.tʃʰɛk̚.ɯl]
잘 될까,13,[tʃal.twel.k͈a],[dʒal.dwel.k͈a]
느끼게 해줄,13,[nɯ.k͈i.ke.hɛ.tʃul],[nɯ.k͈i.ge.hɛ.dʒul]
타깃 발견,13,[tʰa.kit̚.pal.kjʌn],[tʰa.git̚.bal.kjʌn]
그것을 사용한다,13,[kɯ.kʌt̚.ɯl.sa.joŋ.han.ta],[gɯ.gʌt̚.ɯl.sa.joŋ.han.ta]
쓸 만하죠,13,[s͈ɯl.man.ha.tʃjo],[s͈ɯl.man.ha.dʒjo]
leave him,13,,
할 난제가 많다,13,[hal.lan.tʃe.ka.man.ta],[hal.lan.tʃe.ga.man.ta]
