Item,Frequency,Formal_IPA,Casual_IPA
You''ve had that,5,,
HORROR STORY HOTEL ep,5,,
이렇게 바쁠,5,[i.ɾʌt̚.ke.pa.p͈ɯl],[i.ɾʌt̚.ke.ba.p͈ɯl]
이렇게 밖으로,5,[i.ɾʌt̚.ke.pak̚.ɯ.ɾo],[i.ɾʌt̚.ke.bak̚.ɯ.ɾo]
이렇게 바짝,5,[i.ɾʌt̚.ke.pa.tʃ͈ak̚],[i.ɾʌt̚.ke.ba.tʃ͈ak̚]
이렇게 바쁜데,5,[i.ɾʌt̚.ke.pa.p͈ɯn.te],[i.ɾʌt̚.ke.ba.p͈ɯn.te]
이렇게 반응할,5,[i.ɾʌt̚.ke.pan.ɯŋ.hal],[i.ɾʌt̚.ke.ban.ɯŋ.hal]
이렇게 반응이,5,[i.ɾʌt̚.ke.pan.ɯŋ.i],[i.ɾʌt̚.ke.ban.ɯŋ.i]
이렇게 바쁜,5,[i.ɾʌt̚.ke.pa.p͈ɯn],[i.ɾʌt̚.ke.ba.p͈ɯn]
이렇게 변했는지,5,[i.ɾʌt̚.ke.pjʌn.hɛt̚.nɯn.tʃi],[i.ɾʌt̚.ke.bjʌn.hɛt̚.nɯn.tʃi]
이렇게 보내면,5,[i.ɾʌt̚.ke.po.nɛ.mjʌn],[i.ɾʌt̚.ke.bo.nɛ.mjʌn]
이렇게 보낼 순,5,[i.ɾʌt̚.ke.po.nɛl.sun],[i.ɾʌt̚.ke.bo.nɛl.sun]
이렇게 보기 위해서,5,[i.ɾʌt̚.ke.po.ki.wi.hɛ.sʌ],[i.ɾʌt̚.ke.bo.gi.wi.hɛ.sʌ]
똑똑한 사람이었어,5,[t͈ok̚.t͈ok̚.han.sa.ɾam.i.ʌt̚.ʌ],[t͈ok̚.t͈ok̚.han.sa.ɾam.i.ʌt̚.ʌ]
똑똑한 사람들이야,5,[t͈ok̚.t͈ok̚.han.sa.ɾan.tɯl.i.ja],[t͈ok̚.t͈ok̚.han.sa.ɾan.tɯl.i.ja]
이렇게 보여야 한다,5,[i.ɾʌt̚.ke.po.jʌ.ja.han.ta],[i.ɾʌt̚.ke.bo.jʌ.ja.han.ta]
이렇게 보니 반갑네요,5,[i.ɾʌt̚.ke.po.ni.paŋ.kap̚.ne.jo],[i.ɾʌt̚.ke.bo.ni.baŋ.kap̚.ne.jo]
이렇게 복잡하게,5,[i.ɾʌt̚.ke.pok̚.tʃap̚.ha.ke],[i.ɾʌt̚.ke.bok̚.tʃap̚.ha.ge]
이렇게 보이는,5,[i.ɾʌt̚.ke.po.i.nɯn],[i.ɾʌt̚.ke.bo.i.nɯn]
이렇게 봐,5,[i.ɾʌt̚.ke.pwa],[i.ɾʌt̚.ke.bwa]
똑똑한 아이더군요 엄마는 꽤,5,[t͈ok̚.t͈ok̚.han.a.i.tʌ.kun.jo.ʌm.ma.nɯŋ.k͈wɛ],[t͈ok̚.t͈ok̚.han.a.i.dʌ.gun.jo.ʌm.ma.nɯŋ.k͈wɛ]
똑똑한 아이더군요 엄마는,5,[t͈ok̚.t͈ok̚.han.a.i.tʌ.kun.jo.ʌm.ma.nɯn],[t͈ok̚.t͈ok̚.han.a.i.dʌ.gun.jo.ʌm.ma.nɯn]
이렇게 뵈니 좋네요,5,[i.ɾʌt̚.ke.pwe.ni.tʃot̚.ne.jo],[i.ɾʌt̚.ke.bwe.ni.dʒot̚.ne.jo]
이렇게 봐선,5,[i.ɾʌt̚.ke.pwa.sʌn],[i.ɾʌt̚.ke.bwa.sʌn]
이렇게 부드럽게,5,[i.ɾʌt̚.ke.pu.tɯ.ɾʌp̚.ke],[i.ɾʌt̚.ke.bu.dɯ.ɾʌp̚.ke]
똑똑한 아이죠,5,[t͈ok̚.t͈ok̚.han.a.i.tʃjo],[t͈ok̚.t͈ok̚.han.a.i.dʒjo]
이렇게 부르고,5,[i.ɾʌt̚.ke.pu.ɾɯ.ko],[i.ɾʌt̚.ke.bu.ɾɯ.go]
이렇게 부르자,5,[i.ɾʌt̚.ke.pu.ɾɯ.tʃa],[i.ɾʌt̚.ke.bu.ɾɯ.dʒa]
똑똑한 애니까,5,[t͈ok̚.t͈ok̚.han.ɛ.ni.k͈a],[t͈ok̚.t͈ok̚.han.ɛ.ni.k͈a]
똑똑한 애는,5,[t͈ok̚.t͈ok̚.han.ɛ.nɯn],[t͈ok̚.t͈ok̚.han.ɛ.nɯn]
걸 얻었다고,5,[kʌl.ʌt̚.ʌt̚.ta.ko],[gʌl.ʌt̚.ʌt̚.ta.go]
걸 얻었는데,5,[kʌl.ʌt̚.ʌt̚.nɯn.te],[gʌl.ʌt̚.ʌt̚.nɯn.te]
걸 얻었군,5,[kʌl.ʌt̚.ʌt̚.kun],[gʌl.ʌt̚.ʌt̚.kun]
이렇게 불렀어,5,[i.ɾʌt̚.ke.pul.ɾʌt̚.ʌ],[i.ɾʌt̚.ke.bul.ɾʌt̚.ʌ]
이렇게 불러서,5,[i.ɾʌt̚.ke.pul.ɾʌ.sʌ],[i.ɾʌt̚.ke.bul.ɾʌ.sʌ]
똑똑한 여자 야,5,[t͈ok̚.t͈ok̚.han.jʌ.tʃa.ja],[t͈ok̚.t͈ok̚.han.jʌ.dʒa.ja]
이렇게 빌겠습니다,5,[i.ɾʌt̚.ke.pil.ket̚.sɯp̚.ni.ta],[i.ɾʌt̚.ke.bil.ket̚.sɯp̚.ni.da]
이렇게 빨리 돌아올,5,[i.ɾʌt̚.ke.p͈al.ɾi.tol.a.ol],[i.ɾʌt̚.ke.p͈al.ɾi.dol.a.ol]
똑똑한 줄 알아,5,[t͈ok̚.t͈ok̚.han.tʃul.al.a],[t͈ok̚.t͈ok̚.han.dʒul.al.a]
똑똑한 여자지,5,[t͈ok̚.t͈ok̚.han.jʌ.tʃa.tʃi],[t͈ok̚.t͈ok̚.han.jʌ.dʒa.dʒi]
금방 올게 내,5,[kɯm.paŋ.ol.ke.nɛ],[gɯm.paŋ.ol.ke.nɛ]
이렇게 빨리 올 줄,5,[i.ɾʌt̚.ke.p͈al.ɾi.ol.tʃul],[i.ɾʌt̚.ke.p͈al.ɾi.ol.dʒul]
똑똑한 줄 알죠,5,[t͈ok̚.t͈ok̚.han.tʃul.al.tʃjo],[t͈ok̚.t͈ok̚.han.dʒul.al.tʃjo]
