Item,Frequency,Formal_IPA,Casual_IPA
우리 친구들한테,6,[u.ɾi.tʃʰiŋ.ku.tɯl.han.tʰe],[u.ɾi.tʃʰiŋ.ku.dɯl.han.tʰe]
두 사람이 정말,6,[tu.sa.ɾam.i.tʃʌŋ.mal],[du.sa.ɾam.i.dʒʌŋ.mal]
그렇지 않다는 걸 알고,6,[kɯ.ɾʌt̚.tʃi.an.ta.nɯŋ.kʌl.al.ko],[gɯ.ɾʌt̚.tʃi.an.ta.nɯn.gʌl.al.ko]
우리 친구와,6,[u.ɾi.tʃʰiŋ.ku.wa],[u.ɾi.tʃʰiŋ.ku.wa]
그렇지 않다는 것,6,[kɯ.ɾʌt̚.tʃi.an.ta.nɯŋ.kʌt̚],[gɯ.ɾʌt̚.tʃi.an.ta.nɯn.gʌt̚]
우리 친구인데,6,[u.ɾi.tʃʰiŋ.ku.in.te],[u.ɾi.tʃʰiŋ.ku.in.te]
주는 지나야,6,[tʃu.nɯn.tʃi.na.ja],[dʒu.nɯn.dʒi.na.ja]
두 사람인,6,[tu.sa.ɾam.in],[du.sa.ɾam.in]
건 아닌 거 같은데,6,[kʌn.a.niŋ.kʌ.kat̚.ɯn.te],[gʌn.a.nin.gʌ.gat̚.ɯn.te]
우리 침대를,6,[u.ɾi.tʃʰin.tɛ.ɾɯl],[u.ɾi.tʃʰin.tɛ.ɾɯl]
두 사람하고,6,[tu.sa.ɾam.ha.ko],[du.sa.ɾam.ha.go]
우리 코드를,6,[u.ɾi.kʰo.tɯ.ɾɯl],[u.ɾi.kʰo.dɯ.ɾɯl]
우리 코,6,[u.ɾi.kʰo],[u.ɾi.kʰo]
우리 코치님이,6,[u.ɾi.kʰo.tʃʰi.nim.i],[u.ɾi.kʰo.tʃʰi.nim.i]
우리 코치님,6,[u.ɾi.kʰo.tʃʰi.nim],[u.ɾi.kʰo.tʃʰi.nim]
그렇지 않다니,6,[kɯ.ɾʌt̚.tʃi.an.ta.ni],[gɯ.ɾʌt̚.tʃi.an.ta.ni]
우리 큰일났어,6,[u.ɾi.kʰɯn.il.lat̚.ʌ],[u.ɾi.kʰɯn.il.lat̚.ʌ]
가 이젠,6,[ka.i.tʃen],[ga.i.dʒen]
두 세계 사이의,6,[tu.se.kje.sa.i.ɯi],[du.se.gje.sa.i.ɯi]
우리 탈출로를 막으려는 거겠지,6,[u.ɾi.tʰal.tʃʰul.ɾo.ɾɯl.mak̚.ɯ.ɾjʌ.nɯŋ.kʌ.ket̚.tʃi],[u.ɾi.tʰal.tʃʰul.ɾo.ɾɯl.mak̚.ɯ.ɾjʌ.nɯn.gʌ.get̚.tʃi]
우리 탈출로를 막으려는,6,[u.ɾi.tʰal.tʃʰul.ɾo.ɾɯl.mak̚.ɯ.ɾjʌ.nɯn],[u.ɾi.tʰal.tʃʰul.ɾo.ɾɯl.mak̚.ɯ.ɾjʌ.nɯn]
우리 탓이에요,6,[u.ɾi.tʰat̚.i.e.jo],[u.ɾi.tʰat̚.i.e.jo]
건 아닌 것 같아서요,6,[kʌn.a.niŋ.kʌt̚.kat̚.a.sʌ.jo],[gʌn.a.nin.gʌt̚.gat̚.a.sʌ.jo]
우리 통신을,6,[u.ɾi.tʰoŋ.sin.ɯl],[u.ɾi.tʰoŋ.sin.ɯl]
우리 통하는 게,6,[u.ɾi.tʰoŋ.ha.nɯŋ.ke],[u.ɾi.tʰoŋ.ha.nɯn.ge]
우리 투자,6,[u.ɾi.tʰu.tʃa],[u.ɾi.tʰu.dʒa]
우리 통화를,6,[u.ɾi.tʰoŋ.hwa.ɾɯl],[u.ɾi.tʰoŋ.hwa.ɾɯl]
우리 통하는,6,[u.ɾi.tʰoŋ.ha.nɯn],[u.ɾi.tʰoŋ.ha.nɯn]
그렇지 않더군,6,[kɯ.ɾʌt̚.tʃi.an.tʌ.kun],[gɯ.ɾʌt̚.tʃi.an.tʌ.gun]
우리 팀과 나는,6,[u.ɾi.tʰim.kwa.na.nɯn],[u.ɾi.tʰim.kwa.na.nɯn]
그렇지 않던데,6,[kɯ.ɾʌt̚.tʃi.an.tʌn.te],[gɯ.ɾʌt̚.tʃi.an.tʌn.te]
우리 팀엔,6,[u.ɾi.tʰim.en],[u.ɾi.tʰim.en]
우리 팀원들은,6,[u.ɾi.tʰim.wʌn.tɯl.ɯn],[u.ɾi.tʰim.wʌn.tɯl.ɯn]
그렇지 않소 내일까지,6,[kɯ.ɾʌt̚.tʃi.an.so.nɛ.il.k͈a.tʃi],[gɯ.ɾʌt̚.tʃi.an.so.nɛ.il.k͈a.dʒi]
두 손 보이게,6,[tu.som.po.i.ke],[du.son.bo.i.ge]
여기는 줄,6,[jʌ.ki.nɯn.tʃul],[jʌ.gi.nɯn.dʒul]
두 손가락으로,6,[tu.soŋ.ka.ɾak̚.ɯ.ɾo],[du.soŋ.ka.ɾak̚.ɯ.ɾo]
