Item,Frequency,Formal_IPA,Casual_IPA
다리는 어때요,10,[ta.ɾi.nɯn.ʌ.t͈ɛ.jo],[da.ɾi.nɯn.ʌ.t͈ɛ.jo]
그냥 좋아서,10,[kɯ.njaŋ.tʃot̚.a.sʌ],[gɯ.njaŋ.dʒot̚.a.sʌ]
그냥 좋아하는,10,[kɯ.njaŋ.tʃot̚.a.ha.nɯn],[gɯ.njaŋ.dʒot̚.a.ha.nɯn]
아주 전형적인,10,[a.tʃu.tʃʌn.hjʌŋ.tʃʌk̚.in],[a.dʒu.dʒʌn.hjʌŋ.dʒʌk̚.in]
아주 정상적인,10,[a.tʃu.tʃʌŋ.saŋ.tʃʌk̚.in],[a.dʒu.dʒʌŋ.saŋ.dʒʌk̚.in]
다리를 다,10,[ta.ɾi.ɾɯl.ta],[da.ɾi.ɾɯl.da]
아주 조금도,10,[a.tʃu.tʃo.kɯn.to],[a.dʒu.dʒo.gɯn.to]
그냥 주머니에,10,[kɯ.njaŋ.tʃu.mʌ.ni.e],[gɯ.njaŋ.dʒu.mʌ.ni.e]
다리를 다쳤어요,10,[ta.ɾi.ɾɯl.ta.tʃʰjʌt̚.ʌ.jo],[da.ɾi.ɾɯl.da.tʃʰjʌt̚.ʌ.jo]
아주 조심해서,10,[a.tʃu.tʃo.sim.hɛ.sʌ],[a.dʒu.dʒo.sim.hɛ.sʌ]
아주 조심히,10,[a.tʃu.tʃo.sim.hi],[a.dʒu.dʒo.sim.hi]
아주 조용하게,10,[a.tʃu.tʃo.joŋ.ha.ke],[a.dʒu.dʒo.joŋ.ha.ge]
거라고 생각하게,10,[kʌ.ɾa.ko.sɛŋ.kak̚.ha.ke],[gʌ.ɾa.go.sɛŋ.gak̚.ha.ge]
다리를 벌리고,10,[ta.ɾi.ɾɯl.pʌl.ɾi.ko],[da.ɾi.ɾɯl.bʌl.ɾi.go]
다리를 써,10,[ta.ɾi.ɾɯl.s͈ʌ],[da.ɾi.ɾɯl.s͈ʌ]
아주 좋아 그래,10,[a.tʃu.tʃot̚.a.kɯ.ɾɛ],[a.dʒu.dʒot̚.a.gɯ.ɾɛ]
아주 좋아 내가,10,[a.tʃu.tʃot̚.a.nɛ.ka],[a.dʒu.dʒot̚.a.nɛ.ga]
us around,10,,
다리를 좀,10,[ta.ɾi.ɾɯl.tʃom],[da.ɾi.ɾɯl.dʒom]
like to get,10,,
친구이기도 하죠,10,[tʃʰiŋ.ku.i.ki.to.ha.tʃjo],[tʃʰiŋ.ku.i.gi.do.ha.dʒjo]
아주 좋았습니다,10,[a.tʃu.tʃot̚.at̚.sɯp̚.ni.ta],[a.dʒu.dʒot̚.at̚.sɯp̚.ni.da]
그냥 죽을,10,[kɯ.njaŋ.tʃuk̚.ɯl],[gɯ.njaŋ.dʒuk̚.ɯl]
맡기는 거지,10,[mat̚.ki.nɯŋ.kʌ.tʃi],[mat̚.ki.nɯn.gʌ.dʒi]
만약 조금이라도,10,[man.jak̚.tʃo.kɯm.i.ɾa.to],[man.jak̚.dʒo.gɯm.i.ɾa.do]
아주 즐거운 시간을,10,[a.tʃu.tʃɯl.kʌ.un.si.kan.ɯl],[a.dʒu.dʒɯl.kʌ.un.si.gan.ɯl]
아주 즐거웠어,10,[a.tʃu.tʃɯl.kʌ.wʌt̚.ʌ],[a.dʒu.dʒɯl.kʌ.wʌt̚.ʌ]
아주 지긋지긋해,10,[a.tʃu.tʃi.kɯt̚.tʃi.kɯt̚.hɛ],[a.dʒu.dʒi.gɯt̚.tʃi.gɯt̚.hɛ]
그냥 즐기면,10,[kɯ.njaŋ.tʃɯl.ki.mjʌn],[gɯ.njaŋ.dʒɯl.ki.mjʌn]
저 둘 다,10,[tʃʌ.tul.ta],[dʒʌ.dul.da]
아주 차가운,10,[a.tʃu.tʃʰa.ka.un],[a.dʒu.tʃʰa.ga.un]
아주 착해,10,[a.tʃu.tʃʰak̚.hɛ],[a.dʒu.tʃʰak̚.hɛ]
그 남자가 어떻게,10,[kɯ.nan.tʃa.ka.ʌ.t͈ʌt̚.ke],[gɯ.nan.tʃa.ga.ʌ.t͈ʌt̚.ke]
아주 치명적인,10,[a.tʃu.tʃʰi.mjʌŋ.tʃʌk̚.in],[a.dʒu.tʃʰi.mjʌŋ.dʒʌk̚.in]
그냥 지나쳤어,10,[kɯ.njaŋ.tʃi.na.tʃʰjʌt̚.ʌ],[gɯ.njaŋ.dʒi.na.tʃʰjʌt̚.ʌ]
그냥 지나칠 수,10,[kɯ.njaŋ.tʃi.na.tʃʰil.su],[gɯ.njaŋ.dʒi.na.tʃʰil.su]
다물고 있지,10,[ta.mul.ko.it̚.tʃi],[da.mul.ko.it̚.tʃi]
거라고 생각하지 않았어,10,[kʌ.ɾa.ko.sɛŋ.kak̚.ha.tʃi.an.at̚.ʌ],[gʌ.ɾa.go.sɛŋ.gak̚.ha.dʒi.an.at̚.ʌ]
아주 효율적인,10,[a.tʃu.hjo.jul.tʃʌk̚.in],[a.dʒu.hjo.jul.tʃʌk̚.in]
다물어 네,10,[ta.mul.ʌ.ne],[da.mul.ʌ.ne]
아주 흥미로운 걸,10,[a.tʃu.hɯŋ.mi.ɾo.uŋ.kʌl],[a.dʒu.hɯŋ.mi.ɾo.un.gʌl]
everything to,10,,
아주 흥미롭네요,10,[a.tʃu.hɯŋ.mi.ɾop̚.ne.jo],[a.dʒu.hɯŋ.mi.ɾop̚.ne.jo]
아주 힘들어,10,[a.tʃu.hin.tɯl.ʌ],[a.dʒu.hin.tɯl.ʌ]
다방 커피,10,[ta.paŋ.kʰʌ.pʰi],[da.baŋ.kʰʌ.pʰi]
다보스 경이,10,[ta.po.sɯ.kjʌŋ.i],[da.bo.sɯ.gjʌŋ.i]
어깨 펴고,10,[ʌ.k͈ɛ.pʰjʌ.ko],[ʌ.k͈ɛ.pʰjʌ.go]
어눌한 발음으로,10,[ʌ.nul.ham.pal.ɯm.ɯ.ɾo],[ʌ.nul.han.bal.ɯm.ɯ.ɾo]
다비니에 씨,10,[ta.pi.ni.e.s͈i],[da.bi.ni.e.s͈i]
아직 가능성이,10,[a.tʃik̚.ka.nɯŋ.sʌŋ.i],[a.dʒik̚.ga.nɯŋ.sʌŋ.i]
맡길 테니,10,[mat̚.kil.tʰe.ni],[mat̚.kil.tʰe.ni]
아직 가지고 있다,10,[a.tʃik̚.ka.tʃi.ko.it̚.ta],[a.dʒik̚.ga.dʒi.go.it̚.ta]
어찌할 것이냐,10,[ʌ.tʃ͈i.hal.kʌt̚.i.nja],[ʌ.tʃ͈i.hal.gʌt̚.i.nja]
아직 갈 수,10,[a.tʃik̚.kal.su],[a.dʒik̚.gal.su]
다섯 대,10,[ta.sʌt̚.tɛ],[da.sʌt̚.dɛ]
아직 갖고 있어요,10,[a.tʃik̚.kat̚.ko.it̚.ʌ.jo],[a.dʒik̚.gat̚.ko.it̚.ʌ.jo]
그냥 집에 가요,10,[kɯ.njaŋ.tʃip̚.e.ka.jo],[gɯ.njaŋ.dʒip̚.e.ga.jo]
다섯 명 모두,10,[ta.sʌt̚.mjʌŋ.mo.tu],[da.sʌt̚.mjʌŋ.mo.du]
아직 거기서,10,[a.tʃik̚.kʌ.ki.sʌ],[a.dʒik̚.gʌ.gi.sʌ]
아직 거기까진,10,[a.tʃik̚.kʌ.ki.k͈a.tʃin],[a.dʒik̚.gʌ.gi.k͈a.dʒin]
저 모습을,10,[tʃʌ.mo.sɯp̚.ɯl],[dʒʌ.mo.sɯp̚.ɯl]
그래도 난 당신을,10,[kɯ.ɾɛ.to.nan.taŋ.sin.ɯl],[gɯ.ɾɛ.do.nan.daŋ.sin.ɯl]
다섯 명이야,10,[ta.sʌt̚.mjʌŋ.i.ja],[da.sʌt̚.mjʌŋ.i.ja]
다섯 번씩,10,[ta.sʌt̚.pʌn.s͈ik̚],[da.sʌt̚.bʌn.s͈ik̚]
다섯 번을,10,[ta.sʌt̚.pʌn.ɯl],[da.sʌt̚.bʌn.ɯl]
아직 괜찮은,10,[a.tʃik̚.kwɛn.tʃʰan.ɯn],[a.dʒik̚.gwɛn.tʃʰan.ɯn]
아직 구할 수,10,[a.tʃik̚.ku.hal.su],[a.dʒik̚.gu.hal.su]
