Item,Frequency
같이 일했을,8
그 애가 그렇게,8
말 들어요 당신은,8
세상에서 가장 행복한 남자로,8
세상에서 그,8
같이 일했지,8
세상에서 날,8
세상에서 내가 제일,8
그 애가 네,8
세상에서 다시,8
세상에서 누가 제일 예쁘니,8
네 명이고,8
그 애가 다른,8
그 애가 당신,8
찾아가 봐요,8
세상에서 이,8
세상에서 제일 귀여운,8
네 모든 게,8
세상에서 제일 지루한,8
세상에서 최고로,8
세상에서 한번도,8
당신 문제예요,8
세상엔 두 종류의,8
세상엔 우리,8
세상엔 좋은,8
세상은 계속,8
네 목소리가 듣고,8
있어 아저씨,8
세상은 내가,8
세상은 넓어,8
네 목소리를 들으니,8
그 애는 너무,8
같이 있고 싶지만,8
그 애는 네,8
세상은 새로운,8
세상은 어떻게,8
네 목숨을 구해준,8
그 애는 안,8
세상은 이렇게,8
세상을 가진,8
그 애는 왜,8
세상을 구하는 영웅,8
세상을 구하러 간다고,8
세상을 구했어요,8
세상을 너무,8
네 몸으로,8
세상을 떠날 때,8
네 무덤,8
꼭 해야 한다,8
네 무릎,8
네 무슨 말을,8
세상을 만들려고,8
그 애랑 같이,8
네 무척,8
그 애를 놔줘,8
세상을 바꿀 수 있는,8
당신 믿을,8
네 문제고,8
세상을 보고 싶어,8
네 문제에,8
세상을 위해서,8
그 애를 잘,8
같이 있는 사람이,8
네 물론이지,8
그 애를 정말,8
세상을 지배하게,8
같이 있는거야,8
그 애를 찾아야 해,8
그 애를 찾으러,8
세상의 끝을,8
네 미국,8
네 미라큘러스를,8
그 애송이,8
세상의 존재들에 의해,8
세상의 존재들에,8
그 애에 대해,8
세상이 그걸,8
세상이 그런,8
세상이 끝나,8
세상이 끝나지,8
세상이 끝나는 날까지,8
세상이 끝날 거라고,8
세상이 다시,8
세상이 당신을,8
네 바지 개어놨어,8
세상이 된,8
네 반,8
네 반가워요,8
세상이 바뀐,8
것 같아서요 정말,8
세상이 아주,8
않았더라면 난,8
그 앱,8
네 밥,8
세상이 워낙,8
그 앱을,8
세상이 원래,8
세상이 있어,8
같이 있던 그,8
세상이 정말,8
있어 에밀리,8
네 방식이,8
네 방식이야,8
세상일이 다,8
세세한 건,8
것 같아서요 하지만,8
세수 좀,8
그 약물이,8
세스 로건,8
세시간 전에,8
세어 봐도,8
세어 봤어,8
세우기 전에,8
세우는 것도,8
세우려고 해,8
세우는 소리,8
세우면 안 돼요,8
세우지 마요,8
네 번째야,8
세운 거,8
세우지 말고,8
세운 것도,8
세운 사람은,8
같이 있어 주면,8
네 벤,8
같이 있어 줄 수,8
네 별로,8
그 양복을,8
세워야 한다,8
네 병을,8
그 양은,8
네 보스를,8
않았습니다 제,8
세월 이,8
네 보여요,8
그 얘기 꺼내지,8
세월이 지나도,8
그 얘기 다시,8
네 보호자야,8
있어 왜 안,8
네 본능이,8
네 부모님에,8
그 얘기 좀 해봐,8
네 부모님이야,8
그 얘기 하고 싶어,8
세인트 제임스 파크,8
찾아보고 있었다,8
세일 때,8
같이 있어야 한다고,8
세자 저하께서,8
그 얘기 하면,8
네 부하들,8
세진이 살짝 웃는다,8
세진이 살짝,8
말 섞고,8
말 섞지 마,8
세탁소 주인,8
말 섞는,8
네 비밀이,8
섹스 때문이,8
섹스 말고,8
네 뺨을,8
같이 있어줄게,8
섹스 이,8
섹스 좀,8
섹스 클럽에,8
네 사랑에,8
섹스 할 수,8
같이 있었거든,8
네 사무실이야,8
섹스를 즐기는,8
섹스를 해야,8
네 사실은,8
그 얘기는 이제,8
그 얘기는 좀,8
네 사정이고,8
섹스하고 싶어요,8
네 사진도,8
네 사진은,8
섹스하는 법을,8
그 얘기도 했어,8
같이 있었다면서,8
섹시하다고 생각해,8
섹시한 간호사,8
그 얘기를 꺼낸,8
네 삶으로,8
같이 있었대요,8
섹시한 남자를,8
섹시한 내 사랑,8
섹시한 내 사랑 엉덩이를,8
네 삶을 살아,8
네 삼촌의,8
있어 인생은,8
네 상관이야,8
섹시함을 보여,8
섹시할 수,8
섹시함을 보여 줘,8
센 척은,8
같이 있었으니까요,8
센스 안,8
센스 있는,8
네 상처는,8
네 상태에,8
센트럴 밸리,8
네 샘,8
있어 자리,8
센트럴 시티 픽처,8
센트럴 시티'',8
네 생각 하면서,8
네 생각대로야,8
센트짜리 동전,8
센티널 서비스는,8
네 생각만 하지,8
당신 사촌을,8
센티널 서비스에,8
네 생각뿐이야,8
당신 사진이,8
셀 타워,8
셀 테니까,8
있어 잘못된,8
그 얘긴 꺼내지도,8
당신 삶에서 가장 중요한,8
그 얘긴 끝났잖아,8
셀린 디온,8
셀마 헤이엑,8
셀카 찍어도,8
그 얘긴 나중에 하자,8
네 생각을 했어,8
그 얘긴 나중에 해,8
셈 치자고,8
셈이죠 그,8
셈이죠 그리고,8
셈이죠 하지만,8
셈이지 그,8
네 생명,8
셋 그리고,8
그 얘긴 이제,8
그 얘긴 하지 마,8
그 얘긴 하지 말자,8
셋 하나 둘 셋,8
같이 있을 때는,8
셋까지 세고,8
셋에 들자,8
셋을 셀 테니,8
그 얘길 안,8
것 같아요 그만,8
있어 저희,8
같이 있을 수도,8
네 선택이지,8
네 설마,8
셋이 하는,8
같이 있을 줄,8
네 성공을,8
셋째 숙모,8
셔링 들어간,8
네 세계를,8
있어 전장에서 용맹히 싸워서,8
네 세상은 이제,8
네 섹스,8
셔츠를 입는,8
셔츠에 묻은,8
네 소리를,8
셔틀을 타고,8
네 소원대로,8
셜록 홈즈라고,8
그 어둠 속에서,8
그 어둠의,8
셰이디 계곡에,8
셰퍼드 대위,8
네 속엔,8
셰퍼드 장군님,8
셰퍼드가 널,8
셸스트롭이에요 얘기 좀 해요,8
소 젖,8
있어 제인,8
네 손가락에,8
있어 제이미,8
소감 한,8
소개 안 해,8
네 손만,8
그 어떤 사람도,8
소개를 좀,8
그 어떤 상황에서도,8
소개시켜 줘,8
같이 자는 거야,8
소개하기 전에,8
네 손을 봐,8
그 어떤 일이,8
소개하려 합니다,8
네 손해지,8
네 수건,8
그 어려운 걸,8
소개할 필요,8
네 수업,8
네 숙제,8
네 술은,8
그 어린 소녀를,8
소개해 드릴까요,8
그 어머니,8
소개해 주면,8
같이 자던,8
소개해 줄 거야,8
소개해도 될까요,8
소고기 육포,8
소금 같은,8
그 언니랑,8
소냐 소냐,8
소냐 캐시디,8
소녀 그리고,8
소녀가 아니에요,8
소녀는 이제,8
네 신분증을,8
소녀를 보고,8
네 신사 숙녀,8
네 신사 숙녀 여러분,8
네 신은,8
네 신이,8
소년 소녀 여러분,8
소년원에 가게,8
네 실수야,8
소년은 그,8
소다 좀,8
네 심정이,8
그 에너지는,8
소동이 일어난,8
있어 집이,8
소득 없었어요,8
소득도 없이,8
그 여부를,8
그 여성,8
소란을 피우지,8
소란을 피운,8
소란을 피울 거야,8
네 아내랑,8
그 여성분이,8
네 아는,8
소련을 위해,8
소른 양,8
소름 돋네,8
소름 돋는다,8
전 저는,8
네 아들한테,8
그 여자 내,8
