Item,Frequency
죄송해요 정말 죄송합니다,5
못 할 겁니다 거기,5
못 할 것 같거든요,5
나타나 우릴,5
죄송해요 제가 잘못했어요,5
못 할 것 같나,5
죄송해요 제시 일과,5
못 할 것 같다,5
나타나 이,5
나타나 모든,5
나카타니 씨와 타하라,5
죄송해요 젠장,5
죄송해요 제시 일과 모든,5
못 할 것 같아서요,5
죄송해요 차가 너무,5
못 할 것 같아서,5
죄송해요 최근,5
죄송해요 차에서,5
죄송해요 형사님,5
못 할 게 없죠,5
죄수 이송,5
죄수 두,5
죄수가 돼,5
못 할 게 없지,5
겠어요 지금,5
겠어요 그리고,5
죄수를 데리고,5
못 할 문제는,5
못 할 말,5
죄야 난,5
죄악이 탐지되어 유감입니다,5
죄악이 탐지되어,5
못 할 뿐이죠 하지만,5
못 할 만큼 느리고,5
못 할 수가,5
죄와 벌,5
못 할 수도 있지만,5
못 할 수도 있어요,5
죄의 대가를 치르게,5
나타나길 기다리는,5
겨냥하는 건,5
겨 묻은,5
죄책감 느끼게 하지,5
못 할 일은 없어,5
못 할 일에,5
못 할 일도,5
죄책감도 없어,5
죄책감 때문이야,5
죄책감 들어요,5
못 할 일,5
죄책감에 시달린,5
죄책감을 느꼈어요,5
죄책감을 느꼈어,5
못 할 줄 알았어요,5
못 할 줄 알아요,5
죄책감을 느끼지 않게,5
죄책감을 느끼는 것,5
못 할 짓이에요,5
죄책감이 너무,5
죄책감을 안고 살아야,5
죄책감을 덜려고,5
못 할 짓을 했어요,5
나타나면 난,5
가지 선택권이 있어요,5
죄책감이 드는,5
죄책감이 느껴져,5
나타나면 다른,5
나타나면 다들,5
못 할거라,5
죗값을 치러야 할,5
못 할거라고,5
겨누고 있어 숨도 쉬지,5
겨누고 있어 숨도,5
죗값을 치룰,5
죗값을 치를 때가,5
죗값을 치를 것이다,5
나타나면 안 돼요,5
가지 설이,5
주 간,5
죗값을 톡톡히,5
주 같은 시간에,5
주 걸릴 거예요,5
못 할텐데,5
주 경계로,5
나타나면 제가,5
나타나면 이,5
못 합니다 내,5
못 해 가루로,5
나타나서 나한테,5
나타나서 그리고,5
주 경찰관이,5
못 해 가지고,5
주 경찰의,5
못 해 가루로 만들면,5
겨누고 있으니까,5
가지 소문이,5
주 과제는,5
주 경찰이에요,5
주 그의,5
못 해 그게 내가,5
주 남은,5
주 금요일에 다시,5
주 내내 안,5
주 대리,5
나타나신 거예요,5
나타나서 이,5
나타나서 모든,5
주 동안 나는,5
주 동안 말이야,5
주 동안 내가,5
주 동안 아무것도,5
주 동안 못 봤어요,5
못 해 너,5
못 해 나중에,5
주 동안 아무도,5
주 동안 혼자,5
주 동안 한,5
주 동안요,5
못 해 너희,5
나타나지 말고,5
가지 시나리오를,5
주 됐죠,5
주 됐습니다,5
주 또는,5
주 뒤에 여기로 도착하실,5
주 뒤에 여기로,5
못 해 더는 못,5
주 만에 처음으로,5
주 링컨,5
못 해 매일,5
못 해 됐어,5
주 및 지방,5
주 방위,5
못 해 먹겠어요,5
나타나지 않았거든요 가시죠,5
나타나지 않았거든요,5
나타나지 않아요,5
주 방위군의,5
주 법원,5
주 보이시,5
주 법에,5
못 해 뭘,5
주 산타페,5
주 샌,5
못 해 보고,5
못 해 방법이 있어요,5
못 해 방법이,5
나타나지 않았거든요 가시죠 숨을,5
주 세,5
못 해 봤지,5
주 실장이,5
못 해 봤어,5
겨드랑이 밑에,5
가지 실수,5
주 었는가,5
주 엔진 가동 궤도에서,5
주 앞에,5
주 엔진 준비 가동까지,5
주 엔진 준비,5
