Item,Frequency
거예요 미래를 바꾸기 위해,8
없다 그것이,8
제 형제들을,8
그러다 어느 날 밤,8
없다 그래도,8
없다 그럴,8
없다 내 말은,8
더 젊었을,8
그러다 이런,8
없다 다만,8
없다 단지,8
없다 당신을,8
더 정확히 말하자면,8
없다 또,8
엄마를 만나게,8
거예요 믿음을,8
없다 방금,8
엄마를 만나,8
없다 아빠,8
더 조심해서,8
그러다 하루는,8
없다 전에,8
없다 제가,8
거예요 밤새,8
더 좋다면,8
없다 항복도,8
없다 항복도 없다,8
그러다가 우리,8
없다고 그런,8
그러다가 이,8
가져와 지금,8
그러더니 그,8
나를 비난하는,8
더 싫어하게,8
없다고 말해요,8
그러더니 어느,8
없다고 맞아,8
없다고 믿는,8
없다고 믿게,8
없다고 봐야,8
더 좋아했어,8
제가 걔를,8
그러도록 하죠,8
없다고 생각해서,8
없다고 오늘,8
없다고 이런,8
더 좋았지,8
없다고 하니,8
더 좋은 거로,8
없다고 하셨어,8
더 좋은 건 없지,8
없다고 하셨지만,8
더 좋은 것이,8
없다고 확신할,8
없다고요 그럼,8
없다고요 내,8
없다고요 당신이,8
없다고요 이제,8
없다는 가정 하에,8
더 좋은 방법이 있어,8
더 좋은 방법이 있지,8
없다는 거 알지만,8
없다는 거고,8
더 좋은 상황에서,8
거예요 부탁,8
더 좋은 생각이 있는데,8
없다는 걸 깨달았죠,8
없다는 걸 깨달았지,8
없다는 걸 알 텐데,8
거예요 부탁드려요,8
없다는 걸 알아냈어,8
없다는 걸 알아요,8
없다는 걸 잘,8
제가 그 애를,8
특별히 찾으시는,8
그러려던 건 아니었어,8
그러려던 건 아닌데,8
더 좋은 집을,8
없다는 것을 의미한다,8
없다는 것을요,8
없다는 것이 얼마나,8
없다는 게 무슨,8
그러려면 시간이,8
더 좋을거,8
그러려면 이,8
없다는 점을,8
더 좋을지도,8
없다니 무슨 말이야,8
없다면 그건,8
더 주겠다고,8
없다면 날,8
없다면 너는,8
그러면 괜찮을,8
없다면 아무,8
없다면 어떤,8
그러면 그걸,8
더 주시겠습니까,8
없다면 전,8
거예요 사건,8
엄마의 사랑을,8
거예요 너한테,8
없더라고 그,8
더 중요하고,8
없던 건데,8
없던 내,8
없던 듯이 살아,8
그러면 나를,8
없던 일로 해요,8
제 편지를,8
더 중요한 일들이,8
없도록 하세요,8
없도록 확실히,8
그러면 내가 어떻게,8
없소 그래서,8
모든 비행,8
없소 우리가,8
제가 놓친,8
그러면 너와,8
없습니다 그게 무슨,8
더 지금,8
없습니다 그러니까,8
거예요 네 말이,8
없습니다 그의,8
그러면 누군가,8
더 지저분하게,8
없습니다 내일,8
없습니다 당신의,8
더 질문이,8
없습니다 따라서,8
가져왔는지 봐,8
더 찍으면,8
없습니다 아마,8
더 찍죠,8
엄마한테 배운,8
없습니다 어디,8
없습니다 어느,8
거예요 서둘러,8
없습니다 오직,8
없습니다 이걸,8
없습니다 자네,8
없습니다 잘,8
더 채워,8
특이한 점을,8
없습니다 죄송합니다,8
그러면 둘이,8
없습니다 혹시,8
그러면 많은,8
더 충격적인,8
더 치고,8
엄마한테 전화할,8
없애고 싶은,8
더 친해,8
없애는 거예요,8
그러면 모든 걸,8
제가 더 감사하죠,8
더 커 보이게,8
없애는 유일한,8
더 커야지,8
없애야 한다고,8
특정 인물을,8
없애줄 수 있어,8
그러면 뭔가,8
없앨 겁니다,8
제 생각은 이렇습니다,8
더 커질 거야,8
그러면 상황이,8
더 크게 말씀해,8
제가 돌봐,8
더 악화시켰어요,8
더 큰 것이,8
그러면 아주,8
그러면 안 됐어,8
없어 결코 얻을,8
더 큰 꿈을,8
그러면 안 되겠죠,8
제가 둘 다,8
없어 괜찮을 거야,8
더 큰 문제가 있습니다,8
더 큰 문제에,8
더 큰 사람이,8
없어 그게 아니라,8
없어 그냥 그렇게,8
그러면 안 될 텐데,8
없어 그래 그럼,8
제가 들어갈게요,8
없어 그래서 온,8
거예요 실제로,8
그러니 진정해,8
그러면 안되죠,8
그러면 안될,8
없어 그런 식으로,8
더 클 줄,8
그러면 안됩니다,8
없어 그럴 순 없다고,8
더 키울,8
더 키워,8
그러면 어느,8
그러면 어디로,8
그러면 어때,8
더 파야,8
더 파면,8
제가 떠나기 전에,8
더 퍼지,8
제가 똑똑히,8
제가 마실,8
없어 그치만,8
없어 기분,8
더 평범한,8
더 평화로운,8
없어 끔찍한,8
제가 만난 사람 중,8
없어 나 때문에,8
더 퓨처,8
더 필요 없어,8
더 필요하단,8
없어 난 속일 수,8
더 필요하대,8
없어 내 말 믿어,8
더 필요한 거 있으세요,8
더 필요한 건 없어요,8
없어 내가 뭘,8
없어 내가 어떤,8
엄청 눈에,8
더 필요할 거예요,8
거예요 아들이,8
선택한 삶을,8
거예요 아름다운,8
더 필요합니까,8
엄청 도움,8
모든 수술을,8
없어 넌 할,8
없어 넌 할 수,8
더 하겠습니다,8
더 하고 싶은 말,8
없어 누나,8
그러면 자기,8
더 하러,8
없어 다른 방법을,8
없어 다른 사람,8
없어 다음에,8
없어 닥쳐,8
더 하실 말씀 있나요,8
없어 당신이 내,8
없어 당신한테,8
제가 먼저 갈게요,8
그러면 저희는,8
더 할 게,8
그러면 절대 안,8
없어 두고,8
없어 드디어,8
더 할 말도,8
모든 시름,8
없어 루시어스,8
없어 루시,8
없어 루시퍼,8
없어 마음대로,8
없어 마이클,8
더 할 얘기가,8
없어 만약에,8
없어 말해,8
없어 말할,8
없어 말해봐,8
제가 모은,8
그러면 좋겠죠,8
없어 며칠,8
거예요 아셨죠,8
더 해 줄까,8
더 해라,8
거예요 다 같이,8
그러면 직접,8
그러면 참,8
없어 반드시,8
없어 방법이,8
없어 방법을,8
없어 배,8
없어 보였습니다,8
더 했다간,8
더 했어요,8
더 했으면,8
