Item,Frequency
잘 지내고 있어요,83
주고 싶은데,83
그럼 모두,83
좋은 일이지,83
내려다보고 싶어,83
수 없는 거,83
해 그걸,83
방아쇠를 당기면,83
더 복잡한,83
년 후의,83
않는 것은,83
끝난 일이야,83
멈출 거야,83
더 있다가,83
見下ろしていたい 내려다보고,83
방해하고 싶지,83
그래도 너무,83
불러도 돼요,83
온갖 종류의,83
짐 좀,83
거 알아 내가,83
믿음이 안,83
보지 그래,83
일을 해낼,83
살 거,83
이상 이,83
하나 줘,83
끝나지 않아,83
주실 거야,83
그냥 친구야,83
넌 도움이,83
그 다음에는,83
그러게 내가,83
가만히 있으면,83
거라고 했잖아요,83
뭔가 할 수,83
걸 보면서,83
난 원하지,83
남의 일에,83
찾지 못했습니다,83
맙소사 정말,83
날 쐈어,83
너도 좀,83
직접 본,83
잘 했다,83
실수 안,83
안 될 겁니다,83
그는 많은,83
밤 우리,83
말해야 돼,83
잠깐 실례,83
우리는 왜,83
그에게 무슨 일이,83
괜찮아요 네,83
거긴 안,83
한 명이에요,83
평생 한,83
왜 여기 있는 거야,83
왜 안 되지,83
이 밤에,83
대 남자로,83
거예요 맞아요,83
돼요 저,83
작은 거,83
정말 미안하구나,83
나를 죽일,83
모두를 구할,83
사람들이 얼마나,83
신뢰할 수 있는,83
전화 받고,83
사람을 죽이지,83
착각하지 마,83
어쩌면 그게,83
보면 알아요,82
정말 아름답네요,82
그는 심지어,82
위해 이걸,82
행운을 빌어줘,82
게 느껴져,82
데려가 주세요,82
있었어요 이,82
제일 빠른,82
열 받아서,82
돼요 우리가,82
줘요 네,82
했지 근데,82
도울 수도,82
우리 주,82
갈 생각,82
괜찮아 그럼,82
심장 박동이,82
부른 거,82
나한테 와,82
뭘 하는지도,82
얼마나 힘든지 알아,82
우리는 곧,82
저 둘은,82
이 그림을,82
개월 정도,82
그 전화를,82
돼 가자,82
잡을 때까지,82
이 자의,82
백만 달러는,82
제안 하나,82
가 나,82
이야기할 수,82
그게 그냥,82
있고 우리가,82
계속 같은,82
못 들어와,82
쏘면 안,82
못 받으면,82
동안 우리는,82
하나 해,82
이렇게 말했어,82
잘난 줄,82
못 먹고,82
금방 나갈게,82
건 저도,82
무거운 효과음,82
보내지 마,82
없어 이봐,82
건 내가 아니야,82
제 가족을,82
내가 필요한 건,82
대체 무슨 짓이야,82
위에 있다,82
넌 도대체,82
또 그럴,82
안 되는지,82
대해 정말,82
근데 다른,82
그리고 이것도,82
좀 했죠,82
변명의 여지가,82
어떻게 해야 해,82
그녀를 죽일,82
내 조카,82
좋아요 아주,82
선택할 수 있는,82
내가 태어난,82
들어요 난,82
한 끼,82
그럼 직접,82
그리고 그들,82
그들 중 하나가,82
될 수 있죠,82
정신 바짝 차려,82
널 향한,82
최선을 다하는,82
걸 보니까,82
거짓말 하지마,82
한 다음에,82
타고 온,82
내 눈으로 직접,82
절대 말 안,82
세상을 다,82
거 같긴,82
이거 하나는,82
정부를 위해,82
귀찮게 안,82
하면 넌,82
우리 친구가,82
사람들은 그렇게,82
백인 남성,82
크게 뜨고,82
다 챙겼어,82
씨 우리,82
가서 직접,82
이런 상황이,82
난 사람들이,82
이게 좋은,82
이제 이해가,82
부인할 수,82
장난이 아니야,82
필요가 없을,82
너희들 중,82
바라는 것,82
할 말이 있으면,82
그가 가진,82
있는데 안,82
끝나면 바로,82
빚진 거야,82
줘도 돼,82
일이 아닌,82
내 아들한테,82
이기는 게,82
받을 줄,82
다가오지 마,82
많이 드세요,82
내가 찾던,82
말 하면 안,82
그를 죽였어,82
했죠 그런데,82
우리 셋은,82
알아 우린,82
있을 것 같네요,82
우린 해낼,82
일을 계속,82
이게 다 뭐죠,82
거예요 아,82
가셔야 합니다,82
무슨 일이 있었어요,82
좀 하는,82
돈은 어디,82
되기 위해서,82
지금 가서,82
문제가 있을,82
알겠습니다 네,82
모든 걸 볼 수,82
한 이,82
돈은 어떻게,82
되진 않아,82
그리고 나는 그,82
말이 없어요,82
전 어떤,82
딸 수,82
이거 혹시,82
일을 하기 위해서,82
어쩌면 우리는,82
것 같아 나도,82
엄마 왜,82
계신 것,82
다 할게,82
게 없었어요,82
뉴욕 경찰이다,82
내 아파트에,82
이 새끼들,82
그러고 보니까,82
건 알겠어,82
것을 알 수,82
거야 뭐가,82
그러지 않았어요,82
전화를 걸어,82
사람을 만날,82
누굴 좀,82
말이야 더,82
부러진 것,82
맞아 이건,82
서명 안,82
생존을 위해,82
사랑에 빠질,82
크게 말해,82
今を生きていく 지금을,82
나도 가고,82
나도 그렇게 생각했어,82
했을 것이다,82
세상을 구하는,82
번을 말해,82
좀 있다가,82
그 뒤,82
그 아일,82
난 보통,82
그는 어디에 있습니까,82
도우러 온,82
못 봤을,82
이 소식을,82
지나갈 거야,82
유지하기 위해,82
있어 가서,82
일 없이,82
거죠 그렇게,82
갖고 싶지,82
만약 그렇지 않다면,82
토요일 밤,82
하면 나도,82
내 말 믿어요,82
집에 사는,82
것 뿐입니다,82
잔 마시고,82
네가 그랬다고,82
난 날,82
줄 아네,82
지금 다른,82
방법이 하나,82
있지 그래서,82
좋아 가자,82
아는 척,82
낯이 익은데,82
것 아닌가,82
나도 너랑,82
집으로 돌아와,82
때가 아닌,82
네 그렇게,82
할지 몰라,82
너한테 할 말이 있어,82
냄새가 나네,82
한숨 쉰다,82
안 되냐,82
봐 하지만,82
중 한 명이다,82
그가 어디 있는지,82
이런 거예요,82
관계자 외,82
만나러 왔습니다,82
층에 있는,82
맞아요 정말,82
있다고 믿어요,82
거기서 봐요,82
있잖아요 그,82
그냥 죽게,82
기억 안나,82
엄마 안,82
혼자서는 못,82
봐 당신,82
그 비밀을,82
알 텐데요,82
죽는 것도,82
구하기 위해서,82
서두르는 게,82
알면 안 돼,82
처럼 말이야,82
전에 누가,82
수 있다구요,82
종이 딸랑거린다,82
해 제가,82
몰라요 내,82
있어요 저기,82
받고 싶은,82
대신 다른,82
이 못된,82
끝난 건,82
일이 있습니다,82
감옥에 있을,82
전에 있었던,82
그 앞에,82
절 안,82
게임이 아니야,82
씨 이제,82
하지만 너와,82
것을 좋아하지,82
칼에 찔린,82
줘 고마워,82
싫어 싫어,82
거예요 물론,82
우릴 여기로,82
얼마나 될까요,82
알아낼 수 있어,82
이제 괜찮을,82
그건 아무,82
있는 누군가가,82
있어요 어디,82
지금을 살아가네,82
세 번째로,82
해 좀,82
기억은 안,82
사랑을 위해,82
거예요 뭘,82
어디서 왔어,82
찾고 싶어,82
그 시절,82
했던 거예요,82
다 여기서,82
건 사실이야,82
것 중에서,82
이게 웬,82
서두르지 마,82
이겨 낼,82
안 들고,82
저기 앉아,82
안 쓰면,82
봐요 우리,82
그런데 한,82
내가 내일,82
물론 그럴,82
방금 그게,82
위해 네가,82
어떻게 아는데,82
우리가 일을,82
안 해줘,82
될 것이라고,82
보내면 안,82
아직 집에,82
사진 속의,82
내가 그거,82
자네가 뭘,82
우리 삶의,82
제가 온,82
이런 모습,82
今を生きていく 지금을 살아가네,82
나한테 전화해,82
그들은 당신이,82
돌아오지 않으면,82
죽을 수도 있었어,82
이 대화는,82
그러기 전에,82
거 사,82
그렇다는 건,82
일은 이제,82
자리에 앉으세요,82
봐 나는,82
재찬 씨,82
난 널 사랑해,82
당신 어머니가,82
때문에 좀,82
좋은 소식이네,82
금방 돌아올,82
적 없지만,82
주세요 안,82
당신을 죽이려고,82
아니에요 지금,82
두번 다시,82
그런 기분이,82
우린 망했어,82
준 적이,82
난 하나도,82
눈을 뜨면,82
아빠가 왜,82
필요할 것 같아,82
중요하지 않습니다,82
있지 네가,82
게 말이 돼,82
당신이 거기,82
좀 낫네,82
어디서 오는,82
될 거야 이,82
이거 어때,82
아닙니다 제,82
있어요 제발,82
무슨 말을 할,82
그녀는 결코,82
있는 게 아니라,82
항상 같이,82
없어요 다시,82
다 거짓말이야,82
말이야 그가,82
더 없어,82
오라고 했어,82
살 난,82
마 아직,82
그건 모르지,82
어디서 나온,82
말은 이,82
그는 거의,82
내 기억을,82
돌려받을 수,82
그 말만,82
전부 다시,82
종착역 입니다,82
짓을 한 건지,82
네 아빠와,82
이거 봐봐,82
방해해서 미안해,82
그래요 제가,82
이거 꼭,82
온 힘을 다해,82
시간 뒤면,82
날 놀라게,82
너에 관한,82
얼른 가요,82
곁에 있을게,82
왜 있는,82
우리는 두,82
괴롭히지 마,82
생각이 드네요,82
마을 사람들,82
갑자기 그,82
입을 열게,82
곳으로 갈,82
때가 됐다,82
나를 못,82
왜 사람들이,82
너 너,82
수 있게 됐어,82
우리가 바로,82
여기 몇,82
있어서 기뻐,82
년 사이에,82
갖다 줄래,82
그것 말고는,82
애도 아니고,82
나 엄청,82
그래 한,82
것만 해도,82
열어 줘,82
된 건데,82
뭔 말을,82
왜 필요한데,82
있어 얼마나,82
이제 그만해요,82
날 또,82
다 알죠,82
나도 잘 몰라,82
곧 죽을 거야,82
건 진짜,81
경찰이 날,81
씨 무슨,81
대답 못,81
좋았을 텐데요,81
걸 두고,81
잘 이해가,81
안전한 곳이,81
했잖아 왜,81
줄 누가 알았겠어,81
다시 온,81
수 없어 네가,81
그만 하자,81
무슨 짓을 하든,81
괜찮아 이,81
왜 몰라,81
죽은 거나,81
여긴 안전해,81
아뇨 그건,81
마음에 걸리는,81
그런데 이게,81
있죠 제,81
곁에 있고,81
남자와 함께,81
안 돼 나는,81
모든 수단을,81
나쁜 영향을,81
말할 겁니다,81
그 곳에서,81
모든 것에 대한,81
거짓말하는 거,81
하고 싶은 걸,81
수 있을 것만,81
방금 나한테,81
봐 다른,81
거죠 이제,81
여긴 대체,81
일 없었어요,81
없어 戻る場所なんてない 돌아갈,81
전화를 받았어,81
명 중에,81
내 생각엔 그가,81
이건 말이 안,81
쏘지 말아요,81
있을까 해서요,81
좋아요 전,81
그에게 돈을,81
절 어떻게,81
기분 나빠하지,81
하지만 우선,81
지르지 마,81
그래 또,81
넌 꼭,81
어떻게 할 건지,81
이 이상한,81
느끼게 해,81
웃을 일이,81
거기 있나,81
정신이 나간,81
좀 가르쳐,81
지금 새벽,81
더 바랄,81
하죠 난,81
그 분을,81
이걸 할 수,81
조회 수가,81
다시 돌아온,81
네가 떠난,81
겁니다 나는,81
있을 거야 그래,81
너희 아버지,81
메타 인간을,81
날 봐 날,81
생각엔 그게,81
하나 가지고,81
같이 가죠,81
여기 있다는 걸,81
당신 가족은,81
해 아주,81
있고 네,81
증거가 필요해,81
음주 운전,81
내가 바라던,81
지켜야 해요,81
정말 그럴까,81
죽고 난,81
내가 하라는,81
짓 안 했어요,81
하나 제대로,81
아나 봐,81
그렇다는 거야,81
때가 된 것 같다,81
원했던 거야,81
가 아니라,81
뭐라고 안,81
별 도움이,81
더는 못 하겠어,81
希望に寄り添えるか 희망에,81
없었던 일로,81
그 배에,81
먹어야 돼,81
너랑 난,81
해보는 게,81
그래서 뭐가,81
사람은 몰라도,81
두 시간 동안,81
못 참아요,81
아마도 가장,81
거기 있지,81
나쁜 놈들이,81
단 몇,81
누가 당신,81
있나 보죠,81
많이 있어요,81
헛웃음 치며,81
그리고 결국,81
문제에 대한,81
도와주고 싶어,81
싫어 나도,81
소중한 사람을,81
말하는 건데,81
하나 없는,81
화내지 마세요,81
그는 그녀의,81
그 느낌이,81
밤 늦게,81
때 아주,81
줄 알았어 내가,81
날 싫어하는,81
언제 집에,81
어디 갔다 왔어,81
짐 싸는,81
이럴 거면,81
약속해 줘,81
내 문자,81
마디도 안,81
좋은 사람이었어요,81
비하면 아무것도,81
당신이 우리에게,81
무슨 일이 있었던 거죠,81
다 틀렸어,81
수 있다고 생각하는,81
주면 좋겠어,81
다른 누구도,81
그런 얘기가,81
하지만 저도,81
잘 보이고,81
어쩌려고 그래,81
가 본 적,81
그럼 모든,81
수 있을 줄 알았는데,81
할 말도,81
당신을 필요로,81
돼 알았지,81
신원을 확인할,81
걸린 거,81
좀 문제가,81
어떻게 돼 가요,81
그래요 우리,81
나한테 있어,81
수정 헌법,81
알아낼 때까지,81
무슨 짓 했어,81
그 나이에,81
너무 작아,81
알아 들었어,81
미안하지만 안,81
저 먼저,81
들어오기 전에,81
말 들어봐요,81
무슨 짓을 했는지 알아,81
다 들어,81
왜 자기,81
이 길이,81
긴장하지 마,81
엄마를 죽인,81
그들 모두를,81
나를 다시,81
때를 대비해,81
후 분다,81
아무도 모를 거야,81
친구인 줄,81
그 불을,81
이거 보고,81
그렇게 했어,81
말하는 건가,81
얘기 하나,81
그것이 우리가,81
사랑하는 사람들이,81
난 그래,81
당신도 같이,81
돈을 주지,81
무슨 뜻일까요,81
네 것을,81
짓을 저지른,81
멈춰 봐,81
날 속인,81
운이 좋았죠,81
안에 뭐가 있는지,81
이미 많은,81
직접 듣고,81
나도 잘 알아,81
그녀가 무슨,81
한 것을,81
두 번째야,81
교차하네 影をひそめ交わる,81
그 기계를,81
하나님 맙소사,81
내가 제일 먼저,81
맘에 안들어,81
다음 주까지,81
내 상사가,81
누가 보낸,81
하지 않죠,81
함께 하지,81
생각은 하지도,81
잘 갔다,81
말하지 않는다,81
없어 戻る場所なんてない,81
볼 테니,81
거짓말 아니에요,81
될 거야 그,81
시간 안,81
좆 같은,81
다르다는 걸,81
도청 장치를,81
난 괜찮다,81
할 짓이,81
이런 기회를,81
있을 수도 있어요,81
생각엔 그,81
이제 만족해,81
그게 아니잖아,81
좋은 남자야,81
있으면 난,81
같은데 이,81
게 있을까,81
거기 있던,81
죽여 버려,81
준 그,81
우리 자기,81
조치를 취해야,81
말하면 돼,81
단지 네가,81
너무 걱정하지 마,81
너 말야,81
필요할 뿐이야,81
가질 순,81
언제 할,81
있는지 모르겠지만,81
또 하고,81
싫어할 거야,81
가지고 왔어,81
구하는 건,81
너 이름이,81
돌아온 게,81
좀 떨어져,81
내 정신 좀,81
뭐가 있는,81
그러니까 너도,81
찾아볼 수,81
바꿀 수 없어,81
남자가 날,81
정말 엄청난,81
아직 너무,81
먹고 잘,81
노크 소리가 들린다,81
좀 너무,81
쥐새끼 같은,81
가장 최근에,81
이래라저래라 하지,81
이 도시가,81
와인 좀,81
내 기분은,81
않아 이건,81
한 가지만 더,81
죽여 버리겠어,81
있어요 모두,81
난 그냥 네가,81
그러면 제가,81
싶지 않다는,81
얘기를 했는데,81
있어서 그래요,81
같네 그래,81
곳을 찾아야,81
내가 필요,81
대체 어디로,81
얘기 좀 하게,81
곳이라곤 없어 戻る場所なんてない 돌아갈,81
찾을 수 없을,81
날 놔줘,81
그게 필요해,81
하지만 문제는,81
돌아갈 곳이라곤 없어 戻る場所なんてない,81
대해서 잘,81
없어요 다,81
대해 말하자면,81
난 그것을,81
네 마음속에,81
그림자를 감추고 교차하네 影をひそめ交わる,81
감추고 교차하네 影をひそめ交わる 그림자를,81
얘기하고 싶으면,81
해야 할 거야,81
날 막지,81
이러지 않아도,81
있을 것입니다,81
때까지 기다렸다가,81
명 있어요,81
아직 끝난 게,81
했지 내,81
안 좋고,81
열심히 하겠습니다,81
이런 짓을 할,81
내려야 해,81
좀 봐도 될까요,81
대화를 하고,81
거야 사랑해,81
하룻밤 사이에,81
것 없는,81
재밌게 놀고,81
더 필요한 거,81
도와주는 거야,81
명 있어,81
훔치는 게,81
걱정할 거 없어요,81
이 작전을,81
물론 내,81
장난 아닌데,81
좋아요 제가,81
잡는 거,81
일단 이,81
있어 이렇게,81
사건과 관련이,81
한 놈도,81
술을 마시지,81
시간이 될,81
지금 뭐 하는 거예요,81
공부 열심히,81
나중에 해도,81
줄 수 있니,81
것이라고 생각한다,81
없으면 못,81
바로 다음,81
아주 간단해,81
있긴 하죠,81
말이야 다른,81
빨리 와서,81
있을 뿐이지,81
내가 가져갈게,81
여기 들어오면,81
그래서 아마,81
때 함께,81
많이 컸구나,81
넌 나보다,81
해요 아니,81
우리는 그들의,81
게 아니니까요,81
고마워요 여기,81
알고 싶지 않아요,81
교차하네 影をひそめ交わる 그림자를,81
알기도 전에,81
여기 뭐,81
아니야 너도,81
그런 일은 절대,81
초자연적 인,81
거야 새,81
감추고 교차하네 影をひそめ交わる,81
자신이 누군지,81
힘겨운 목소리로,81
믿어 봐,81
알고 계실,81
긴 밤이,81
있어서 왔어,81
신비 일행의,81
건 누가,81
어떤 남자를,81
틀린 것,81
전화를 받았어요,81
들어봐 난,81
교차하네 影をひそめ交わる 그림자를 감추고,81
아무 소리도 안,81
가는 게 좋을,81
됐어 좋아,81
내가 누군지도,81
적이 없었는데,81
자기 집에서,81
그래서 아무도,81
얘기가 있어서,81
아무도 그걸,81
하려고 해요,81
것과 같아,81
때 쓸,81
나한테 이럴,81
살인 사건은,81
좀 오래,81
가 무슨,81
그는 그녀에게,81
우리도 그렇게,81
이게 첫,81
사용할 수 있습니다,81
관한 거예요,81
다시 가,81
어떤 것보다,81
날 행복하게,81
시간 날,81
아직 있어요,81
우린 더 이상,81
수 있어 아니,81
더욱 더,81
미스터 문,81
우리가 언제,81
충분히 오래,81
곳이라곤 없어 戻る場所なんてない,81
어떻게 믿지,81
그녀는 괜찮아,81
못 건드려,81
내가 훨씬,81
숨어 있을,81
입을 열,81
당신이 여기 있는,81
가 봐야겠다,81
여러 차례,81
주목해 주세요,81
없어 戻る場所なんてない 돌아갈 곳이라곤,81
이름이 뭐냐,81
기가 막히네,81
걱정하는 거,81
매우 큰,81
정확한 위치를,81
더 빠른,81
정말 대단했어요,81
있었어요 전,81
왜들 이래,81
화가 났고,81
끝날 것,81
난 그녀에게,81
사람을 본,81
감당할 수 있어,81
방법을 찾는,81
있어 아마,81
내가 자기를,81
안 좋다,81
감춘 기도를,81
사진 찍자,80
좋은 소식과,80
줘 무슨,80
아직은 아냐,80
말이 듣고,80
말이야 잠깐,80
죽일 수 없어,80
많은 양의,80
안되는 소리,80
女の子でいられる 여자로,80
봐 어디,80
시간을 낭비하지,80
제발 가지 마,80
사랑에 빠지지 わたしは 恋に落ちるの,80
반짝 룬이 빛나면 ピカッとルンが光れば,80
나도 돕고,80
잡아 와,80
여기서 몇,80
살인 미수,80
네 네가,80
넌 더 이상,80
제발 죽이지,80
수 있는 것을,80
그들은 함께,80
아직 덜,80
내 아들도,80
알았어요 이,80
거죠 우린,80
빛나면 ピカッとルンが光れば 반짝 룬이,80
방금 건,80
느껴졌어 未来を今に感じた,80
나는 사랑에 빠지지 わたしは,80
해 이미,80
여기 살고,80
하늘을 올려봤어 ある時,80
만한 곳이,80
때 부터,80
우린 좀,80
빠지지 わたしは,80
마 오늘,80
하고 우리,80
정말 대단했어,80
그땐 내가,80
이 여자야,80
필요한 정보를,80
자기 몸을,80
사진 찍어도,80
아닌 줄,80
지금처럼 느껴졌어 未来を今に感じた 미래가,80
더 해봐,80
있었어 그런데,80
시간 돼,80
저 자식은,80
한번 볼까,80
것만 빼고,80
거의 한,80
그냥 서,80
걸 본 적,80
없어 だからもう やるっきゃない,80
회의 때,80
근데 뭐가,80
있어 방금,80
새로 들어온,80
무엇을 하는지,80
정보에 의하면,80
돼 그러니까,80
내가 길을,80
지금은 화려함조차도 今や華やかささえも,80
대신 날,80
방금 전,80
물 속에,80
무슨 일이 있는지,80
자신이 없어,80
두 사람도,80
못 만날,80
딸을 데리고,80
女の子でいられる 여자로 있을 수,80
미친 소리처럼,80
막아야 돼,80
노크 소리,80
그럼 그걸,80
이게 다 뭐예요,80
안 들어와,80
건물 안으로,80
다시 돌아오지,80
그렇게 했다,80
제일 중요해,80
무슨 일이요,80
준비가 됐습니다,80
여기 있구나,80
생각하는 거죠,80
다른 사람들한테,80
전혀 몰랐다,80
이 예쁜,80
네가 있어서,80
돼요 당신은,80
것 알아요,80
좀 빌릴,80
적어도 그,80
아무것도 안 보여요,80
이게 뭘까,80
돈은 어디서,80
날 찾아온,80
좋은 생각이 아니에요,80
사랑에 빠지지 わたしは,80
존재할 수,80
올려봤어 ある時,80
거야 決して散ることはない,80
