Item,Frequency
반 정도요,8
큰 기회가 될,8
큰 나쁜,8
남은 게 없다고,8
큰 대가가,8
반 하우튼,8
반 학생,8
반 후,8
큰 도약을,8
반가운 소리야,8
반가운 탄성,8
남은 돈도,8
반가울 때가,8
남은 돈이,8
분위기가 정말,8
반가워 만나서 반가워,8
훔친 거 알아,8
남은 모든 것,8
반가워 안녕하세요,8
큰 문제가 생긴,8
반가워 어떻게,8
큰 문제가 아닌,8
고대 유적을,8
큰 문제죠,8
갈게요 다시,8
이 정도 크기면,8
증거가 그렇게,8
고대 이야기,8
반가워요 내가,8
고대 이집트에,8
남은 상황에서,8
큰 병원으로,8
큰 병원에,8
큰 보탬이,8
큰 부담을,8
큰 부분이,8
남은 선택지는,8
큰 부자가,8
큰 블랙홀,8
반가워요 어서,8
반가워요 와,8
고대 이집트인들에게,8
큰 빚,8
고대 이집트인은,8
갈게요 더,8
고대 일본,8
큰 사이즈로,8
남은 여생 동안,8
반가워요 좋은,8
때린 적도,8
이 정도로는 안,8
가는 사람들을,8
큰 소리 내지,8
반갑구나 안녕하세요,8
큰 시합,8
큰 실망을,8
큰 실수를 하고,8
반갑습니다 내,8
큰 싸움,8
큰 싸움이,8
분은 그냥,8
갈게요 뭘,8
큰 알을,8
그의 직업은,8
큰 영향을 미칠,8
고대의 우주 비행사,8
보이는 건가,8
반겨 줄,8
반경 내,8
큰 위협을,8
걸 묻네,8
남은 하루,8
반기를 드는,8
반기를 들고,8
고대인 우주 비행사 이론가들은,8
큰 이유가,8
고대인에 따르면 우주 비행사,8
반년 만에,8
큰 일이죠,8
반대 방향에,8
큰 자기야,8
큰 잔에,8
고대인에 따르면 우주,8
큰 재산을,8
큰 적은,8
큰 전쟁이,8
때마다 그래,8
때마다 나,8
큰 차,8
반대를 무릅쓰고,8
큰 책임감을,8
큰 충격을 받았습니다,8
큰 충격을 받은,8
걸 묻죠,8
남을 수 없어,8
항상 마음이,8
남을 순,8
갈게요 안 돼,8
큰 프로젝트,8
보이는 곳이,8
보이는 그대로,8
