Item,Frequency
분 아니에요,12
이만 끊어야겠어,12
내가 책임지는,12
보러 갈까요,12
든 남자는,12
이만 들어가,12
보러 오고,12
보러 오면,12
재벌 집,12
할 수 있는지 알고,12
분 일은,12
할 수 있다고 생각하니,12
보려고 노력,12
내가 가는 걸,12
이메일 받았어,12
할 수 있어 날,12
보려고 한 거야,12
할 수 있어 안,12
할 수 있어 우리가,12
이메일로 보내,12
기념 파티를,12
물어볼 것이다,12
할 수 있어요 좋아,12
아셔야 할 건,12
다른 사람인척,12
내가 영화를,12
이모 집에서,12
내가 가서 확인해 볼게,12
분 좋아,12
걸 조금,12
하자 나도,12
공 비서님,12
회사 전체를,12
내가 옆에 있잖아,12
이미 결정한,12
공 이리,12
할 시간이 없다,12
마음이 변했어,12
할 애가,12
지어낸 얘기,12
할 얘기가 많아요,12
할 얘기가 아주,12
재송신을 요청한다 제임스 홀든에게,12
공 튀기는,12
것을 만든다,12
회사를 갖고,12
라디오 방송국에서,12
기능이 있는,12
회사에 의해,12
친구도 없는,12
내가 갈 테니까,12
아실 테고,12
보면 전부,12
라면 말고,12
나가지 않는,12
이미 들었어,12
종이 카드를 이번에,12
내가 온 곳을 몰라,12
할 줄은 몰랐는데,12
고맙지만 우리,12
할 참이야,12
라스 알 굴은,12
할 테니까 넌,12
공감이 안,12
라스 알 굴,12
몸 숙여,12
할 필요가 있습니다,12
종일 여기서,12
기다려 누가,12
일부러 여기,12
것을 말입니다,12
그냥 얘기하지,12
기다려 됐어,12
효과 있네,12
다른 세상의 존재들,12
할게 좋아요,12
할게요 감사합니다,12
이미 아실,12
보세요 또,12
지연되고 있습니다,12
할게요 저는,12
지옥 불,12
곧 두,12
내가 왕이야,12
얘기해야 한다,12
태석이 살짝 웃는다,12
보세요 한,12
할말이 있어요,12
하자고 이,12
보셔야 할 것 같아요,12
비밀 정보,12
얘기해선 안,12
비밀 정보를,12
이미 일어난 일이야,12
갑자기 할,12
이미 있잖아,12
라이터를 탁 닫는다,12
후 당신의,12
게 좋을 것 같은데요,12
이미 전에,12
아이가 무슨,12
할수 있다면,12
재찬의 힘주는,12
아이가 아닌,12
내가 경고,12
이미 죽은 목숨이야,12
가고 싶어서요,12
분명 방법이,12
아이가 없어,12
분명 안,12
우릴 이끌,12
맞았어 이건,12
할지도 모르고,12
보안 대책,12
공격을 막아야,12
보안 때문에,12
보안 비디오,12
함께 가게,12
이미지 때문에,12
분명 좋아할 거야,12
아이가 태어나면,12
다른 아이들처럼,12
아이고 내가,12
이민을 왔지,12
이민을 왔지 이곳,12
함께 그녀를,12
함께 그들을,12
보안 카메라도,12
지운 거,12
보안 팀,12
아이구 아이구,12
함께 노는,12
보안 회선으로,12
락우드 군,12
그냥 여러,12
듣게 하고,12
맞았으면 좋겠다,12
가라고 말했다,12
함께 뭔가,12
이번 달에는,12
이번 대회를,12
아이는 그,12
후에 돌아오면,12
이번 만큼은,12
내가 요,12
후에 두,12
내가 요구하는,12
함께 살아,12
함께 살자,12
함께 손을,12
갓 이민,12
함께 싸우자,12
기다려 한,12
갓 이민 왔어,12
물에 빠뜨려,12
갓 이민을 왔지 이곳,12
함께 와,12
공격하는 거죠,12
함께 우린,12
몸에 손대는,12
이번 여행에서,12
내가 그 문제를,12
랜드리 부인,12
이번 오토몬은,12
랜들 부인,12
후에 첫,12
랜스 씨,12
공격하지 않을,12
함께 있었니,12
함께 있었다면,12
갖고 있군요,12
함께 전투에 참여해,12
함께 전투에 참여해 사회를,12
비밀은 지킬,12
후회 없어,12
후회가 돼,12
후에 새,12
이번 크리스마스,12
랩을 할,12
