Item,Frequency
프라이데이 때문에,5
프라이데이 진짜 끝내줘 칼루아,5
프라이데이 진짜 끝내줘,5
프라이데이 어쩐 일이야,5
프라이 하나,5
프라이버시를 가질,5
프라이버시 침해야,5
방해만 돼요,5
프라이스를 살해한,5
프라이스 씨가,5
프라임 에어라인,5
프라터르 씨,5
프라이와 잘,5
내 다리 사이에,5
고문을 당했고,5
프란시스 떡치고,5
프란시스 너 안 불렀어,5
프란시스 떡치고 뻗은 표정인데,5
프란시스 말 못할,5
프란시스 말,5
프란시스 떡치고 뻗은,5
프란시스 너 안,5
프란시스 너,5
프란시스 어디,5
프란시스 어디 처박혀 있어,5
프란시스 어디 처박혀,5
프란시스 말 못할 상황이라,5
프란시스 이 떡판,5
프란시스 어딨니,5
방해하고 싶진 않은데,5
프란시스 이런,5
프란시스 찾아야,5
프란시스 이런 씨버러먹을,5
프란시스 이 떡판 고쳐놓으셔야지,5
프란시스 프란시스 이런,5
프란시스 찾아야 돼,5
고문을 당했을,5
고문을 당했어요,5
고문을 당했더군요,5
감사합니다 미안해요,5
감사합니다 미스터,5
햄버거 사러,5
프란시스 프리맨,5
프란시스가 어디 숨으셨을까나,5
프란시스가 어디,5
프란시스 프란시스 이런 씨버러먹을,5
프란시스라 얘를 데려왔지,5
프란시스를 찾는데,5
프란시스라 얘를 데려왔지 여자를,5
프란시스라 얘를,5
방해하기 싫어서,5
프란시스를 찾는데 이 사람을,5
프란시스를 찾은 다음,5
프란시스를 찾은,5
프란시스를 찾는데 이,5
프란시스면서 프란시스,5
프란시스를 찾은 다음 얼굴,5
프란시스야 자길 만나러,5
프란시스야 자길,5
방해하긴 싫은데,5
방해하기 위해서,5
내 단백질,5
프란신 씨,5
프란츠 페르디난트 대공이,5
프란시스야 자길 만나러 오래,5
프랑수아 고티에,5
방해하는 거냐,5
프랑스 놈,5
프랑스 남자가,5
프랑스 군대가,5
방해하는 거지,5
내 단짝이었어,5
내 단독,5
프랑스 북부,5
프랑스 사람이에요,5
방해하는 것 같아,5
프랑스계 캐나다인,5
프랑스가 좋아,5
방해하는 놈은,5
고문이 따로,5
방해하려고 온,5
방해하는 사람이,5
프랑스에 있어,5
고문이 아냐,5
고문이 기다리고,5
고문을 하고,5
프랑클린 후라도,5
프랑코 장군 독재정권,5
프랑켄슈타인 살인,5
프랜시스 언더우드,5
프랜시스 씨,5
방해하려던 게 아니라 니가,5
내 담요,5
프랜시스 언더우드는,5
프랭크 간을,5
프랜시스와 저는,5
방해하면 안돼,5
프랭크 갤러거야,5
프랭크 개드,5
내 당신,5
감사합니다 봤지,5
프랭크 고마워,5
프랭크 갤러거예요,5
방해하지 말랬잖아,5
프랭크 그래서,5
방해하지 말지,5
내 대리인,5
내 대답이야,5
프랭크 네,5
했거든 그런,5
프랭크 말이야,5
프랭크 모니카,5
프랭크 망할,5
방해하지 않았어요,5
내 대마초,5
내 대답이다,5
감사합니다 보안관님,5
프랭크 브라우닝을,5
했거든 너희에게 메시지를,5
프랭크 아,5
방해한 거예요,5
프랭크 아저씨가,5
방해한 건 아니겠죠,5
내 대사야 사랑해 웨이드,5
내 대사야 사랑해,5
내 대사를,5
프랭크 오,5
프랭크 어떻게,5
프랭크 우리가,5
프랭크 이게,5
방해한다면 우리가 당신을,5
방해한다면 우리가,5
방해한 건가,5
고문하는 데,5
프랭크 일은,5
했거든 저,5
프랭크 저,5
방해한다면 우리가 당신을 찾을,5
프랭크 제발,5
프랭크 정말,5
방해할 뜻은,5
방해할 거예요,5
내 대통령은 아니다,5
프랭크 트루먼입니다,5
프랭크 프랭크 프랭크,5
방해할 사람은 아무것도 없다고,5
방해할 사람은 아무것도,5
방해할 사람도,5
고문하지 마,5
프랭크가 내,5
프랭크가 날,5
프랭크는 건초열에 걸렸대요,5
프랭크는 건초열에,5
방해할 생각은 없었어요,5
프랭크는 어떻게,5
프랭크는 안,5
프랭크를 위해,5
방해할 수 없어,5
방해할 생각이야,5
고문하지 마세요,5
고문하는 동안,5
감사합니다 사랑해요,5
프랭크입니다 메시지를 남겨주세요,5
프랭크입니다 메시지를,5
프랭키 내,5
프랭클린 카운티,5
프랭키 예일,5
프랭클린 루즈벨트,5
방해할 순 없어,5
프레드 씨,5
프레드 앤드루스와,5
프런트 데스크,5
프레드 헤이즐우드 판사,5
프레드 터너,5
프레드 커비를,5
내 덕이라는,5
내 덕이라고,5
프레드 헤이즐우드 판사 매니토웍,5
방해해서 정말 미안해,5
내 덕인 줄 알아,5
프레아 피스,5
프레이 가문에,5
프레이야 하야테,5
프레야 팅글리 크리스티나,5
프레스 클럽,5
고문할 거예요,5
고문한 게,5
프렌치 바닐라,5
프로 이상,5
프로 의식이,5
방향 틀어,5
방향 탐지,5
방향 전환이,5
프로그래밍 되어,5
프로가 이,5
방향에 있어요,5
프로그래밍 할 수 없어서죠,5
프로그래밍이 돼,5
프로그래밍이 가능한,5
방향에요 저건,5
프로그램 다,5
프로그램 덕분에,5
방향에요 저건 산이 아냐,5
방향에요 저건 산이,5
방향에 타스,5
방향에 있는,5
내 도시야,5
프로그램 말이야,5
프로그램에 관한,5
방향으로 가지,5
프로그램에 참여하게,5
프로그램에 있는,5
방향으로 갔어요,5
프로그램으로 돌아갈 때란,5
프로그램으로 돌아갈,5
프로그램에 참여하는,5
했고 너는,5
프로그램으로 돌아갈 때란 얘기지,5
방향으로 움직이는,5
내 도움도,5
내 도움 필요하면,5
내 도움 없이,5
고문해야지 기다려,5
프로그램을 완전히,5
프로그램을 시작하기,5
프로그램을 만들,5
프로그램의 일환으로,5
프로그램이 있는데,5
프로그램이 더,5
방향을 바꾸게,5
방향을 돌려,5
방향으로 이동,5
프로답게 행동해,5
프로그램할 수,5
프로답지 못해요,5
프로답지 못해,5
프로그램이 제공한,5
프로를 보고,5
프로답지 않게,5
프로브에서 받은 건가요,5
프로브에서 받은,5
프로브 히터 중지,5
방향을 알고,5
방향을 봐,5
내 도움을 원해,5
프로스트 씨,5
프로비셔 씨,5
