Item,Frequency
거야 멕시코에,5
알츠하이머 병과,5
알츠하이머 병의,5
알칼리성이에요 공기,5
알츠하이머 병에,5
그들이 존재한다는 것을,5
알칼리성이에요 공기 중엔 암모니아가,5
알칼리성이에요 공기 중엔,5
알케미 박사,5
당신의 경력은,5
그들이 죄를,5
거야 며칠 전에,5
알코올 중독 치료를,5
당신의 곁에서,5
당신의 경우엔,5
당신의 계획은 무엇인가요,5
그들이 죽었기에,5
그들이 죽는걸,5
알코올 중독자로,5
알코올 중독자라고,5
당신의 고객들,5
알투형아 지난,5
알콩달콩 잘,5
알콜 음료,5
그들이 죽였어,5
알파 세계선에서,5
알파 브라보,5
알파가 필요해,5
알폰소 다라고나,5
알파 팀의,5
당신의 공로를 위하여,5
알피 알렌,5
알프레드에 대해,5
당신의 관계에 대해,5
당신의 관점에서,5
당신의 교육,5
그들이 증거를,5
그들이 죽일거야,5
그들이 죽으면,5
앓은 적이,5
암 걸리려고,5
암 걸리려고 가는,5
당신의 그 잘난,5
당신의 그 아름다운,5
당신의 규칙을,5
암 걸리려고 가는 데,5
암 덩어리 래리와 배리,5
암 덩어리 래리와,5
그들이 지은,5
그들이 지금 여기,5
암 말기 진단을 받으셨더군요,5
암 말기 환자들은 반응이,5
암 연구를,5
암 병동,5
암 말기 환자들은,5
암 말기 진단을,5
암 치료하고,5
당신의 길은,5
당신의 기술을,5
그들이 지키고,5
거야 몇몇,5
거야 몇 시간 후에,5
암 후원할래,5
암내로 덮이기,5
암내가 어떤데요,5
암 환자가,5
암내로 덮이기 전에 하마,5
암내로 덮이기 전에,5
암만 치료된 게,5
암만 치료된,5
당신의 나라를,5
당신의 꿈이,5
암모니아가 많아서,5
암모니아 냄새가,5
암만 치료된 게 아니라,5
암모니아가 많아서 장시간 호흡하기,5
암브로즈 교수가,5
암모니아가 많아서 장시간,5
암살 명단에,5
당신의 남편에게,5
그들이 찾기,5
그들이 찾고 있던,5
그들이 진짜 누구인지,5
암살에 대한,5
암살 작전을,5
암살 음모를,5
당신의 노트북에,5
당신의 뇌에,5
암세포를 공격할걸 물론 이런,5
암세포를 공격할걸 물론,5
암세포를 공격할걸,5
암스트롱 공원,5
당신의 눈동자에서,5
당신의 뇌가,5
당신의 노력이,5
거야 모두의,5
암에 걸렸거든,5
당신의 눈에,5
암으로 죽으면 그래,5
암으로 죽으면,5
암으로 죽어가고 있어,5
암은 눈뜨고 보기,5
암은 눈뜨고 보기 괴로운,5
암은 눈뜨고,5
암이 무서운,5
암이 간,5
암을 치료할 수 있다면,5
당신의 다리를,5
그들이 틀렸다고,5
그들이 책임이,5
암이 영어론,5
암이 무서운 이유는 날,5
암초에 걸려,5
암이 재발했어,5
암이 무서운 이유는,5
암탉 세,5
암튼 그래서,5
당신의 도움과,5
당신의 대단한,5
암튼 비밀이야 그리고,5
암튼 비밀이야,5
암튼 우린,5
암튼 비밀이야 그리고 쓰레기,5
암튼 네가,5
암튼 저,5
암호 같아요,5
당신의 도움을 주셔서,5
그들이 필요하다고,5
그들이 필요로하는,5
거야 모든 사람들,5
암호 메시지,5
암호 정해야지 살살,5
암호 정해야지 살살 해,5
암호 정해야지,5
암호 때문에,5
암호가 뭐니,5
당신의 도움이 필요한,5
암호가 있어,5
암호를 깰,5
암호를 다시,5
당신의 동료들을,5
당신의 동료들,5
암호를 어떻게,5
암호를 알아야,5
당신의 동생이,5
당신의 동료는,5
거야 모든 일이,5
암호를 입력하지,5
암호화 됐어,5
그들이 하는 모든,5
암호화돼 있어,5
암호화 키를,5
암호화되어 있어,5
당신의 뜻이,5
암호화하는 거야,5
암호화된 이메일을,5
암흑 같은,5
암호화하는 거야 타스,5
당신의 마음속,5
당신의 뛰어난,5
거야 모른,5
압니다 그래,5
당신의 말과,5
압니다 그러나,5
당신의 말도 안,5
압니다 그러니까,5
당신의 말도 안 되는,5
그들이 한 짓,5
압니다 나도,5
압니다 날,5
당신의 말은 법정에서,5
거야 목숨을,5
거야 목,5
압니다 다,5
압니다 놈을,5
압니다 당신의,5
그들이 할 때,5
압니다 아주,5
압니다 아뇨,5
압니다 물론,5
그들이 할 수 있기,5
그들이 할 것이라고,5
압니다 얼마나,5
압니다 여기서,5
당신의 명령은,5
당신의 명령이라면 뭐든지,5
당신의 명령이라면,5
당신의 명령이라면 뭐든지 할,5
그들이 할 수 있다면,5
그들이 할 수 있는지,5
거야 몰리,5
압니다 저희,5
압니다 이번,5
압니다 지난,5
압니다 좋아,5
당신의 모든 걸 알고,5
압도적인 힘,5
압도할테니 오,5
당신의 모습은,5
압력 주의,5
압력 하에서,5
압력 테스트를,5
당신의 목소리가,5
그들이 할 일을,5
거야 몸에,5
압력을 받은,5
압력을 넣을,5
당신의 목소리와,5
압박 시작합니다,5
압박 중단해요,5
압박 주는,5
당신의 목표,5
그들이 해야 할 일은,5
압박에 못 이겨,5
당신의 몸,5
