Item,Frequency
그냥 우연이야,8
아이를 가지지,8
아이를 갖고 싶어요,8
그냥 운이 좋은,8
그냥 운전이나,8
아이를 그렇게,8
아이를 기를,8
아이를 기르고,8
친구들이 죽었어,8
아이를 낳고 싶어요,8
아이를 낳기,8
아이를 낳았다,8
아이를 내,8
아이를 데려,8
다른 이야기는,8
아이를 돌보고,8
아이를 둔,8
날고 싶어요,8
그냥 웬,8
그냥 은행,8
그냥 음식,8
그냥 음악,8
다른 인격을,8
다른 인격이,8
아이를 잃고,8
다른 인생,8
거라 했는데,8
다른 인생에서,8
아이를 입양하고,8
아이를 정말,8
거라 했습니다,8
아이를 죽이면,8
다른 일들이,8
아이를 찾는,8
다른 일은 안,8
아이를 키우기,8
그냥 이 순간을,8
아이를 해치지,8
다른 일을 할 수,8
아이비 목섬,8
다른 일이 있어,8
그냥 이것 좀,8
다른 일이 있어요,8
아이스 라테,8
나갈 기회를,8
아이스크림 먹기,8
아이스크림 먹자,8
잰슨 씨에게,8
나갈 다른,8
가자 절대,8
아이씨 아이씨,8
그냥 이론일,8
다른 재앙을,8
그냥 이름을,8
아이언 핸드,8
그냥 이메일,8
다른 전쟁을,8
아이엠 폴링,8
회장이 된,8
쟁반을 탁,8
아이의 눈을,8
다른 점도,8
거라고 그걸,8
다른 점이 하나,8
아이의 인생이,8
다른 정보,8
다른 정보가,8
다른 정부,8
아이카와 씨,8
아이토르 카르도네가,8
거라고 그래도,8
아인 사토의,8
아인 언제나,8
다른 존재들,8
아인에 대한,8
그냥 인사나,8
다른 종,8
아일랜드 사람이,8
그냥 인사차,8
아일랜드여 영원히,8
아임 인,8
쟤 엄마,8
쟤 엄마가,8
아저씨 누구야,8
다른 주파수로,8
아저씨 많이,8
아저씨 말고,8
아저씨 뭐야,8
아저씨 아저씨가,8
다른 지구에,8
아저씨 안 돼,8
아저씨 어떻게,8
다른 지시가,8
그냥 일시적인,8
아저씨 완전,8
아저씨 이건,8
다른 지역에서는,8
쟤가 그,8
아저씨 지금,8
거라고 기대하진,8
아저씨가 너,8
아저씨가 너무,8
아저씨가 네,8
아저씨가 우리한테,8
그냥 입 다물고 있어,8
아저씨는 무슨,8
다른 쪽보다,8
아저씨는 잘못,8
거라고 내 말,8
다른 쪽에선,8
아주 간단하지,8
아주 감명,8
다른 차원이,8
쟤는 어때,8
아주 거친,8
다른 총을,8
다른 출구가 있어요,8
쟤는 여기,8
아주 곤란해졌어,8
다른 층으로,8
다른 친구 관계를 잃을,8
다른 친구 관계를,8
아주 근사하네요,8
그냥 잊어버리고,8
쟤도 엿,8
그냥 잊어버리세요,8
다른 친척이,8
다른 카메라,8
쟤는 내가,8
아주 깊숙이,8
다른 팀들은,8
다른 팀원들과,8
다른 팀원들은,8
그냥 자기랑,8
거라고 두,8
친구를 소개할게요,8
맞출 줄,8
아주 내가,8
쟨 우리,8
아주 놀라워,8
그냥 자러,8
아주 단순해,8
아주 달라요,8
맞춤법틀림 매우매우 심함 즐감하세요,8
다른 피해자와,8
다른 하나,8
아주 돌아,8
저 가족은,8
아주 똑같아,8
다른 하실,8
그냥 잘라,8
아주 똑똑한 사람은,8
그냥 잘못,8
다른 학생들과,8
아주 많았지,8
다른 한 사람,8
다른 한쪽,8
아주 맛있네,8
아주 맛있네요,8
저 건물이,8
다른 행성과,8
상대는 내가,8
거라고 말한다,8
맞춰 주세요,8
다른 행성으로,8
아주 명백하게,8
아주 명예로운,8
다른 형사가,8
저 계단을,8
거라고 말해 줘요,8
맞춰 줘야지,8
아주 바보 같은,8
다른 환자를,8
아주 박살을,8
아주 복잡하게,8
다른 회사도,8
다른 회사에서,8
아주 불행한,8
다른 훌륭한,8
아주 비싸게,8
아주 비열한,8
아주 사람을,8
그냥 재수가,8
다른건 다,8
다른게 더,8
저 괴물들을,8
아주 섬세한,8
그냥 저기서,8
아주 성공적이었어요,8
아주 쉽지,8
아주 신나,8
아주 신났어,8
아주 신이,8
아주 신중해야,8
다를 게 없는,8
저 구름들로 뭘,8
아주 싸게,8
아주 쓸모,8
아주 안좋아,8
다를 뿐이에요,8
아주 약간만,8
얘야 아빠,8
아주 약간이라도,8
아주 어리거나,8
아주 엄청난,8
다를 줄 알았어요,8
아주 여러,8
아주 엉망이,8
아주 역겨워,8
아주 역사적인,8
다름 없는,8
그냥 전화한,8
아주 예의,8
그냥 전화한 거야,8
아주 오래됐죠,8
다리 건너,8
그냥 점심,8
아주 우스운,8
아주 위험하죠,8
아주 위험할 수도,8
거라고 믿습니다,8
아주 은밀하게,8
아주 의미,8
아주 이상하게,8
아주 이상해,8
아주 자연스러워,8
아주 작거든요,8
아주 작아,8
그냥 조용한,8
친구였어요 그리고,8
아주 잘 들려,8
다리 하나를,8
아주 잘게,8
아주 잘됐군,8
그냥 좀 쉬고,8
맡겨도 돼,8
아주 잘하고 있습니다,8
아주 잘해줬어,8
그냥 좀 피곤해서,8
맡겨만 주십시오 이것만 있으면,8
다리가 좀,8
아주 재미있어요,8
아주 재밌게,8
그 남자''라고,8
아주 재밌었어,8
다리를 건널,8
거라고 생각도 못,8
아주 조용하고,8
아주 좋고,8
아주 좋답니다,8
아주 좋아 나도,8
그냥 죽는 게,8
아주 좋아 보여요,8
아주 좋아 이,8
저 놈이 우리,8
아주 좋아 정말,8
맡기고 간,8
그냥 죽여요,8
아주 좋아했을,8
어겨서 이곳에 왔다 지구에선,8
아주 좋은 거야,8
아주 좋은 걸,8
아주 좋은 기회야,8
다리에 총상을,8
아주 중요하거든요,8
저 돈은,8
거라고 생각하는지,8
다만 아직,8
다만 이건,8
아주 짜증,8
점심때 회의 있어,8
그냥 지나가,8
아주 친절하게,8
거라고 생각하시는,8
아주 특별하지,8
아주 특별한 손님이,8
