Item,Frequency
제가 착각했어요,5
제가 착륙한 곳이고 물은,5
제가 착륙한 곳이고,5
제가 착한,5
모든 형제들에게,5
모든 혐의에서,5
모든 혐의에 대한,5
제가 창문,5
제가 찾던 여자라고,5
모든 혼란은,5
나만큼은 아니지만,5
나만큼 시험에 든 적,5
제가 찾던 여자라고 생각해요,5
제가 찾았습니다,5
제가 찾아서,5
모든 환경을,5
모든 환자에게,5
모든 회원은,5
나머지 놈들을,5
나머지 내,5
제가 책임자예요,5
모든 후보를,5
게 아니야 알아요,5
게 아니야 알아,5
게 아니야 알겠어,5
가족 곁을,5
제가 처리해,5
제가 천,5
제가 체포된,5
제가 초등학교,5
모든 힘은,5
모든 힘든,5
모든 희생자들이,5
모든 희생을,5
제가 총에,5
나머지 두 곳은 주거용으로요,5
제가 최종,5
모든거 다,5
제가 치료해,5
제가 치료제를,5
제가 치울,5
모든걸 가지고,5
모든 힘이,5
나머지 두 곳은,5
게 아니야 어서,5
제가 칼을,5
제가 침대에,5
제가 컴퓨터,5
제가 캘빈을,5
모든걸 두고,5
제가 쿠퍼에게,5
제가 코,5
제가 쿠퍼에게 전송해,5
제가 쿠퍼에게 전송해 드릴께요,5
모든걸 두고 오기가 쉽지,5
모든걸 두고 오기가,5
제가 킵을,5
제가 크게,5
나머지 멤버들은,5
나머지 둘,5
제가 킵을 해체시켰죠 킵의,5
제가 탄,5
제가 킵을 해체시켰죠,5
제가 태어나기 전부터,5
모든걸 바꿨네 우린 중력을,5
모든걸 바꿨네 우린,5
제가 태어나기도,5
모든걸 어떻게,5
제가 태워다 드릴게요,5
모든걸 얻었어,5
모든걸 알아,5
모든걸 바꿨네,5
게 아니야 오늘,5
게 아니야 어,5
제가 투자한,5
모든걸 저 혼자 해낸,5
제가 틀렸을 수도,5
모든걸 저 혼자,5
제가 틀린 건 아니잖아요,5
제가 파악한,5
모든걸 할,5
제가 판단하기로는,5
제가 파티를,5
모든것은 내가,5
나머지 부분도,5
게 아니야 우리가 우릴,5
제가 필요하다고요,5
제가 풀코스로,5
제가 필요할 때,5
제가 필요한건,5
제가 표를,5
제가 하게 해주세요,5
모든게 괜찮아요,5
모든것이 다,5
제가 하기,5
모든게 괜찮아질거야,5
게 아니야 원하는,5
가족 내,5
제가 하나요,5
모든게 내가,5
모든게 날,5
게 아니야 이거,5
제가 하려고,5
제가 하도록,5
제가 하루,5
제가 하면 안 돼요,5
모든게 변했어,5
모든게 무너져,5
모든게 다 미안해,5
가족 네,5
모든게 이,5
모든게 잘 될거야,5
나머지 세상은,5
제가 한 마디,5
제가 한 게 아닙니다,5
제가 한 말에,5
나머지 시간,5
제가 한 번도,5
제가 한 수,5
제가 한 모든 일은,5
게 아니야 이렇게,5
가족 네가,5
가족 내력이에요,5
제가 한 짓에,5
제가 한 짓 때문에,5
제가 한마디 하겠습니다,5
제가 한다고,5
제가 한 행동,5
나머지 시간을,5
제가 한발,5
제가 한말은,5
제가 한번 해,5
모래 설원,5
모래 시계,5
나머지 여섯,5
게 아니야 자네,5
제가 할 말은 그게,5
모래 안에,5
제가 할 수 없는,5
나머지 인간들하고 한데,5
모래 위에 눈,5
제가 할 수 있을지,5
모래 위에 눈 위에,5
나머지 인간들하고 한데 묶을,5
나머지 인간들하고,5
제가 할 일이라도,5
제가 할 일이에요,5
모래 폭풍 안으로,5
제가 할게요 고마워요,5
제가 할게요 아니,5
제가 할게요 네,5
모래 폭풍 안으로 돌진하고,5
나머지 장비를,5
가족 대표로,5
제가 할수 있어요,5
모래가 바닥나고,5
모래가 다,5
제가 해 보죠,5
모래가 바닥나고 있다네,5
제가 해결하도록,5
모래박스는 누구,5
모래를 던지는,5
나머지 절반,5
나머지 장비를 싣고 아래로,5
제가 해결할 테니,5
모로 박사,5
모렐 선생님,5
모래박스는 누구 건데,5
나머지 장비를 싣고,5
제가 해봐도,5
제가 해본,5
제가 해드릴까요,5
제가 해야 돼요,5
제가 해야 할 일이,5
모르거든 쟨 뭘,5
모르거든 쟨 뭘 좀,5
모르거든 쟨,5
모로코 모로코,5
제가 허락하지,5
모르게 난 아무도,5
모르게 나왔어,5
모르게 그랬어요,5
나머지 팀원들이,5
게 아니야 지난,5
제가 형한테,5
제가 형사님,5
제가 확보한,5
제가 확신하는데 다른 사람과,5
제가 확신하는데 다른,5
모르게 이런,5
모르게 어떻게,5
제가 확인할게요,5
제가 회사,5
제가 환각을,5
모르게 할 수,5
모르게 하라고,5
나머지 하나가,5
제갈 선생,5
제각각이죠 방법이 없진 않아요,5
제각각이죠 방법이 없진,5
제각각이죠 방법이,5
제값 다,5
제거 대상이,5
제강 회사에,5
제거 된,5
모르겠고 그래서,5
나머지는 가도,5
나머지 한 쪽은 어떻게,5
나머지 한 쪽은,5
제거 및,5
제거 완료,5
제거 안 하면,5
