Item,Frequency
다가오고 있다고,11
아무 소리도 들리지,11
아무 소용 없는,11
줄까 하는데,11
다가올 때,11
다가올 일에,11
다가와 줘 このまま,11
다가와 줘 このまま 이대로,11
경찰에게 말했다,11
당신한텐 그게,11
아무 이름이나,11
아무 이상 없습니다,11
그냥 기다리면,11
아무 일 없습니다,11
다녀야 돼,11
아무 일도 아닙니다,11
잡아 그래,11
가자 뛰어,11
아무 일도 일어나지 않는다,11
아무 일도 일어나지 않았다,11
다녀와 네,11
살쯤 됐을 때,11
다녀와도 돼요,11
살펴 보자,11
할 시간입니다,11
망할 것이,11
아무 준비도,11
거긴 다,11
바람피우는 거야,11
살펴보고 있는데,11
다니게 될,11
아무거나 말해,11
치른 거예요,11
그냥 나가요,11
다니는 그,11
거긴 아무것도 없어요,11
그냥 나왔어,11
뭐든 해낼,11
바랍니다 그럼,11
아무것도 모르는군,11
거긴 안전하지,11
그냥 나한테 줘,11
다니엘과 나는,11
망할 손,11
너의 테일 램프 불빛,11
거긴 안전할 거야,11
아무것도 몰라 내,11
다닐 거면,11
다닐 수 있게,11
얘기가 있어요 무슨,11
아무것도 변한 게,11
다닐 필요,11
잡았어 그래,11
아무것도 설명할,11
잡았다 네가,11
아무것도 숨길,11
아무것도 아냐 아무것도,11
아무것도 아니라고요,11
아무것도 아니면,11
다들 갑시다,11
잡으러 가는,11
다들 괜찮니,11
아무것도 안 보인다,11
다들 그 얘기만,11
맞고 내가,11
계획 짜는,11
다들 그렇게 생각하지,11
아무것도 얻을 수,11
가자 뭐 하는,11
그래 왔던,11
그냥 너만,11
치우는 건,11
맞고 싶어서,11
맞고 있는,11
다들 꽉,11
아무것도 없어요 그냥,11
아무것도 없었다고,11
얘기는 들었는데,11
아무것도 이,11
경찰은 우리,11
당연한 것도,11
얘기는 못 해요,11
다들 눈,11
안돼 알아,11
다들 눈이,11
아무것도 할 줄,11
아무것도 할수,11
그냥 넘어갈 줄,11
다들 들었어,11
아무나 하나,11
다들 막,11
진화하기 전까지는,11
아무도 감히,11
다들 멈춰요,11
뭘 이해 못,11
아무도 그걸 원하지,11
거나 마찬가지라고,11
그냥 놀린,11
가서 누가,11
살해한 후,11
아무도 그렇게 생각하지,11
아무도 그를 몰라,11
아무도 그를 보지 못했다,11
아무도 나오지,11
명성에 금이,11
아무도 너랑,11
다들 믿을,11
다들 박수,11
맞는 걸까,11
달라고 했더니,11
아무도 눈치 못 챌,11
다들 보고 싶어,11
아무도 니,11
아무도 다치게 하고 싶지,11
다들 봤어,11
아무도 다칠 필요 없어,11
아무도 드나들지,11
다들 살아,11
나가게 해 주세요,11
다들 생각이,11
것은 잘 알고,11
다들 손을,11
다들 수고,11
아무도 만나고 싶지,11
그냥 누워 있어,11
아무도 말해주지,11
아무도 모르라고,11
그냥 느낌이 그래,11
하지만 만약 그랬다면,11
그림 말이야,11
아무도 몰랐다 인간을 습격하고,11
아무도 몰랐다 인간을,11
거네 그리고,11
잡히지 않습니다,11
아무도 못 찾게,11
아무도 못 찾아,11
그냥 다음,11
다들 어디 있는 거야,11
삶에서 벗어날,11
다들 어디서,11
그냥 단순,11
아무도 본 사람이,11
아무도 살아남을 수,11
아무도 살아남을,11
잤어 그,11
얘기들 해,11
다들 여기에,11
다들 엿이나,11
그냥 당장,11
뭐라 해도 그건,11
다들 와 줘서,11
계획대로 진행해,11
다들 왔네,11
아무도 안 들어,11
아무도 안 믿어요,11
다들 왜 이렇게,11
나가고 싶은데요,11
아무도 안 죽어요,11
치킨 좀,11
아무도 알려주지,11
그냥 도와주려고,11
분 후에 만나,11
그냥 도와주려는,11
아무도 없는 게,11
