Item,Frequency
가자 이봐요,15
명의 남자들,15
재킷 주머니에,15
저 미국,15
나간 것처럼,15
안부 전해주고,15
보살필 수,15
거라 생각하는데,15
만약 알았다면,15
있는 곳을 알,15
나간 뒤,15
당장 우릴,15
됐는데 어떻게,15
그냥 오늘은,15
나간 적,15
안 드는군,15
회의가 있는데,15
친구들이 당신을,15
제네바에 있는,15
차례야 알았어,15
잭 내가,15
것을 명령한다,15
아이디어 있어,15
아이디어 좀,15
상관하지 않았다,15
천 유로를,15
그냥 우리한테,15
상관할 일 아니야,15
은퇴할 수,15
뭐하러 그래,15
그냥 웃으면서,15
얘길 나누고,15
맞을 준비가,15
잭을 위해,15
그냥 이건,15
아이브스 양은,15
친구랑 얘기,15
집에 가지 마,15
얘길 들을,15
아이씨 야,15
네 아무도,15
친구로 지내는,15
것을 빼앗아,15
어떤 여자요,15
차량 등록,15
거라고 그냥,15
것 같구나 그,15
뭘 지키려는,15
점 선,15
가지고 있대,15
맞지 않을,15
없잖아 저,15
쟤가 한,15
아주 가까운 곳에,15
계획을 세우고 있다,15
따르면 우리가,15
있을 만큼만,15
아주 긍정적인,15
집에 누구 있어요,15
만약 이 사람들이,15
아주 깊게,15
아주 마음에 들어요,15
날뛰는 무수한,15
그냥 잠깐만,15
상대가 어떤,15
다른 할 말,15
아주 멀리까지,15
아주 멀리서,15
아주 멀쩡해,15
얘들아 우리가,15
아주 멋지군,15
아주 명확한,15
가끔 나도,15
얘야 괜찮아,15
다를 건,15
가정할 수,15
옷은 또,15
아주 예전에,15
저 길을,15
나도 모르겠어 그냥,15
그냥 정신이,15
아주 인기,15
됐다 네가,15
아는 건 다 말했어요,15
친구와 가족,15
보고만 있는,15
저 남자에,15
어 무슨,15
아주 잘하셨어요,15
분들은 모두,15
맡겨만 주세요,15
있어 첫 번째,15
거라고 생각을,15
어 이거,15
친구의 친구가,15
저 다른,15
아주 좋을 거야,15
어기는 걸,15
바로 저입니다,15
바로 전날,15
상상도 못 했죠,15
다물고 있는,15
효과가 없다면,15
아주 형편없는,15
혼자라는 걸,15
아주 확실히,15
너희 아빠야,15
저 말고는,15
그냥 진정해,15
그냥 짐,15
할게요 괜찮아요,15
아직 가속하고 있어,15
날리고 싶어,15
거라고 생각했거든요,15
아직 괜찮아요,15
아직 구할,15
가자 할,15
그냥 참고,15
아직 끝이 아니야,15
거야 여기서 뭐,15
어느 날 아침에,15
은혜는 꼭,15
저 바깥,15
점은 없었어요,15
저 밖으로,15
아직 도착 안,15
다시 갑니다,15
다시 거리로,15
저 배고파요,15
어느 때,15
분류 된,15
따를 뿐이에요,15
저 뭐,15
거기 갈 거야,15
계획을 위해,15
아직 버티고,15
뭘 하는 겁니까,15
다시 나가야,15
미행한 게,15
아직 새,15
다시 가져다,15
저 사람들은 왜,15
저 사람들의,15
가자고 난,15
난 인종,15
할게요 제발,15
상상할 수있는,15
점이 있나,15
거라고 저,15
매그너스 베인,15
그냥 하는 말,15
보세요 오늘,15
잘 지내고 있다고,15
저 새끼 잡아,15
저 소리는,15
아직 완성,15
다시 돌아올 거예요,15
아직 이해를,15
아직 일,15
그냥 할 수 없어,15
저 아래서,15
적은 돈을,15
있는 의사가,15
알아 나쁜,15
있는 동안에는,15
칠흑 같은,15
너희 할아버지가,15
갈 시간은,15
저 안에는,15
집에 한번,15
침 흘리는,15
할렐루야 할렐루야,15
점점 더 많이,15
것 같군 그래,15
침대 밑에 있는,15
어차피 일어날,15
저 양반은,15
그 내가,15
바른 방향으로,15
대해서 말하는,15
저 얘기,15
달러 야,15
아직까진 아무것도,15
것을 알고 있어,15
그래도 말야,15
아직도 누가,15
아직도 다,15
그녀 안에,15
그녀 얼굴을,15
거라고는 생각도 못,15
것 같네 그럼,15
아직도 보고,15
것 같네 그리고,15
매번 내,15
저 여자만,15
바보 같다는,15
다시 믿을,15
프로토콜에 따라,15
그럼 이번에는,15
저 여자한테서,15
됐다고 합니다,15
있는 매우,15
내 친구 중,15
바보 같은 게,15
저 이만,15
다시 봐야,15
다시 봤는데,15
종일 서,15
고마워요 아버지,15
안에 들어갔어,15
어디 갔었는데,15
아침에 두,15
아침에 떠날,15
그녀가 돈을,15
있는 줄은 몰랐네요,15
게 놀라워,15
나는 가능한,15
아침에 일어나 보니,15
다시 생각해 볼,15
뭘 하려는지 알아,15
바보 된,15
집에서 직접,15
대해서 아직,15
다시 시작하면 안,15
저 친군,15
할머니가 돌아가신,15
매우 용감한,15
모두에게 알려야,15
계획이 변경됐어,15
다시 시작할까,15
같은 위치에,15
침착하게 해,15
다시 시작해서,15
다시 쏴,15
차를 갖다,15
아무데도 없어,15
차에 태워서,15
저거 그냥,15
너희는 정말,15
저거 들려,15
너희는 항상,15
그래도 아무,15
저거 봤어요,15
상처가 있는,15
아플 거,15
난 잘 모르겠어요,15
달러 주면,15
바보같은 짓이야,15
내가 널 도와줄 수,15
다시 오시면,15
후 많은,15
혹시 커피,15
다시 올라가,15
할머니는 항상,15
같은 이름,15
할수 있겠어,15
할수 있다고,15
저걸 보고,15
악수는 안,15
너희도 알다시피,15
차를 돌려서,15
그래도 어떤,15
할수 있을까,15
그녀가 잘,15
안 가 왜,15
너희들 뭐 하는,15
저게 뭐,15
그녀가 죽는,15
다시 일할 수,15
카드를 다,15
매일 밤 그,15
상처받을 거야,15
그녀가 총을,15
집을 구하고,15
있는 방을,15
같은 이유,15
안 갔잖아요,15
어디 있다 이제,15
안 갚는,15
다시 전화한다고,15
달러 줘,15
대고 말해,15
그 노랠,15
어디 있었는지 말해,15
걸 가져다,15
그 놈과,15
접속 중,15
접시 위에,15
이야기 할 수 있을까요,15
너희들은 여기,15
상태가 심각해,15
있는 분들은,15
안 그랬다는,15
거란 걸 어떻게,15
있는 분들이,15
있는 분이죠,15
자넨 좀,15
거란 뜻이야,15
다시 태어나도,15
나는 괜찮다고,15
안 그럴 이유가,15
있는데 그걸로,15
그녀는 그날,15
그녀는 그녀,15
다시 하면 안,15
거란 보장이,15
카메라 없는,15
다시 한 번 더,15
내가 헛것을,15
안 끝났잖아요,15
카메라 이리,15
안 나고요,15
다시 한번 해보자,15
안 나오죠,15
아는 사람들이야,15
안 나잖아요,15
그는 마음이,15
내가 왜 돈을,15
상태를 보면,15
뭔가 하려는,15
안 넣고,15
내 돈 돌려줘,15
저기요 잠깐만요,15
저기요 아무도,15
안 닿아서,15
아직 많아,15
년 뒤의,15
그녀는 마치,15
그녀는 마침내,15
다시는 못 만날,15
상태의 한숨,15
나는 그가 나를,15
가장 그럴듯한,15
택시 타는,15
어디로 가면 되죠,15
거래 그럼,15
남쪽으로 가서,15
그녀는 뭘,15
어디로 가실,15
안 돼 내가 왜,15
거래 내역을,15
어디로 가시나요,15
상태가 영,15
것 같군요 내,15
후드 티,15
바쁜 게,15
아는 사람이 아무도,15
다신 그런 일이,15
저녁 못,15
음식은 어때,15
다신 널 못,15
그녀는 새로운,15
안 돼 사람들이,15
안 돼 아냐,15
그녀는 아니야,15
달러는 안,15
좋아 시작해,15
차를 운전하고,15
다신 여기 오지,15
차를 운전하는,15
매일 학교에,15
간 기능,15
안 돼 잘 들어,15
안 돼 저도,15
나는 그것을 믿는다,15
상황 파악을 못,15
그녀는 언제,15
맥주 세,15
것을 증명한다,15
안 돼요 근데,15
음식을 못,15
하네 그리고,15
할지 생각,15
안 돼요 또,15
그렇게 나쁜 사람은,15
저는 거의,15
번에 하나씩만,15
카팔디 닥터 役,15
안 돼요 이러지,15
짓 못 하게,15
짓 안 할 거야,15
안 돼요 제발요,15
다음 기회를,15
뭘 하긴,15
있는 사실,15
안 됐고요,15
저는 그럼,15
저는 그렇게 생각하지,15
다음 뉴스입니다,15
남쪽으로 갈,15
어디를 봐야,15
다음 단계로 넘어갈,15
안 되겠는가,15
다음 달부터,15
공소 시효가,15
리드 박사님,15
그녀는 절,15
거래를 하기,15
이러고 있죠,15
나는 그것이 어떻게,15
다음 비행기,15
그녀는 죽는다,15
것을 찾아라,15
대답 못 해,15
다음 생을,15
같은 자를,15
그녀는 진짜,15
할지도 모르겠네,15
없지만 우리가,15
안 되죠 하지만,15
칼 휘두르는,15
어디서 돈을,15
깨닫게 되는,15
다음 임무를,15
나도 보고 싶었어요,15
저는 이곳에,15
와 이렇게,15
칼로 푹 찌른다,15
저는 일을,15
박주하 내 이름은 마리네트,15
분명 제,15
온다고 하지,15
안 될 거에요,15
음악 안,15
다음 주요,15
안 될 것 없지,15
통해서 내,15
음악 소리 좀,15
후면 이,15
것 같군요 이제,15
다음 피해자를,15
내가 안내할게,15
뭔데 이래,15
대답이 없어서,15
별일 없을 겁니다,15
난 그저 네,15
공격을 받고 있습니다,15
대답하기 위해,15
있는 시체,15
적이 있잖아,15
다음에 당신이,15
안 들을래요,15
안 듭니다,15
가져 왔는데,15
안 때려,15
넌 걔가,15
상황을 이해,15
다음에 우리,15
다음에 이,15
가진 사람 끼어들다,15
상황을 즐기고,15
거로 생각하나,15
다음에 한,15
그녀를 믿는다,15
있는 아파트,15
안 맞는데,15
고민을 많이,15
다음엔 네,15
달러 좀,15
얽매인맹약 現れた僞證の輪郭,15
차리게 해,15
적성에 맞는,15
안 먹었으면,15
저도 동감이에요,15
것을 환영해,15
다음은 너,15
안 먹히면,15
안 믿기네요,15
그녀를 사랑한다고,15
것의 끝에,15
것의 끝에 사랑이,15
달러를 벌었어,15
상황이 닥치면,15
거로 하지,15
어디에 있건,15
안 받냐,15
안 받는데요,15
저도 알고 싶네요,15
보안 카메라 영상,15
계획하는 거야,15
머리 모양도,15
대호의 거친,15
안 보러,15
아는 제일,15
안 보여줄,15
다치게 해서,15
어디에나 있고,15
상황이 아냐,15
깨닫기 전까지,15
그녀를 좋아한다,15
저도 한때,15
안 볼래요,15
그녀를 죽이려,15
안 부를 거야,15
안 불러도 돼,15
차린 것,15
나는 그를 잃었다,15
차릴 거예요,15
다친 데는 없어,15
함께 너무,15
몇 개월이나,15
저들은 날,15
무시하는 거예요,15
안 생기면,15
다크 아미는,15
음악을 하는,15
넌 그 사람,15
그녀에 관한,15
안 쓰실,15
함께 떠날,15
대로 된,15
그래서 그는 그의,15
것 같기도 하네요,15
넌 그걸 몰라,15
다행이네 난,15
안 열릴,15
가지고 있어 내가,15
어딘지 알겠어,15
상황인 것,15
다행이네요 제가,15
바칠 거야,15
다행이다 내,15
말야 어떻게,15
그래서 그래서,15
다행이야 안,15
분명히 괜찮을,15
다행인 것,15
내가 구하러,15
안 읽어도,15
보고 가자,15
응 거기,15
대로 이,15
병에 걸렸다고,15
저렇게 멋진,15
말야 여기,15
안 자를,15
저렇게 예쁜,15
고객에 대한,15
가죽을 벗겨서,15
닥치게 해,15
