Item,Frequency
전하고 네,6
멍청한 사람들,6
전하고 싶어서,6
전하고 싶진,6
멍청한 새,6
전하께는요 제가 존,6
전하께는요 제가,6
전하께서 여왕 폐하와,6
전하께는요 제가 존 스노우를,6
전하께서 오셨습니다,6
전하껜 아무 것도,6
전하껜 아무 것도 아니죠,6
전하껜 아무,6
전하는 겁니다,6
멍청한 소닉,6
전하는 공격당하실 수,6
전하는 공격당하실,6
전하는 공격당하실 수 있습니다,6
나는 한 마디,6
전하는 중요한 몸이십니다 캐스털리,6
전하는 중요한 몸이십니다,6
나는 한 번도 해본,6
전하라고 하셨어요,6
전하러 왔다,6
나는 한 잔,6
전하려고 온 건,6
전하려고 온 건 아닐텐데,6
멍청한 아빠가,6
전하를 모시고,6
멍청한 애가,6
나는 한낱,6
전하와 저는,6
멍청한 약쟁이,6
전하우 그거,6
전하의 금고는,6
멍청한 엄마,6
전하의 금고는 텅 비었습니다,6
전하의 금고는 텅,6
것처럼 어떻게,6
전하의 빚은,6
전하의 빚은 상당한 양입니다,6
전하의 빚은 상당한,6
나는 한마디도,6
전하의 옥체에,6
전하의 옥체를,6
전학 가기,6
우리가 누구고 왜 여기,6
전학 갔다고,6
전학 왔는데,6
것처럼 여기서,6
전할 것이다,6
멍청한 질문이네요,6
전할 말이 있다고,6
전할 방법을,6
멍청한 짓 하는,6
멍청한 짓 하지 말라고,6
전해 그게,6
멍청한 짓 할,6
전해 내,6
가장 최악인,6
전해 달라고 했어요,6
전해 달라고 했어,6
전해 달라더군요,6
전해 달랍니다,6
전해 달랬어요,6
멍청한 짓을 하는,6
멍청한 짓을 하면,6
전해 드렸습니다,6
가장 추악한,6
전해 드리려고,6
멍청한 짓이,6
나는 할 수 있을지도,6
나는 할 일이 더,6
나는 할 일이 있었다,6
멍청한 척,6
전해 주시죠,6
가장 축복받은,6
나는 할수,6
멍청할 거라고,6
전해 줘 내,6
것처럼 잘,6
나는 항상 그,6
나는 항상 그래왔다,6
가장 충성스러운,6
멍청해 보이지,6
전해야 할 것,6
멍청해 보일,6
전해요 이,6
나는 항상 그에게,6
전해주면 돼,6
전해주렴 그럴게요,6
전해주세요 그,6
전해주실 수 있나요,6
멍하니 있는,6
멍하니 서서,6
나는 항상 이것을,6
멎는 줄 알았어,6
전해줘 뭐,6
전해줘 알겠어요,6
전해줘 알았어,6
전해줘 사랑해,6
전해줘요 그러죠,6
메가 다이아몬드,6
나는 해리의 코드에,6
전해지지 않아,6
나는 해리의 코드에 부합하지,6
메가트론 님,6
것처럼 좋아,6
나는 해변에,6
전혀 걱정할 필요,6
메기를 잡았다,6
전혀 관심이 없었어요,6
나는 해야 할 일이,6
우리가 다칠,6
메나르 씨,6
나는 핸드폰을,6
것처럼 하는,6
전혀 그런게,6
메뉴는 뭐든 되지만,6
메뉴는 뭐든,6
메뉴는 뭐든 되지만 우린,6
것처럼 하자,6
전혀 기대 안,6
메뉴를 다,6
가장 치열했던,6
전혀 기억에,6
메달 때문에,6
전혀 기억이 안 나요,6
메달은 필요,6
전혀 나를 몰라 너는,6
메달은 필요 없어 호프가,6
전혀 나쁘지 않아,6
메달은 필요 없어,6
메달을 따면,6
메달을 못,6
메데인 카르텔,6
메데인 출신,6
나는 헤어졌다,6
킹스가드로서 아버지로서,6
메데인에서 루이지애나까지,6
전혀 다르니까,6
메들린 엘리자베스,6
메들린 엘리자베스 슬로운,6
나는 헨리,6
전혀 다른 사람,6
전혀 다른데요,6
전혀 다른 얘기지,6
메디치에게 죽음을,6
메디컬 센터,6
전혀 달랐습니다,6
나는 호기심이 생겼다,6
전혀 도움 안 돼,6
나는 호텔을,6
나는 혼자가 아니다,6
메리 메이슨,6
나는 혼자서,6
메리 수녀님,6
전혀 모르겠는걸,6
메리 앤을,6
것처럼 행동하면,6
나는 화장실을,6
전혀 모르는 거죠,6
전혀 모르네,6
전혀 모르는 일입니다,6
메리 크리스마스다,6
메리 케이,6
전혀 모르다,6
전혀 모르시는,6
전혀 모르시죠,6
전혀 모르시잖아요,6
전혀 모를 거예요,6
메리 포핀스를,6
메리 포핀스는,6
것처럼 행동해요,6
나는 확실히 하고,6
메리 휘트니는,6
전혀 몰랐겠지,6
나는 확실히 하지,6
나는 확실히 하지 않았다,6
메리를 데리고,6
나는 확실히 할 것이다,6
전혀 몰랐어 내가,6
전혀 못자,6
전혀 못자 침대에 누우면,6
메릴랜드 주 실버스프링,6
전혀 무섭지 않았지,6
나는 회사를,6
전혀 문제 없어요,6
나는 회의를 했다,6
나는 훈련 바퀴가,6
전혀 변한,6
나는 훈련 바퀴가 필요하지,6
것처럼요 그래,6
전혀 본 적,6
메모를 할 시간이,6
메모를 할 시간이 없습니다,6
전혀 사실이 아닙니다,6
것처럼요 그런데,6
메모리가 작동하면,6
메모에 따르면,6
메사 베르데 일에,6
전혀 신경 안 쓰는,6
나는 흥미가,6
전혀 아니네요,6
전혀 아는 게 없어,6
전혀 아니라오 독약이 퍼지는,6
전혀 아니라오 독약이,6
전혀 아니라오,6
메세지 남겨,6
전혀 아니오,6
전혀 아닌 것,6
메세지 하나,6
메세지가 있어요,6
전혀 아무렇지,6
나는거 같아,6
전혀 안 듣고,6
메세지를 남길,6
전혀 안 맞아,6
전혀 안 해요,6
가장 친한 친구였던,6
메스 같은,6
메세지를 보낼 수,6
나는이 녀석이,6
전혀 어렵지,6
전혀 알지도,6
것처럼요 이,6
나는이 녀석이 전쟁,6
전혀 없구나,6
전혀 없네 노래,6
전혀 없네 노래 우리,6
나는이 녀석이 전쟁 범죄자라고,6
것처럼요 제,6
나는이 물건이 무엇인지,6
나는이 사람들을 상사에게,6
메시지 남겼잖아,6
나는이 사람들을 상사에게 따라,6
나는이 직업을 위해 트럭을,6
겉과 속,6
전혀 없었거든요,6
메시지 남기세요 안녕,6
나는이 직업을 위해,6
메시지 듣고,6
전혀 없었소,6
나는지 몰라,6
나는하지 말라고 말했다,6
나는하지 말라고,6
메시지 보낸,6
전혀 위로가 안,6
메시지 수신 중,6
가장 친한 친구와 함께,6
전혀 이해 안,6
전혀 이해 못 해,6
메시지 일,6
나니까 그,6
메시지 전송음,6
나니까 그냥,6
메시지 전해,6
전혀 준비가,6
나니까 그리고,6
전혀 중요하지 않아,6
메시지 확인하면,6
메시지 하나,6
가장 친했던,6
전혀 지루하지,6
전혀 추적할 수,6
나니까 내,6
전혀 특별하지,6
나니까 내가,6
전혀 필요 없어,6
전혀 하나도,6
전혀 하고,6
나니까 당신 믿을,6
전혀 흥미가,6
전혀 후회하지,6
나니까 당신 믿을 수,6
전혀요 근데,6
나니까 이제,6
