Item,Frequency
돼 생일,5
그럼 음식을,5
돼 설명해봐,5
그럼 응,5
그럼 음악,5
그럼 음,5
그럼 윌이,5
오지 않았잖아요,5
오지 않으면 이,5
돼 섹시한,5
그럼 의자,5
돼 순순히 저 멋진,5
돼 순순히 저,5
오지 않죠,5
오지는 않았을,5
돼 쉿,5
돼 숨길,5
그럼 이 남자가,5
그럼 의사,5
걱정되니까 전화,5
걱정되는 일,5
오지도 못하게,5
오지도 않았죠,5
그럼 이 사람도,5
오지도 않았지,5
오지마 그 물건들은,5
오지마 그,5
오지랖 넓게,5
돼 시키는 대로,5
오직 가지고,5
오지마 그 물건들은 니가,5
오직 그 사람만이,5
돼 신호,5
오직 그것,5
오직 그녀만이,5
오직 그녀의,5
돼 싫어요,5
그럼 이 여자가,5
그럼 이 사람이,5
그럼 이 사람은,5
그럼 이 사건은,5
오직 그런,5
돼 아기가,5
오직 널,5
오직 네가,5
돼 아니면 내가,5
오직 당신만을,5
돼 아니오,5
그럼 이거는,5
그럼 이거 다,5
그럼 이거 나,5
걱정되지도 않아,5
오직 순수한,5
오직 두 사람만이,5
오직 주님만이,5
오직 제,5
돼 아들을,5
그럼 이건 그냥,5
오직 중력 뿐이에요,5
오직 중력,5
오직 중력 뿐이에요 좋아요,5
돼 아무 데도 못,5
돼 아무 말도,5
그럼 이건 누가,5
오직 하나뿐인,5
돼 아무것도 안,5
걱정됩니다 제 곁에 두고,5
걱정됩니다 제 곁에,5
걱정될 뿐이지,5
오진 못했을 거예요 진화는,5
오진 못했을 거예요,5
오직 한 사람만,5
오진 않겠죠,5
오진 않았어,5
오진 않았겠지,5
돼 아무한테도 말,5
돼 아무리 세게 해도,5
돼 아무리 세게,5
돼 아빤,5
돼 아무래도,5
오컴의 면도날,5
오케이 난,5
오케이 나도,5
오케스트라 음악,5
오카자키 씨에게,5
오코너 노래 제목이야,5
오코너 노래,5
그럼 이걸 어떻게,5
그럼 이걸 보시죠,5
그럼 이건 어떤가요,5
오크라 수확이라더군 영원히,5
오크라 수확이라더군,5
오큘러스 고객,5
오키프 양,5
돼 안 돼 좋아,5
돼 안 돼 제발,5
오토 잭슨,5
오토바이 뒤에 타고,5
오토몬이 되어,5
돼 안 된다니까,5
그럼 이것만,5
그럼 이건 어떠냐,5
오토바이 산,5
오토바이 안,5
오토바이 출발하는 소리,5
오토바이 출발하는,5
돼 앉아서,5
돼 안타깝지만,5
오토바이가 왜,5
오토바이 타지,5
오토바이에서 안정장치를 뗄 때라고,5
오토바이에서 안정장치를 뗄,5
오토바이도 타고,5
그럼 이놈은,5
그럼 이게 우리,5
오페라 하우스의,5
그럼 이러고,5
오프 이후,5
오프 더 보트야 프레쉬,5
돼 애,5
오픈 준비,5
오픈 소스,5
그럼 이런 건,5
걱정시키지 마,5
걱정시키고 싶지 않았어,5
걱정마 이,5
오플로스키라는 애 알아,5
오하시 리나 갸루,5
오플로스키라는 애,5
오픈 하우스가,5
오하시 리나 갸루 모델,5
돼 약을,5
돼 약에,5
오해 된 기술,5
오해 같은,5
오해가 생긴,5
돼 얘기는,5
돼 얘기 좀 해,5
돼 앨리스,5
오해가 있는 것 같은데,5
오해가 있던,5
오해가 있다면,5
오해가 있는 거예요,5
돼 얜,5
오해가 있으신 것 같은데,5
오해가 있으신 거 같은데요,5
오해가 있었을 거예요,5
오해는 다,5
오해가 좀 있었어,5
돼 어라,5
그럼 이름은,5
그럼 이렇게 하자 내가,5
오해는 하지 마세요,5
오해는 마시고,5
오해를 풀고 싶어,5
돼 어이,5
오해야 난,5
오해를 해서,5
오해하기 딱,5
돼 어쩔 수 없어,5
돼 어젯밤,5
돼 어서 가자,5
오해하셨나 본데,5
오해하면 안,5
오해하는 거예요,5
오해하신 것 같은데요,5
오해하신 것 같네요,5
돼 언제부터,5
돼 언제까지,5
오해하지 말라고,5
돼 언젠가,5
그럼 이번엔 네가,5
그럼 이번 주,5
그럼 이만 갈게,5
걱정은 감사하지만,5
오해할 만한,5
오해한 것 같아요,5
오해한 것 같군요,5
오해했나 봐요,5
오해해서 정말,5
오해할 수도,5
돼 에릭,5
오후 그녀는,5
오해했던 것,5
돼 여기 있으면,5
돼 여기 있다,5
오후 한시 반쯤에,5
