Item,Frequency
오고 있대,36
다 보는,36
그런 바보 같은,36
거지 그러니,36
할수 있지,36
다시는 그러지 마,36
대해서 뭐라고,36
특별한 선물을,36
부모님 댁에,36
이게 누군지,36
명 정도는,36
다른 이를,36
하게 하려고,36
알아야 하죠,36
본 척,36
대해 생각하지,36
하고 있어서,36
건 위험해,36
잘 어울린다고,36
잘못 고른,36
진짜 몰라요,36
진짜 무서운,36
말씀이신지 모르겠네요,36
가져가야 해요,36
일을 말이야,36
지금이 가장,36
생각만 하는,36
수 있는지 말이야,36
진짜 미쳤어,36
개소리하지 마,36
내가 왔잖아,36
텐데 잘,36
없다고 난,36
내가 그러길,36
직접 볼 수,36
하고 있는 일이,36
안 되겠는데요,36
이 네,36
좀 빌려줘요,36
빠진 적이,36
그건 나의,36
고마워 이게,36
죽을 죄를,36
무슨 뜻이오,36
빨리 우리,36
이루 말할,36
말이 있대요,36
내가 뭘 보고,36
다가오고 있다,36
내 의뢰인은,36
잠시만요 제가,36
뭐가 있는지 알아,36
무슨 뜻인지 모르겠어,36
들를 수,36
아직 내게 남은,36
몰라 한,36
돈에 관한,36
거라 했어요,36
끝났어 우린,36
됐어 안,36
무슨 소리 하는지,36
밤 당신이,36
뭐 좀 찾았어요,36
가 봐라,36
그렇게 간단하지 않아요,36
가서 놀아야지 여기저기,36
꼭 이런,36
무슨 뜻인진,36
다들 좋아할,36
아무도 할 수,36
당신이 필요로,36
뜨는 게,36
있을 수 없는 일이야,36
떠드는 소리,36
진짜 예뻐,36
전화 받았어,36
수가 없고,36
기사 때문에,36
지시가 있을,36
지켜 줄 거야,36
사건 조사,36
건강이 안,36
내가 어쩌면,36
사람 누군지,36
다음에 만날,36
접근하기 위해,36
진짜 왜 그래,36
머리는 왜,36
들어 그래,36
도대체 어디에,36
그녀에게 말할,36
데이트 할,36
감당할 수 있겠어,36
사람들 많이,36
없죠 그냥,36
기회가 왔을,36
걸린 것 같아,36
좀 이상한데요,36
기회가 있었는데,36
했는데 이렇게,36
잔 줄까,36
당신 생각엔,36
정말로 미안해,36
걸 봤을 때,36
우릴 여기서,36
맞아 좋은,36
안녕하세요 그래,36
너 여기 왜,36
알림 소리,36
전혀 없었습니다,36
있는 기분이,36
가장 크게,36
그럼 안 되죠,36
있었어 나도,36
안 오시는,36
툭 치며,36
시간을 들여,36
엄마랑 난,36
어떻게 됐는지 봐,36
사과하는 거야,36
레이건 검사님,36
그녀는 좀,36
당신은 감옥에,36
정말 아니에요,36
부탁해도 될까요,36
놓고 있어,36
지금 다들,36
푹 쉬세요,36
눈이 있어,36
이렇게 해봐,36
안 먹혀요,36
차가 좀,36
깨닫게 될 거야,36
어린 시절부터,36
오늘 하루도,36
저 한,36
당신은 거기에,36
난 그 사람을,36
빨리 가져와,36
세간의 이목을,36
다음은 어떻게,36
함정일 수도,36
내줄 거야,36
정말 섹시해,36
혼자 밖에,36
아니지 우린,36
그냥 화가,36
가기 싫다고,36
사는 한,36
들지 않았어,36
걱정할 일이,36
파파고 번역 지난,36
가면 안 되는,36
감시 영상을,36
안 믿으면,36
합니다 우리는,36
아니에요 그럼 왜,36
당신을 돕는,36
이상 우리,36
오늘은 내 생일 빨리,36
좀 드려요,36
보세요 왜,36
좋은 건가요,36
원하고 있어요,36
한 거네요,36
이젠 괜찮아요,36
간 건데,36
가는 것 같아,36
영어 못,36
너무 신경 쓰지 마,36
원하는 건 뭐든 할,36
주일 전에,36
바 아니지만,36
그들은 서로를,36
같아 아직,36
걸 알고 있는,36
이게 여기,36
신경도 안 쓸,36
그 이유도,36
어떻게 할 것,36
휠즈 헬 온,36
온 휠즈 헬,36
겁니다 너무,36
정말 기뻤어요,36
중 대부분은,36
놀아야지 여기저기,36
다시 입을,36
살아남지 못해,36
사람들은 안,36
그랬던 건,36
그만 가볼게,36
원하는 것 같아,36
친구를 만나러,36
축하합니다 생일 축하합니다 사랑하는,36
그 아들을,36
뭐라 했는지,36
어서 그래,36
너희 집으로,36
내가 확인해 볼게,36
내가 없어도,36
뭔 소리 하는,36
들어가서 자,36
그걸 찾는,36
타고 있었어요,36
걸 원한,36
오래 됐어,36
약을 못,36
다 버릴,36
머리 없는,36
같네요 그래요,36
그녀를 찾고,36
그 건물은,36
날 공격했어,36
거란 말이지,36
일하러 가야겠다,36
들어간 지,36
지대공 미사일,36
내가 신호를,36
못 하도록,36
데려간 게,36
영업 종료,36
만난 사람 중,36
잘 놀다,36
하질 않나,36
있을 거 아니에요,36
어쩔 수가 없었어요,36
죽이려 했고,36
사람들은 절대,36
특별한 의미가,36
누구라도 될,36
저들이 원하는,36
해결책을 찾을,36
좀 태워,36
널 만나서,36
안 썼죠,36
거짓말이 아니라,36
오는 길은,36
하지만 혼자,36
정말 사랑한다면,36
재능이 있는,36
말이 된다,36
당신이 자랑스러워,36
당신 아버지도,36
밤에 대해,36
좀 자야겠어요,36
피해야 할,36
마음 안,36
필요가 없다면,36
아이를 가진,36
터진 것,36
년만 더,36
것 같단 말이야,36
압니다 그래서,36
하지만 현실은,36
죽여 줘,36
일하고 있고,36
모르겠어 지금,36
우리 세상이,36
남자가 한,36
당신 맘에,36
있잖아요 당신,36
걸 포기하고,36
멈추지 않을 겁니다,36
나를 포함해서,36
문을 닫는,36
이건 장난이,36
나는 나 자신을,36
말 듣게,36
안 오잖아,36
마음에 걸려,36
올드만 씨,36
너희 어머니,36
사람을 만나,36
갑자기 우리,36
난 쉽게,36
친한 친구는,36
네가 오기,36
내 주위에,36
대체 뭐라고,36
전설에 의하면,36
착한 척,36
매일 이런,36
나는 거예요,36
그녀의 눈을,36
뭐라고 했었지,36
명도 못,36
너 할,36
일하게 된,36
살려야 해,36
맡는 게,36
그런 일이 있었어,36
쓴 사람,36
뒤를 쫓고,36
기다릴 수 없어요,36
그랬다는 거 알아,36
밤을 보낸,36
가족이 없어요,36
아니죠 우린,36
했지 그건,36
그의 차에,36
아니오 하지만,36
가서 저녁,36
내 직장,36
구할 유일한,36
끌고 나가,36
기침 소리,36
마음대로 해라,36
실패할 거야,36
고맙습니다 이,36
이 잔인한,36
집으로 갈 거야,36
몰랐어 내,36
회의 중이야,36
알려 주시면,36
사람이 거의,36
좋아하는 거 알지,36
엄마를 죽였어요,36
나의 가장 큰,36
말아요 그,36
없네 이,36
다시 불러,36
가장 거대한,36
언제부터 그런,36
위에 올라가서,36
그걸 내가 어떻게 알아,36
뭐든 잘,36
하나 더 있는데,36
내가 앞으로,36
합니다 당신이,36
가면 좋을,36
있는 사람들과,36
있어요 그를,36
술을 마실,36
