Item,Frequency
너도 노력해,5
국선 변호인으로,5
같아요 일부러,5
사람이 필요해 그,5
사람이 필요해 이,5
너도 느꼈지,5
너도 누구 붙들고 잔소리,5
사람이 필요해요 내,5
너도 느끼고,5
국수 같은,5
사람이 필요했다,5
사람이 필요했죠,5
국수 만들어,5
국세청에서 온,5
사람이 하나도 없어요,5
사람이 하는 걸,5
너도 당연히,5
너도 다른 사람들처럼,5
사람이 하는 일,5
사람이 한 말을,5
너도 도움이,5
너도 당할,5
국수 한,5
같아요 잘됐네,5
너도 동의하는,5
사람이 한 사람,5
너도 동의했잖아,5
너도 동의한,5
너도 동의,5
사람이 할 거야,5
너도 동참할래,5
너도 동참하고,5
국왕 옹립자의,5
국왕 만세,5
사람이 해야죠,5
사람이 했다는,5
사람이 했다고,5
너도 들어올래,5
사람이 훔친,5
사람이고 그건,5
너도 따라,5
너도 들은,5
국왕 폐하께서는,5
사람이고 당신을,5
사람이고 넌,5
사람이고 내가,5
사람이기 때문이야,5
사람이기도 하죠,5
너도 마셔,5
너도 똑같이 해,5
국장님 그럼,5
사람이니까 나도,5
사람이니까 그래서,5
국장님 국장님,5
국은 상,5
사람이니까 우린,5
사람이니까 다른,5
사람이다 그리고,5
너도 마찬가지일,5
사람이다 네,5
국장님 왜,5
국장님 승인 없이 공개할,5
사람이든 뭐든,5
너도 만만치 않아,5
사람이라고 그리고,5
사람이라 생각했지,5
국장님 이건,5
사람이라고 들었어요,5
너도 말이,5
너도 말이 많군 역시,5
너도 말이 많군,5
국장님 제가,5
같아요 저게,5
같아요 저 웜홀로 우린,5
같아요 저 웜홀로,5
너도 말했잖아,5
국장님이 여기,5
국장님이 블루쉬에,5
사람이라는 것,5
사람이라도 된,5
국정 교과서,5
국장님이 직접,5
국장님이 날,5
사람이라면 그런,5
사람이라도 있나요,5
사람이라면 누구든,5
너도 뭘,5
국정 교과서 중 하나죠,5
국정 교과서 중,5
사람이라면 모두,5
사람이라서 그래요,5
사람이라면 잘,5
너도 받고,5
국제 공산주의,5
같아요 저런,5
사람이랑 결혼할,5
너도 변할,5
너도 벌써,5
너도 배우게 될,5
사람이랑 다른,5
너도 별,5
사람이랑 어떻게,5
너도 변할 수,5
같아요 저를,5
같아요 저랑,5
사람이랑 함께,5
사람이면 누구든,5
사람이랑 한,5
사람이야 가장,5
사람이야 괜찮은,5
너도 보여줘,5
너도 보다시피,5
너도 봤겠지만,5
국제 사회의,5
국제 사법,5
국제 분쟁,5
같아요 저희는,5
너도 봤잖니,5
사람이야 너무,5
사람이야 널,5
너도 봤잖아 니가,5
너도 봤을 거야,5
너도 봤으면,5
사람이야 다들,5
너도 부모가 되고,5
너도 봤잖아 니가 아빠를,5
사람이야 도대체,5
너도 부모가 되고 나면,5
사람이야 맞아,5
사람이야 말도,5
사람이야 메건이 준,5
사람이야 메건이,5
너도 빛의,5
국제 여성의 날 안,5
국제 여성의 날,5
국제 여성의,5
같아요 저희가,5
사람이야 메건이 준 돈으론,5
사람이야 아주,5
사람이야 아무것도,5
너도 빠져,5
사람이야 어서,5
국제 영업 전략,5
너도 수고했어,5
너도 생각해 봐,5
사람이야 이번,5
너도 싫지,5
너도 아냐,5
국제 체스,5
국제 전화,5
국제 영업,5
사람이야 지금,5
사람이야 코카인이,5
사람이야 진짜,5
사람이야 코카인이 확 땡기네,5
사람이야 코카인이 확,5
너도 아니다,5
사람이어야 할,5
너도 아무,5
국제 표준 도서,5
같아요 정신,5
사람이었거든요 아내,5
사람이었거든요 아내 일은,5
너도 아버지처럼,5
너도 아버지,5
사람이었나 봐요,5
사람이었거든요 아내 일은 유감입니다,5
국제 화성 과학 재단,5
사람이었어 그게,5
사람이었어 그는,5
국제 회장,5
사람이었어 그리고,5
사람이었어 그래서,5
같아요 제 말은,5
사람이었어 정말,5
사람이었어 이젠,5
사람이었어 좋은,5
국제공항에 오신 걸 환영합니다,5
사람이었을 거야,5
국채 입찰,5
국제공항에 오신 걸,5
사람이에요 감사합니다,5
국채는 만기가 있어요,5
국채는 만기가,5
사람이에요 괜찮아요,5
사람이에요 그가,5
너도 알겠지만 내,5
